recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, delay, effect_size_ph, hazard_trt, target_median_trt, target_hr, random_withdrawal, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m, old_seed, median_survival_trt, median_survival_ctrl, rmst_trt_360m, rmst_ctrl_360m, gAHR_360m, AHR_360m, node_name
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 60.875, 0.8, 0.000466746236368681, 1463.43372003449, 0.748752734749188, 5.98569536633851e-05, 173.602126265151, 172.47091664017, 0.827629186094949, 0.828364809833828, 332.741963599853, 326.125035191387, 0.784906516793624, 0.785443406294496, 0.909068771931955, 0.890898718140339, 0.834790851799659, 0.7937005259841, 1179993286, 1463.43372003449, 1095.75, 2108.53733567362, 1579.2893087386, 0.746404398426298, 0.746519706818173, ims-node2
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 60.875, 0.8, 0.000466746236368681, 1463.43372003449, 0.748752734749188, 5.98569536633851e-05, 173.602126265151, 172.47091664017, 0.827629186094949, 0.828364809833828, 332.741963599853, 326.125035191387, 0.784906516793624, 0.785443406294496, 0.909068771931955, 0.890898718140339, 0.834790851799659, 0.7937005259841, 678808677, 1463.43372003449, 1095.75, 2108.53733567362, 1579.2893087386, 0.746404398426298, 0.746519706818173, ims-node2
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 60.875, 0.8, 0.000509984010286549, 1344.52113528637, 0.81497417276867, 6.2844905947977e-05, 173.305721666385, 172.47091664017, 0.872882377059757, 0.873157384355152, 330.995547494758, 326.125035191387, 0.841251771600292, 0.841453680624975, 0.904295826923343, 0.890898718140339, 0.823876565183155, 0.7937005259841, 381489297, 1344.52113528637, 1095.75, 1939.21444184206, 1579.2893087386, 0.812801090686967, 0.812845919128193, ims-node2
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 60.875, 0.8, 0.000509984010286549, 1344.52113528637, 0.81497417276867, 6.2844905947977e-05, 173.305721666385, 172.47091664017, 0.872882377059757, 0.873157384355152, 330.995547494758, 326.125035191387, 0.841251771600292, 0.841453680624975, 0.904295826923343, 0.890898718140339, 0.823876565183155, 0.7937005259841, 587858996, 1344.52113528637, 1095.75, 1939.21444184206, 1579.2893087386, 0.812801090686967, 0.812845919128193, ims-node2
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 60.875, 0.8, 0.000530457558861664, 1294.97750815729, 0.84615369232105, 6.41876040644785e-05, 173.165731536607, 172.47091664017, 0.894205101996746, 0.894358448941263, 330.173827549521, 326.125035191387, 0.867847517240809, 0.867960785699178, 0.90204453683564, 0.890898718140339, 0.818758429775808, 0.7937005259841, 1802581769, 1294.97750815729, 1095.75, 1868.07253446868, 1579.2893087386, 0.844170499517061, 0.844194676754045, ims-node2
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 60.875, 0.8, 0.000530457558861664, 1294.97750815729, 0.84615369232105, 6.41876040644785e-05, 173.165731536607, 172.47091664017, 0.894205101996746, 0.894358448941263, 330.173827549521, 326.125035191387, 0.867847517240809, 0.867960785699178, 0.90204453683564, 0.890898718140339, 0.818758429775808, 0.7937005259841, 142610896, 1294.97750815729, 1095.75, 1868.07253446868, 1579.2893087386, 0.844170499517061, 0.844194676754045, ims-node2
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 60.875, 0.8, 0.00122953954905057, 530.662776174139, 0.688290221962246, 0.000166999781798388, 158.229080211013, 154.338430815216, 0.775749874728204, 0.77776698288565, 283.695924385095, 263.472181842347, 0.720882658403574, 0.722477207263713, 0.767036439060263, 0.707106781186548, 0.612769992053664, 0.5, 856518784, 530.662776174139, 365.250000000001, 782.068316168631, 526.94436319394, 0.679316336825214, 0.680170908360919, ims-node2
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 60.875, 0.8, 0.00122953954905057, 530.662776174139, 0.688290221962246, 0.000166999781798388, 158.229080211013, 154.338430815216, 0.775749874728204, 0.77776698288565, 283.695924385095, 263.472181842347, 0.720882658403574, 0.722477207263713, 0.767036439060263, 0.707106781186548, 0.612769992053664, 0.5, 1958880963, 530.662776174139, 365.250000000001, 782.068316168631, 526.94436319394, 0.679316336825214, 0.680170908360919, ims-node2
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 60.875, 0.8, 0.0013529482773612, 487.811240011495, 0.748752734749188, 0.000176375870924634, 157.494785756569, 154.338430815216, 0.81794835959685, 0.818958047257374, 279.759714601212, 263.472181842347, 0.773196724428039, 0.773996611619434, 0.755597854471355, 0.707106781186548, 0.590179729609306, 0.5, 64653472, 487.811240011496, 365.250000000001, 715.976916002473, 526.94436319394, 0.739739516572635, 0.740179915425778, ims-node2
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 60.875, 0.8, 0.0013529482773612, 487.811240011495, 0.748752734749188, 0.000176375870924634, 157.494785756569, 154.338430815216, 0.81794835959685, 0.818958047257374, 279.759714601212, 263.472181842347, 0.773196724428039, 0.773996611619434, 0.755597854471355, 0.707106781186548, 0.590179729609306, 0.5, 1832245881, 487.811240011496, 365.250000000001, 715.976916002473, 526.94436319394, 0.739739516572635, 0.740179915425778, ims-node2
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 60.875, 0.8, 0.00149141381813166, 448.173711762122, 0.81497417276867, 0.00018612040101992, 156.679489826899, 154.338430815216, 0.864731611641685, 0.865116874527275, 275.45502834104, 263.472181842347, 0.831388053077116, 0.83169401438483, 0.742966619107325, 0.707106781186548, 0.565823203440124, 0.5, 1303005198, 448.173711762123, 365.250000000001, 654.84202388877, 526.94436319394, 0.806825373619351, 0.807009146102522, ims-node2
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 60.875, 0.8, 0.00149141381813166, 448.173711762122, 0.81497417276867, 0.00018612040101992, 156.679489826899, 154.338430815216, 0.864731611641685, 0.865116874527275, 275.45502834104, 263.472181842347, 0.831388053077116, 0.83169401438483, 0.742966619107325, 0.707106781186548, 0.565823203440124, 0.5, 844030562, 448.173711762123, 365.250000000001, 654.84202388877, 526.94436319394, 0.806825373619351, 0.807009146102522, ims-node2
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 60.875, 0.8, 0.00155784064735964, 431.659169385762, 0.84615369232105, 0.000190533672831737, 156.291555201491, 154.338430815216, 0.887015044692466, 0.887230502896667, 273.430814352026, 263.472181842347, 0.859148864374771, 0.859320547230123, 0.736982133776654, 0.707106781186548, 0.554497890163842, 0.5, 232986038, 431.659169385762, 365.250000000001, 629.37061297406, 526.94436319394, 0.83876346278735, 0.838864479577971, ims-node2
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 60.875, 0.8, 0.00155784064735964, 431.659169385762, 0.84615369232105, 0.000190533672831737, 156.291555201491, 154.338430815216, 0.887015044692466, 0.887230502896667, 273.430814352026, 263.472181842347, 0.859148864374771, 0.859320547230123, 0.736982133776654, 0.707106781186548, 0.554497890163842, 0.5, 255196064, 431.659169385762, 365.250000000001, 629.37061297406, 526.94436319394, 0.83876346278735, 0.838864479577971, ims-node2
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 60.875, 0.8, 0.00226013050849997, 265.33138808707, 0.688290221962246, 0.000318775193666474, 138.831937975324, 131.736090921173, 0.75578282509846, 0.759095756523884, 229.022551647353, 197.60413638176, 0.697622370008047, 0.700517451336792, 0.602769777952972, 0.5, 0.398927220412484, 0.25, 872305117, 265.33138808707, 182.625, 405.528741359377, 263.472181842347, 0.662693633313003, 0.664953310872673, ims-node2
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 60.875, 0.8, 0.00226013050849997, 265.33138808707, 0.688290221962246, 0.000318775193666474, 138.831937975324, 131.736090921173, 0.75578282509846, 0.759095756523884, 229.022551647353, 197.60413638176, 0.697622370008047, 0.700517451336792, 0.602769777952972, 0.5, 0.398927220412484, 0.25, 858463616, 265.33138808707, 182.625, 405.528741359377, 263.472181842347, 0.662693633313003, 0.664953310872673, ims-node2
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 60.875, 0.8, 0.00252470390123131, 243.905620005748, 0.748752734749188, 0.000339944168137444, 137.547172874359, 131.736090921173, 0.799222387472306, 0.800939356060164, 222.943976765689, 197.60413638176, 0.751290043780599, 0.752796311194721, 0.583662858372479, 0.5, 0.368061288396712, 0.25, 974516968, 243.905620005748, 182.625, 368.727818169882, 263.472181842347, 0.723554908772876, 0.72475475995769, ims-node2
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 60.875, 0.8, 0.00252470390123131, 243.905620005748, 0.748752734749188, 0.000339944168137444, 137.547172874359, 131.736090921173, 0.799222387472306, 0.800939356060164, 222.943976765689, 197.60413638176, 0.751290043780599, 0.752796311194721, 0.583662858372479, 0.5, 0.368061288396712, 0.25, 1462001183, 243.905620005748, 182.625, 368.727818169882, 263.472181842347, 0.723554908772876, 0.72475475995769, ims-node2
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 60.875, 0.8, 0.00283127789877009, 224.086855881061, 0.81497417276867, 0.000362406499505989, 136.091668538028, 131.736090921173, 0.848636876826284, 0.849318040139768, 216.270693318624, 197.60413638176, 0.81252856856948, 0.813128892988544, 0.562278981237653, 0.5, 0.335269943340231, 0.25, 419634144, 224.086855881061, 182.625, 334.687089780691, 263.472181842347, 0.792456813368082, 0.792945535894591, ims-node2
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 60.875, 0.8, 0.00283127789877009, 224.086855881061, 0.81497417276867, 0.000362406499505989, 136.091668538028, 131.736090921173, 0.848636876826284, 0.849318040139768, 216.270693318624, 197.60413638176, 0.81252856856948, 0.813128892988544, 0.562278981237653, 0.5, 0.335269943340231, 0.25, 250984690, 224.086855881061, 182.625, 334.687089780691, 263.472181842347, 0.792456813368082, 0.792945535894591, ims-node2
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 60.875, 0.8, 0.00298215197239354, 215.829584692881, 0.84615369232105, 0.000372740815234803, 135.388202770891, 131.736090921173, 0.872671531779918, 0.873061612727039, 213.125039690635, 197.60413638176, 0.842342329730594, 0.842687129144627, 0.552044807591962, 0.5, 0.320221746044112, 0.25, 1591647781, 215.829584692881, 182.625, 320.504393946444, 263.472181842347, 0.825793366951475, 0.826077306503044, ims-node2
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 60.875, 0.8, 0.00298215197239354, 215.829584692881, 0.84615369232105, 0.000372740815234803, 135.388202770891, 131.736090921173, 0.872671531779918, 0.873061612727039, 213.125039690635, 197.60413638176, 0.842342329730594, 0.842687129144627, 0.552044807591962, 0.5, 0.320221746044112, 0.25, 223440203, 215.829584692881, 182.625, 320.504393946444, 263.472181842347, 0.825793366951475, 0.826077306503044, ims-node2
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 60.875, 0.8, 0.000427557511039318, 1591.98832852242, 0.688290221962246, 0.000221338612218361, 173.871646400439, 172.47091664017, 0.786252998716566, 0.787749960398213, 334.338016793004, 326.125035191387, 0.733560266991486, 0.734650062960291, 0.913416509456348, 0.890898718140339, 0.844807917426477, 0.7937005259841, 988835547, 1591.98832852242, 1095.75, 2288.91545545089, 1579.2893087386, 0.686024100396823, 0.686268047036587, ims-node2
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 60.875, 0.8, 0.000427557511039318, 1591.98832852242, 0.688290221962246, 0.000221338612218361, 173.871646400439, 172.47091664017, 0.786252998716566, 0.787749960398213, 334.338016793004, 326.125035191387, 0.733560266991486, 0.734650062960291, 0.913416509456348, 0.890898718140339, 0.844807917426477, 0.7937005259841, 100498523, 1591.98832852242, 1095.75, 2288.91545545089, 1579.2893087386, 0.686024100396823, 0.686268047036587, ims-node2
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 60.875, 0.8, 0.000466746236368681, 1463.43372003449, 0.748752734749188, 0.000231933742763728, 173.602126265151, 172.47091664017, 0.827629186094949, 0.828364809833828, 332.741963599853, 326.125035191387, 0.784906516793624, 0.785443406294496, 0.909068771931955, 0.890898718140339, 0.834790851799659, 0.7937005259841, 828100221, 1463.43372003449, 1095.75, 2108.53733567362, 1579.2893087386, 0.746404398426298, 0.746519706818173, ims-node2
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 60.875, 0.8, 0.000466746236368681, 1463.43372003449, 0.748752734749188, 0.000231933742763728, 173.602126265151, 172.47091664017, 0.827629186094949, 0.828364809833828, 332.741963599853, 326.125035191387, 0.784906516793624, 0.785443406294496, 0.909068771931955, 0.890898718140339, 0.834790851799659, 0.7937005259841, 1341625702, 1463.43372003449, 1095.75, 2108.53733567362, 1579.2893087386, 0.746404398426298, 0.746519706818173, ims-node2
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 60.875, 0.8, 0.000509984010286549, 1344.52113528637, 0.81497417276867, 0.000242959398057597, 173.305721666385, 172.47091664017, 0.872882377059757, 0.873157384355152, 330.995547494758, 326.125035191387, 0.841251771600292, 0.841453680624975, 0.904295826923343, 0.890898718140339, 0.823876565183155, 0.7937005259841, 1740123768, 1344.52113528637, 1095.75, 1939.21444184206, 1579.2893087386, 0.812801090686967, 0.812845919128193, ims-node2
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 60.875, 0.8, 0.000509984010286549, 1344.52113528637, 0.81497417276867, 0.000242959398057597, 173.305721666385, 172.47091664017, 0.872882377059757, 0.873157384355152, 330.995547494758, 326.125035191387, 0.841251771600292, 0.841453680624975, 0.904295826923343, 0.890898718140339, 0.823876565183155, 0.7937005259841, 1241279709, 1344.52113528637, 1095.75, 1939.21444184206, 1579.2893087386, 0.812801090686967, 0.812845919128193, ims-node2
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 60.875, 0.8, 0.000530457558861664, 1294.97750815729, 0.84615369232105, 0.000247961268568478, 173.165731536607, 172.47091664017, 0.894205101996746, 0.894358448941263, 330.173827549521, 326.125035191387, 0.867847517240809, 0.867960785699178, 0.90204453683564, 0.890898718140339, 0.818758429775808, 0.7937005259841, 752988456, 1294.97750815729, 1095.75, 1868.07253446868, 1579.2893087386, 0.844170499517061, 0.844194676754045, ims-node2
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 60.875, 0.8, 0.000530457558861664, 1294.97750815729, 0.84615369232105, 0.000247961268568478, 173.165731536607, 172.47091664017, 0.894205101996746, 0.894358448941263, 330.173827549521, 326.125035191387, 0.867847517240809, 0.867960785699178, 0.90204453683564, 0.890898718140339, 0.818758429775808, 0.7937005259841, 1009460476, 1294.97750815729, 1095.75, 1868.07253446868, 1579.2893087386, 0.844170499517061, 0.844194676754045, ims-node2
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 60.875, 0.8, 0.00122953954905057, 530.662776174139, 0.688290221962246, 0.0006500596056034, 158.229080211013, 154.338430815216, 0.775749874728204, 0.77776698288565, 283.695924385095, 263.472181842347, 0.720882658403574, 0.722477207263713, 0.767036439060263, 0.707106781186548, 0.612769992053664, 0.5, 600504326, 530.662776174139, 365.250000000001, 782.068316168631, 526.94436319394, 0.679316336825214, 0.680170908360919, ims-node2
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 60.875, 0.8, 0.00122953954905057, 530.662776174139, 0.688290221962246, 0.0006500596056034, 158.229080211013, 154.338430815216, 0.775749874728204, 0.77776698288565, 283.695924385095, 263.472181842347, 0.720882658403574, 0.722477207263713, 0.767036439060263, 0.707106781186548, 0.612769992053664, 0.5, 852695785, 530.662776174139, 365.250000000001, 782.068316168631, 526.94436319394, 0.679316336825214, 0.680170908360919, ims-node2
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 60.875, 0.8, 0.0013529482773612, 487.811240011495, 0.748752734749188, 0.000684108892253546, 157.494785756569, 154.338430815216, 0.81794835959685, 0.818958047257374, 279.759714601212, 263.472181842347, 0.773196724428039, 0.773996611619434, 0.755597854471355, 0.707106781186548, 0.590179729609306, 0.5, 1984913513, 487.811240011496, 365.250000000001, 715.976916002473, 526.94436319394, 0.739739516572635, 0.740179915425778, ims-node2
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 60.875, 0.8, 0.0013529482773612, 487.811240011495, 0.748752734749188, 0.000684108892253546, 157.494785756569, 154.338430815216, 0.81794835959685, 0.818958047257374, 279.759714601212, 263.472181842347, 0.773196724428039, 0.773996611619434, 0.755597854471355, 0.707106781186548, 0.590179729609306, 0.5, 1797103780, 487.811240011496, 365.250000000001, 715.976916002473, 526.94436319394, 0.739739516572635, 0.740179915425778, ims-node2
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.8, 0.00149141381813166, 448.173711762122, 0.81497417276867, 0.000719927726073736, 156.679489826899, 154.338430815216, 0.864731611641685, 0.865116874527275, 275.45502834104, 263.472181842347, 0.831388053077116, 0.83169401438483, 0.742966619107325, 0.707106781186548, 0.565823203440124, 0.5, 320066808, 448.173711762123, 365.250000000001, 654.84202388877, 526.94436319394, 0.806825373619351, 0.807009146102522, ims-node2
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.8, 0.00149141381813166, 448.173711762122, 0.81497417276867, 0.000719927726073736, 156.679489826899, 154.338430815216, 0.864731611641685, 0.865116874527275, 275.45502834104, 263.472181842347, 0.831388053077116, 0.83169401438483, 0.742966619107325, 0.707106781186548, 0.565823203440124, 0.5, 1500132503, 448.173711762123, 365.250000000001, 654.84202388877, 526.94436319394, 0.806825373619351, 0.807009146102522, ims-node2
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 60.875, 0.8, 0.00155784064735964, 431.659169385762, 0.84615369232105, 0.000736313221558956, 156.291555201491, 154.338430815216, 0.887015044692466, 0.887230502896667, 273.430814352026, 263.472181842347, 0.859148864374771, 0.859320547230123, 0.736982133776654, 0.707106781186548, 0.554497890163842, 0.5, 435578262, 431.659169385762, 365.250000000001, 629.37061297406, 526.94436319394, 0.83876346278735, 0.838864479577971, ims-node2
