recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, prog_prop_trt, prog_prop_ctrl, hr_before_after, censoring_prop, effect_size_ph, hazard_after_prog, hazard_trt, prog_rate_trt, prog_rate_ctrl, random_withdrawal, exp_fup, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, AHRoc_6m, AHRoc_robust_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, AHRoc_12m, AHRoc_robust_12m, rmst_trt_360m, rmst_ctrl_360m, gAHR_360m, AHR_360m, AHRoc_360m, AHRoc_robust_360m, rmst_trt_fup, rmst_ctrl_fup, gAHR_fup, AHR_fup, AHRoc_fup, AHRoc_robust_fup, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.1, 0.8, 0, 0.8, 0.000790722314122685, 0.000422525987638441, 7.02864279220164e-05, 7.02864279220164e-05, 0, 143.144516104942, 1580, 1087, 176.117645705062, 172.851855238269, 0.963865375441976, 0.670642342866697, 0.670602848753841, 0.670602848753841, 338.998742976002, 326.758577894082, 0.932686550296404, 0.672946099561432, 0.672795153951893, 0.672795153951893, 2200.67010401031, 1551.65573731609, 0.697787124291319, 0.69698844667746, 0.686241527413846, 0.686241527413846, 1927.00022968355, 1463.01793438788, 0.718212871710798, 0.692871040503521, 0.685932669542147, 0.685932669542147, 0.925605131867672, 0.891115735780849, 0.855699049568526, 0.793305985428244
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.1, 0.8, 0, 0.8, 0.000790722314122685, 0.000422525987638441, 7.02864279220164e-05, 7.02864279220164e-05, 0, 155.144516104942, 1580, 1087, 176.117645705062, 172.851855238269, 0.963865375441976, 0.670642342866697, 0.670602848753841, 0.670602848753841, 338.998742976002, 326.758577894082, 0.932686550296404, 0.672946099561432, 0.672795153951893, 0.672795153951893, 2200.67010401031, 1551.65573731609, 0.697787124291319, 0.69698844667746, 0.686241527413846, 0.686241527413846, 1973.03781356461, 1482.19413436494, 0.714148102086599, 0.693380500366136, 0.686025983795147, 0.686025983795147, 0.925605131867672, 0.891115735780849, 0.855699049568526, 0.793305985428244
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.1, 0.8, 0, 0.8, 0.000790722314122685, 0.000463519166097614, 7.02864279220164e-05, 7.02864279220164e-05, 0, 132.076858374482, 1452, 1087, 175.473739803247, 172.851855238269, 0.971000399551136, 0.734933675984777, 0.734900054499804, 0.734900054499804, 336.56129226196, 326.758577894082, 0.945860955979693, 0.736796909022628, 0.736668249025238, 0.736668249025238, 2035.6406744435, 1551.65573731615, 0.756930510951369, 0.756444102025347, 0.747444001493484, 0.747444001493484, 1776.24957200435, 1440.82461258514, 0.775597870251425, 0.752670951589443, 0.747118694416619, 0.747118694416619, 0.918769935743009, 0.891115735780849, 0.843144395553245, 0.793305985428244
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.1, 0.8, 0, 0.8, 0.000790722314122685, 0.000463519166097614, 7.02864279220164e-05, 7.02864279220164e-05, 0, 144.076858374482, 1452, 1087, 175.473739803247, 172.851855238269, 0.971000399551136, 0.734933675984777, 0.734900054499804, 0.734900054499804, 336.56129226196, 326.758577894082, 0.945860955979693, 0.736796909022628, 0.736668249025238, 0.736668249025238, 2035.6406744435, 1551.65573731615, 0.756930510951369, 0.756444102025347, 0.747444001493484, 0.747444001493484, 1822.10225818117, 1464.71236043065, 0.771742984264661, 0.753163264909927, 0.747219203476254, 0.747219203476254, 0.918769935743009, 0.891115735780849, 0.843144395553245, 0.793305985428244
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.1, 0.8, 0, 0.8, 0.000790722314122685, 0.000508318346215786, 7.02864279220164e-05, 7.02864279220164e-05, 0, 122.023021514806, 1334, 1087, 174.773710757411, 172.851855238269, 0.978717825954809, 0.805185888290331, 0.805159793457463, 0.805159793457463, 333.924844145523, 326.758577894082, 0.960185386855792, 0.806562494266607, 0.806462462908365, 0.806462462908365, 1880.74578960373, 1551.65573731614, 0.821554936592408, 0.821278594324464, 0.814348242164693, 0.814348242164693, 1636.87847841526, 1415.85112891929, 0.837023430416785, 0.818094776445939, 0.814040935510586, 0.814040935510586, 0.911358427088295, 0.891115735780849, 0.829637012053412, 0.793305985428244
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.1, 0.8, 0, 0.8, 0.000790722314122685, 0.000508318346215786, 7.02864279220164e-05, 7.02864279220164e-05, 0, 134.023021514806, 1334, 1087, 174.773710757411, 172.851855238269, 0.978717825954809, 0.805185888290331, 0.805159793457463, 0.805159793457463, 333.924844145523, 326.758577894082, 0.960185386855792, 0.806562494266607, 0.806462462908365, 0.806462462908365, 1880.74578960373, 1551.65573731614, 0.821554936592408, 0.821278594324464, 0.814348242164693, 0.814348242164693, 1682.45527078003, 1445.08649289265, 0.833701101664189, 0.818528461492416, 0.814137874034808, 0.814137874034808, 0.911358427088295, 0.891115735780849, 0.829637012053412, 0.793305985428244
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.1, 0.8, 0, 0.8, 0.000790722314122685, 0.000529691443898985, 7.02864279220164e-05, 7.02864279220164e-05, 0, 117.825683185585, 1285, 1087, 174.441076446994, 172.851855238269, 0.982382970423312, 0.8386992826462, 0.838677155002373, 0.838677155002373, 332.676981050909, 326.758577894082, 0.967012102386741, 0.839841872373749, 0.839756968294914, 0.839756968294914, 1814.69296725845, 1551.65573731613, 0.852354414487926, 0.852148168125111, 0.846273557955756, 0.846273557955756, 1577.99257337294, 1403.81489653692, 0.865837672244885, 0.849335995733453, 0.845990486286131, 0.845990486286131, 0.907843807924343, 0.891115735780849, 0.823270147494527, 0.793305985428244
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.1, 0.8, 0, 0.8, 0.000790722314122685, 0.000529691443898985, 7.02864279220164e-05, 7.02864279220164e-05, 0, 129.825683185585, 1285, 1087, 174.441076446994, 172.851855238269, 0.982382970423312, 0.8386992826462, 0.838677155002373, 0.838677155002373, 332.676981050909, 326.758577894082, 0.967012102386741, 0.839841872373749, 0.839756968294914, 0.839756968294914, 1814.69296725845, 1551.65573731613, 0.852354414487926, 0.852148168125111, 0.846273557955756, 0.846273557955756, 1623.38008066502, 1435.62517740742, 0.862891140949927, 0.849724695848633, 0.846080516371682, 0.846080516371682, 0.907843807924343, 0.891115735780849, 0.823270147494527, 0.793305985428244
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.1, 0.8, 0, 0.8, 0.00237216694236805, 0.00126647524907508, 0.000210859283766049, 0.000210859283766049, 0, 59.7511596088372, 528, 363, 163.264731675584, 154.695464674432, 0.90564313581141, 0.674805191503633, 0.674478975724694, 0.674478975724694, 291.909352900668, 263.716998833403, 0.843519878671139, 0.680021622881586, 0.67888818630821, 0.67888818630821, 741.966716777282, 523.307217116567, 0.703817383846582, 0.703292697048721, 0.686398243108387, 0.686398243108387, 682.60101490416, 504.148414052617, 0.708990856233447, 0.694888829196517, 0.686217408110007, 0.686217408110007, 0.791389821137533, 0.707045149399296, 0.621670361494499, 0.497575674830833
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.1, 0.8, 0, 0.8, 0.00237216694236805, 0.00126647524907508, 0.000210859283766049, 0.000210859283766049, 0, 71.7511596088372, 528, 363, 163.264731675584, 154.695464674432, 0.90564313581141, 0.674805191503633, 0.674478975724694, 0.674478975724694, 291.909352900668, 263.716998833403, 0.843519878671139, 0.680021622881586, 0.67888818630821, 0.67888818630821, 741.966716777282, 523.307217116567, 0.703817383846582, 0.703292697048721, 0.686398243108387, 0.686398243108387, 705.807286948082, 511.777975325115, 0.704025404925196, 0.696101687659907, 0.686311458123396, 0.686311458123396, 0.791389821137533, 0.707045149399296, 0.621670361494499, 0.497575674830833
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.1, 0.8, 0, 0.8, 0.00237216694236805, 0.00138823113574636, 0.000210859283766049, 0.000210859283766049, 0, 56.0893418273227, 485, 363, 161.561347858137, 154.695464674432, 0.923767308467812, 0.737590582736329, 0.737311361087251, 0.737311361087251, 286.147835696529, 263.716998833405, 0.873121729148379, 0.741857580977457, 0.740884798111633, 0.740884798111633, 685.734036024079, 522.693142415451, 0.760814979070378, 0.760485195104217, 0.746898472524486, 0.746898472524486, 632.25772253039, 500.540974859927, 0.766152640779477, 0.753828869394668, 0.746724716142644, 0.746724716142644, 0.774358204563957, 0.707045149399299, 0.595475507633243, 0.497575674830842
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.1, 0.8, 0, 0.8, 0.00237216694236805, 0.00138823113574636, 0.000210859283766049, 0.000210859283766049, 0, 68.0893418273227, 485, 363, 161.561347858137, 154.695464674432, 0.923767308467812, 0.737590582736329, 0.737311361087251, 0.737311361087251, 286.147835696529, 263.716998833405, 0.873121729148379, 0.741857580977457, 0.740884798111633, 0.740884798111633, 685.734036024079, 522.693142415451, 0.760814979070378, 0.760485195104217, 0.746898472524486, 0.746898472524486, 654.28677185089, 509.992197181126, 0.761589752987671, 0.754918996860184, 0.746819566477942, 0.746819566477942, 0.774358204563957, 0.707045149399299, 0.595475507633243, 0.497575674830842
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.1, 0.8, 0, 0.8, 0.00237216694236805, 0.00152470534035948, 0.000210859283766049, 0.000210859283766049, 0, 52.6800190601474, 446, 363, 159.681256658992, 154.695464674432, 0.944064402796473, 0.807930031449268, 0.807713047877874, 0.807713047877874, 279.879856628312, 263.716998833404, 0.906586662613186, 0.811100472059953, 0.810341555189486, 0.810341555189486, 632.096235530625, 522.120235264636, 0.824974580777584, 0.824780284654001, 0.814708764497145, 0.814708764497145, 584.288319703355, 496.373338958762, 0.829669188202463, 0.819858598010277, 0.814556780495521, 0.814556780495521, 0.75571121976561, 0.707045149399298, 0.567455792555608, 0.497575674830839
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.1, 0.8, 0, 0.8, 0.00237216694236805, 0.00152470534035948, 0.000210859283766049, 0.000210859283766049, 0, 64.6800190601473, 446, 363, 159.681256658992, 154.695464674432, 0.944064402796473, 0.807930031449268, 0.807713047877874, 0.807713047877874, 279.879856628312, 263.716998833404, 0.906586662613186, 0.811100472059953, 0.810341555189486, 0.810341555189486, 632.096235530625, 522.120235264636, 0.824974580777584, 0.824780284654001, 0.814708764497145, 0.814708764497145, 605.016597166328, 507.938546806144, 0.82588546826842, 0.820764347426179, 0.814643262787482, 0.814643262787482, 0.75571121976561, 0.707045149399298, 0.567455792555608, 0.497575674830839
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.1, 0.8, 0, 0.8, 0.00237216694236805, 0.00158615918484317, 0.000210859283766049, 0.000210859283766049, 0, 51.3363831134034, 429, 363, 158.844594015532, 154.695464674432, 0.953219386441453, 0.839591399029026, 0.83940556972862, 0.83940556972862, 277.121161648802, 263.716998833404, 0.921771146209233, 0.84225698219179, 0.841605713869075, 0.841605713869075, 610.607434822983, 521.893739102071, 0.853892165343473, 0.853740509870768, 0.84524103288248, 0.84524103288248, 565.088162045636, 494.482759629127, 0.858065659148363, 0.849574229642326, 0.845104344522445, 0.845104344522445, 0.74746467118934, 0.707045149399298, 0.555284062003472, 0.497575674830839
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.1, 0.8, 0, 0.8, 0.00237216694236805, 0.00158615918484317, 0.000210859283766049, 0.000210859283766049, 0, 63.3363831134034, 429, 363, 158.844594015532, 154.695464674432, 0.953219386441453, 0.839591399029026, 0.83940556972862, 0.83940556972862, 277.121161648802, 263.716998833404, 0.921771146209233, 0.84225698219179, 0.841605713869075, 0.841605713869075, 610.607434822983, 521.893739102071, 0.853892165343473, 0.853740509870768, 0.84524103288248, 0.84524103288248, 585.237777880685, 507.009186935057, 0.854744333737438, 0.850375390967007, 0.845183319969315, 0.845183319969315, 0.74746467118934, 0.707045149399298, 0.555284062003472, 0.497575674830839
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.8, 0.00474433388473611, 0.00252965145788964, 0.000421718567532098, 0.000421718567532098, 0, 38.902804653131, 265, 182, 146.104920934355, 132.024233698955, 0.843532223690555, 0.679761551847948, 0.678613047441301, 0.678613047441301, 236.018054606999, 197.378153313671, 0.772188217742437, 0.686856723865274, 0.683403732102211, 0.683403732102211, 373.855443276215, 265.109987025355, 0.708925425006556, 0.708018618143849, 0.686632250377093, 0.686632250377093, 357.963690788601, 258.118751410954, 0.70469456083461, 0.698592881842061, 0.686518738201532, 0.686518738201532, 0.623040874256477, 0.498941575636257, 0.379693112790076, 0.245895218822208
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.8, 0.00474433388473611, 0.00252965145788964, 0.000421718567532098, 0.000421718567532098, 0, 50.902804653131, 265, 182, 146.104920934355, 132.024233698955, 0.843532223690555, 0.679761551847948, 0.678613047441301, 0.678613047441301, 236.018054606999, 197.378153313671, 0.772188217742437, 0.686856723865274, 0.683403732102211, 0.683403732102211, 373.855443276215, 265.109987025355, 0.708925425006556, 0.708018618143849, 0.686632250377093, 0.686632250377093, 366.6748442978, 260.581395559624, 0.704128102950608, 0.702026795009357, 0.686594275911723, 0.686594275911723, 0.623040874256477, 0.498941575636257, 0.379693112790076, 0.245895218822208
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.8, 0.00474433388473611, 0.00277264137178266, 0.000421718567532098, 0.000421718567532098, 0, 37.0709158432482, 243, 182, 143.239695283057, 132.024233698955, 0.87301222817265, 0.741401620840454, 0.740413296305464, 0.740413296305464, 227.758910891762, 197.378153313671, 0.814686486734359, 0.747279807587526, 0.744298537228776, 0.744298537228776, 345.679060353615, 264.496365154261, 0.764685443003573, 0.7640890938003, 0.746865567050907, 0.746865567050907, 331.895121490124, 257.429227585548, 0.761799165857523, 0.756734400957707, 0.746766241194066, 0.746766241194066, 0.596957974865587, 0.498941575636257, 0.349070749522343, 0.245895218822208
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.8, 0.00474433388473611, 0.00277264137178266, 0.000421718567532098, 0.000421718567532098, 0, 49.0709158432482, 243, 182, 143.239695283057, 132.024233698955, 0.87301222817265, 0.741401620840454, 0.740413296305464, 0.740413296305464, 227.758910891762, 197.378153313671, 0.814686486734359, 0.747279807587526, 0.744298537228776, 0.744298537228776, 345.679060353615, 264.496365154261, 0.764685443003573, 0.7640890938003, 0.746865567050907, 0.746865567050907, 339.652188521725, 260.341948124235, 0.761204304770524, 0.759538954229843, 0.746834783427959, 0.746834783427959, 0.596957974865587, 0.498941575636257, 0.349070749522343, 0.245895218822208
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.8, 0.00474433388473611, 0.00304496477271037, 0.000421718567532098, 0.000421718567532098, 0, 35.3653274214102, 224, 182, 140.123225191325, 132.024233698955, 0.906320965530601, 0.810389522750052, 0.809615403001468, 0.809615403001468, 219.008132305892, 197.37815331367, 0.863060757848705, 0.814825281304885, 0.812478474409736, 0.812478474409736, 318.809732653446, 263.924481051144, 0.827493181242301, 0.827126356455192, 0.814331695543867, 0.814331695543867, 306.96201724935, 256.657201487354, 0.825634652890179, 0.821803466753925, 0.81425229701471, 0.81425229701471, 0.569060556535157, 0.498941575636257, 0.317791477897324, 0.245895218822207
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.8, 0.00474433388473611, 0.00304496477271037, 0.000421718567532098, 0.000421718567532098, 0, 47.3653274214102, 224, 182, 140.123225191325, 132.024233698955, 0.906320965530601, 0.810389522750052, 0.809615403001468, 0.809615403001468, 219.008132305892, 197.37815331367, 0.863060757848705, 0.814825281304885, 0.812478474409736, 0.812478474409736, 318.809732653446, 263.924481051144, 0.827493181242301, 0.827126356455192, 0.814331695543867, 0.814331695543867, 313.779168885223, 260.089459057788, 0.825143900316159, 0.823941535938462, 0.814308911535012, 0.814308911535012, 0.569060556535157, 0.498941575636257, 0.317791477897324, 0.245895218822207
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.8, 0.00474433388473611, 0.00316757682352594, 0.000421718567532098, 0.000421718567532098, 0, 34.6931421748175, 215, 182, 138.751802096922, 132.024233698955, 0.921427986612212, 0.841418661422556, 0.840752701327393, 0.840752701327393, 215.23331711527, 197.378153313671, 0.885086241994837, 0.845177044444643, 0.843152816914128, 0.843152816914128, 308.047014428873, 263.698797595036, 0.85579760096109, 0.855507199027151, 0.844692922841741, 0.844692922841741, 296.932040351656, 256.302767333702, 0.854300047054391, 0.851043104720199, 0.844623826511384, 0.844623826511384, 0.556942827136842, 0.498941575636257, 0.304679144984091, 0.245895218822208
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.8, 0.00474433388473611, 0.00316757682352594, 0.000421718567532098, 0.000421718567532098, 0, 46.6931421748175, 215, 182, 138.751802096922, 132.024233698955, 0.921427986612212, 0.841418661422556, 0.840752701327393, 0.840752701327393, 215.23331711527, 197.378153313671, 0.885086241994837, 0.845177044444643, 0.843152816914128, 0.843152816914128, 308.047014428873, 263.698797595036, 0.85579760096109, 0.855507199027151, 0.844692922841741, 0.844692922841741, 303.389872194032, 259.983175755743, 0.853881556409709, 0.852881471581855, 0.844673781490361, 0.844673781490361, 0.556942827136842, 0.498941575636257, 0.304679144984091, 0.245895218822208
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.8, 0.000790722314122685, 0.000427337650145522, 7.02864279220164e-05, 0.000158144462824537, 0, 141.735435543227, 1564, 1076, 176.041899461889, 172.838228062349, 0.964487651055256, 0.676819941910682, 0.676801538424099, 0.676801538424099, 338.711395954519, 326.663262430649, 0.9334830395503, 0.677869862086367, 0.677800614297139, 0.677800614297139, 2179.98086521414, 1520.2655677817, 0.688393872493895, 0.687605868882553, 0.683127767388005, 0.683127767388005, 1908.06088347794, 1440.3244297551, 0.710862624898034, 0.685441758557609, 0.683030442143442, 0.683030442143442, 0.924800182241916, 0.89090563852122, 0.854215680979688, 0.79258822883842
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.8, 0.000790722314122685, 0.000427337650145522, 7.02864279220164e-05, 0.000158144462824537, 0, 153.735435543227, 1564, 1076, 176.041899461889, 172.838228062349, 0.964487651055256, 0.676819941910682, 0.676801538424099, 0.676801538424099, 338.711395954519, 326.663262430649, 0.9334830395503, 0.677869862086367, 0.677800614297139, 0.677800614297139, 2179.98086521414, 1520.2655677817, 0.688393872493895, 0.687605868882553, 0.683127767388005, 0.683127767388005, 1953.96976092806, 1458.31205388439, 0.706373585175186, 0.685581480313888, 0.683056770786238, 0.683056770786238, 0.924800182241916, 0.89090563852122, 0.854215680979688, 0.79258822883842
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.8, 0.000790722314122685, 0.000468820466771747, 7.02864279220164e-05, 0.000158144462824537, 0, 130.786906742532, 1437, 1076, 175.390703042297, 172.838228062349, 0.97169785801906, 0.741747562322116, 0.741738385658355, 0.741738385658355, 336.247827317101, 326.663262430649, 0.946801085310379, 0.742240141524156, 0.742205892770023, 0.742205892770023, 2016.03088159054, 1520.26556778191, 0.747240865729188, 0.746763364118356, 0.744466144381873, 0.744466144381873, 1758.39053964348, 1419.3642402439, 0.768479778816575, 0.745339487386474, 0.744417456521141, 0.744417456521141, 0.91788972934031, 0.89090563852122, 0.841534468658132, 0.792588228838421
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.8, 0.000790722314122685, 0.000468820466771747, 7.02864279220164e-05, 0.000158144462824537, 0, 142.786906742532, 1437, 1076, 175.390703042297, 172.838228062349, 0.97169785801906, 0.741747562322116, 0.741738385658355, 0.741738385658355, 336.247827317101, 326.663262430649, 0.946801085310379, 0.742240141524156, 0.742205892770023, 0.742205892770023, 2016.03088159054, 1520.26556778191, 0.747240865729188, 0.746763364118356, 0.744466144381873, 0.744466144381873, 1804.35298475434, 1442.08978203766, 0.764080588560712, 0.745389111052007, 0.744428669226262, 0.744428669226262, 0.91788972934031, 0.89090563852122, 0.841534468658132, 0.792588228838421
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.8, 0.000790722314122685, 0.000514145254298572, 7.02864279220164e-05, 0.000158144462824537, 0, 120.844108396786, 1321, 1076, 174.682939631526, 172.838228062349, 0.979498937175527, 0.81268033373398, 0.812682496027769, 0.812682496027769, 333.584007059727, 326.663262430649, 0.961284592247132, 0.812559290888199, 0.812568125796136, 0.812568125796136, 1862.27533719082, 1520.26556778186, 0.811573373967534, 0.811304285697434, 0.811537498627406, 0.811537498627406, 1620.3723700453, 1395.76730181533, 0.830190918520847, 0.810902183136266, 0.811584186948222, 0.811584186948222, 0.910398882016555, 0.89090563852122, 0.827896303023918, 0.79258822883842
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.8, 0.000790722314122685, 0.000514145254298572, 7.02864279220164e-05, 0.000158144462824537, 0, 132.844108396786, 1321, 1076, 174.682939631526, 172.838228062349, 0.979498937175527, 0.81268033373398, 0.812682496027769, 0.812682496027769, 333.584007059727, 326.663262430649, 0.961284592247132, 0.812559290888199, 0.812568125796136, 0.812568125796136, 1862.27533719082, 1520.26556778186, 0.811573373967534, 0.811304285697434, 0.811537498627406, 0.811537498627406, 1665.90247136904, 1423.6968655013, 0.826231750786512, 0.810806247110619, 0.811564009943069, 0.811564009943069, 0.910398882016555, 0.89090563852122, 0.827896303023918, 0.79258822883842
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.8, 0.000790722314122685, 0.00053551421986723, 7.02864279220164e-05, 0.000158144462824537, 0, 116.740254325805, 1272, 1076, 174.35060485888, 172.838228062349, 0.983161456061684, 0.846119579701154, 0.846127507777668, 0.846127507777668, 332.338126701187, 326.663262430649, 0.968107654370452, 0.845707618354415, 0.84573840279701, 0.84573840279701, 1797.4801331564, 1520.26556778192, 0.841887508638402, 0.841686593825538, 0.843176313429671, 0.843176313429671, 1562.71401548916, 1384.47016707198, 0.858827603000137, 0.841855037293087, 0.843285083966704, 0.843285083966704, 0.906888679310566, 0.89090563852122, 0.821544174745438, 0.792588228838421
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.8, 0.000790722314122685, 0.00053551421986723, 7.02864279220164e-05, 0.000158144462824537, 0, 128.740254325805, 1272, 1076, 174.35060485888, 172.838228062349, 0.983161456061684, 0.846119579701154, 0.846127507777668, 0.846127507777668, 332.338126701187, 326.663262430649, 0.968107654370452, 0.845707618354415, 0.84573840279701, 0.84573840279701, 1797.4801331564, 1520.26556778192, 0.841887508638402, 0.841686593825538, 0.843176313429671, 0.843176313429671, 1608.04117176535, 1414.91233215065, 0.855190924615877, 0.841671993572342, 0.843243999873934, 0.843243999873934, 0.906888679310566, 0.89090563852122, 0.821544174745438, 0.792588228838421
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.8, 0.00237216694236805, 0.00127998091505689, 0.000210859283766049, 0.000474433388473611, 0, 59.3106239653777, 522, 359, 163.07456038839, 154.595561474256, 0.90612203999765, 0.677974660201964, 0.677824767974641, 0.677824767974641, 291.262207101959, 263.144555871423, 0.842564807441362, 0.680253313914089, 0.679753069288232, 0.679753069288232, 735.275231118829, 512.531769020389, 0.694657380260984, 0.693909158400402, 0.682724527301996, 0.682724527301996, 676.632164632564, 495.478563683214, 0.700084055599929, 0.686021946265727, 0.682610281176849, 0.682610281176849, 0.789481931819264, 0.705613862425764, 0.618707394036709, 0.493874256066425
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.8, 0.00237216694236805, 0.00127998091505689, 0.000210859283766049, 0.000474433388473611, 0, 71.3106239653777, 522, 359, 163.07456038839, 154.595561474256, 0.90612203999765, 0.677974660201964, 0.677824767974641, 0.677824767974641, 291.262207101959, 263.144555871423, 0.842564807441362, 0.680253313914089, 0.679753069288232, 0.679753069288232, 735.275231118829, 512.531769020389, 0.694657380260984, 0.693909158400402, 0.682724527301996, 0.682724527301996, 699.69730673321, 502.319887495145, 0.694588684330312, 0.686724412279115, 0.682658261696258, 0.682658261696258, 0.789481931819264, 0.705613862425764, 0.618707394036709, 0.493874256066425
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.8, 0.00237216694236805, 0.00140730039021309, 0.000210859283766049, 0.000474433388473611, 0, 55.5732222008189, 480, 359, 161.296803130932, 154.595561474256, 0.925052770939677, 0.74326494484213, 0.743191270331419, 0.743191270331419, 285.260103195767, 263.144555871424, 0.87343560270634, 0.744305527504022, 0.744064768024404, 0.744064768024404, 677.694626971409, 511.913986661715, 0.753066725932279, 0.752608617536049, 0.745370659077049, 0.745370659077049, 625.042372291994, 492.073479083793, 0.759117707578327, 0.746823943606616, 0.74528109585365, 0.74528109585365, 0.771724767787493, 0.705613862425767, 0.591476590457147, 0.493874256066436
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.8, 0.00237216694236805, 0.00140730039021309, 0.000210859283766049, 0.000474433388473611, 0, 67.5732222008189, 480, 359, 161.296803130932, 154.595561474256, 0.925052770939677, 0.74326494484213, 0.743191270331419, 0.743191270331419, 285.260103195767, 263.144555871424, 0.87343560270634, 0.744305527504022, 0.744064768024404, 0.744064768024404, 677.694626971409, 511.913986661715, 0.753066725932279, 0.752608617536049, 0.745370659077049, 0.745370659077049, 646.897975023, 500.693515063459, 0.753896507524714, 0.747297165025961, 0.745316484648854, 0.745316484648854, 0.771724767787493, 0.705613862425767, 0.591476590457147, 0.493874256066436
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.8, 0.00237216694236805, 0.00154344581362705, 0.000210859283766049, 0.000474433388473611, 0, 52.2589352978428, 441, 359, 159.42546539828, 154.595561474256, 0.945285278301779, 0.813046907609597, 0.813065458640812, 0.813065458640812, 279.034448732367, 263.144555871425, 0.906741394215739, 0.812735260598778, 0.812809475899281, 0.812809475899281, 625.383687020641, 511.365772583939, 0.815911908056587, 0.815649981593233, 0.812388597871047, 0.812388597871047, 578.278239100162, 488.315117739484, 0.821746332664045, 0.811842851548718, 0.812339698058119, 0.812339698058119, 0.753186631611953, 0.705613862425768, 0.563715233285862, 0.493874256066438
