recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, crossing, effect_size_ph, hr_before, hazard_trt_before, target_median_trt, hazard_trt_after, target_hr, random_withdrawal, exp_fup, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, AHRoc_6m, AHRoc_robust_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, AHRoc_12m, AHRoc_robust_12m, rmst_trt_360m, rmst_ctrl_360m, gAHR_360m, AHR_360m, AHRoc_360m, AHRoc_robust_360m, rmst_trt_fup, rmst_ctrl_fup, gAHR_fup, AHR_fup, AHRoc_fup, AHRoc_robust_fup, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 60.875, 0.8, 1.5, 0.00569320066168333, 224.086855881061, 0.00212345842407757, 0.81497417276867, 0.00122407620244793, 42.9012693939346, 224.086855881061, 182.625, 127.308007126778, 131.736090921173, 0.937351973274541, 0.941693299854663, 1.01758165147078, 1.01724331706695, 209.964229103582, 197.60413638176, 0.799410624101513, 0.805217014991856, 0.906258962873214, 0.90677123970581, 384.443901014883, 263.472181842347, 0.715622084192396, 0.721080049452369, 0.86778696104186, 0.885591412552842, 360.765210463336, 261.617341166182, 0.720839139686666, 0.72636689064597, 0.867918728129069, 0.869777680144603, 0.546017281078366, 0.5, 0.370500217163975, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 60.875, 0.8, 1.5, 0.00569320066168333, 224.086855881061, 0.00212345842407757, 0.81497417276867, 0.00122407620244793, 54.9012693939346, 224.086855881061, 182.625, 127.308007126778, 131.736090921173, 0.937351973274541, 0.941693299854663, 1.01758165147078, 1.01724331706695, 209.964229103582, 197.60413638176, 0.799410624101513, 0.805217014991856, 0.906258962873214, 0.90677123970581, 384.443901014883, 263.472181842347, 0.715622084192396, 0.721080049452369, 0.86778696104186, 0.885591412552842, 373.541930376352, 263.008471673306, 0.717959773498626, 0.723444484194576, 0.867983491679327, 0.865110246350031, 0.546017281078366, 0.5, 0.370500217163975, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 60.875, 0.8, 1.5, 0.00569320066168333, 215.829584692881, 0.00223661397929516, 0.84615369232105, 0.00125737962933202, 41.6414556800002, 215.829584692881, 182.625, 126.810174251223, 131.736090921173, 0.957198004265783, 0.959971745186817, 1.03425259910885, 1.03392397464551, 207.552644059446, 197.60413638176, 0.823825145214389, 0.828083194762194, 0.927684331901891, 0.9281842224301, 367.596763243542, 263.472181842347, 0.744052010849434, 0.748240052647322, 0.891639728756554, 0.909100746566687, 346.322239513162, 261.326755720576, 0.749053951850072, 0.753354989778607, 0.89197422997317, 0.891643757175536, 0.538546550020005, 0.5, 0.357956800009242, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 60.875, 0.8, 1.5, 0.00569320066168333, 215.829584692881, 0.00223661397929516, 0.84615369232105, 0.00125737962933202, 53.6414556800002, 215.829584692881, 182.625, 126.810174251223, 131.736090921173, 0.957198004265783, 0.959971745186817, 1.03425259910885, 1.03392397464551, 207.552644059446, 197.60413638176, 0.823825145214389, 0.828083194762194, 0.927684331901891, 0.9281842224301, 367.596763243542, 263.472181842347, 0.744052010849434, 0.748240052647322, 0.891639728756554, 0.909100746566687, 358.199557453336, 262.935825311904, 0.746079277209213, 0.750300665907365, 0.891670870824603, 0.889945863784593, 0.538546550020005, 0.5, 0.357956800009242, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 1591.98832852242, 0.000392876882108718, 0.688290221962246, 0, 152.588754576155, 1591.98832852242, 1095.75, 168.570680801899, 172.47091664017, 1.22014241483143, 1.21837240110532, 1.23163062998986, 1.23190800215494, 321.861051810553, 326.125035191387, 0.933312148589178, 0.935373128161932, 0.958481725097562, 0.958175968668093, 2350.49210998256, 1579.2893087386, 0.67369876820638, 0.675431778603913, 0.727439277515721, 0.726473177243506, 1998.97612194417, 1497.09031606267, 0.679523218603858, 0.681305101402838, 0.72836522067999, 0.727554769714042, 0.869844420538939, 0.890898718140339, 0.809620183225086, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 1591.98832852242, 0.000392876882108718, 0.688290221962246, 0, 164.588754576155, 1591.98832852242, 1095.75, 168.570680801899, 172.47091664017, 1.22014241483143, 1.21837240110532, 1.23163062998986, 1.23190800215494, 321.861051810553, 326.125035191387, 0.933312148589178, 0.935373128161932, 0.958481725097562, 0.958175968668093, 2350.49210998256, 1579.2893087386, 0.67369876820638, 0.675431778603913, 0.727439277515721, 0.726473177243506, 2050.28615449837, 1514.36640649603, 0.678483081329903, 0.680296043769751, 0.728054284108482, 0.726852637118994, 0.869844420538939, 0.890898718140339, 0.809620183225086, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 1463.43372003449, 0.000430520726935387, 0.748752734749188, 0, 140.820591336387, 1463.43372003449, 1095.75, 168.509582695488, 172.47091664017, 1.24035860085636, 1.23764178356785, 1.24999782381822, 1.25025651314466, 320.9308259247, 326.125035191387, 0.973893303330156, 0.97398376870704, 0.995996819107869, 0.995711001551956, 2164.84056795648, 1579.2893087386, 0.731931986626447, 0.732892873018552, 0.782931412360697, 0.782001822805337, 1839.8316682858, 1475.79372938519, 0.738088811678242, 0.739068005745552, 0.784026031176576, 0.782672948197123, 0.867853394141718, 0.890898718140339, 0.802232889706282, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 1463.43372003449, 0.000430520726935387, 0.748752734749188, 0, 152.820591336387, 1463.43372003449, 1095.75, 168.509582695488, 172.47091664017, 1.24035860085636, 1.23764178356785, 1.24999782381822, 1.25025651314466, 320.9308259247, 326.125035191387, 0.973893303330156, 0.97398376870704, 0.995996819107869, 0.995711001551956, 2164.84056795648, 1579.2893087386, 0.731931986626447, 0.732892873018552, 0.782931412360697, 0.782001822805337, 1889.94280399688, 1497.46329444845, 0.736924765724042, 0.737837462546876, 0.7836598089025, 0.783037827535347, 0.867853394141718, 0.890898718140339, 0.802232889706282, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 1344.52113528637, 0.000472388195793766, 0.81497417276867, 0, 129.935079529083, 1344.52113528637, 1095.75, 168.44172258555, 172.47091664017, 1.26227314243151, 1.25903868492776, 1.27039054047764, 1.2706299210784, 319.902825590631, 326.125035191387, 1.01818897168401, 1.01689406217958, 1.03757468603771, 1.03731184957999, 1989.64135701367, 1579.2893087386, 0.796201618710282, 0.796551911380207, 0.844076202810253, 0.843192427571043, 1692.51042689622, 1451.30137548707, 0.802602571287114, 0.802926708452914, 0.845321464790894, 0.845942507636822, 0.865644327972288, 0.890898718140339, 0.794095890790784, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 1344.52113528637, 0.000472388195793766, 0.81497417276867, 0, 141.935079529083, 1344.52113528637, 1095.75, 168.44172258555, 172.47091664017, 1.26227314243151, 1.25903868492776, 1.27039054047764, 1.2706299210784, 319.902825590631, 326.125035191387, 1.01818897168401, 1.01689406217958, 1.03757468603771, 1.03731184957999, 1989.64135701367, 1579.2893087386, 0.796201618710282, 0.796551911380207, 0.844076202810253, 0.843192427571043, 1741.38689763168, 1478.02370027692, 0.801325712828864, 0.801659069037411, 0.844901769833416, 0.844326925497321, 0.865644327972288, 0.890898718140339, 0.794095890790784, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 1294.97750815729, 0.000492336436411942, 0.84615369232105, 0, 125.399750158919, 1294.97750815729, 1095.75, 168.409430287216, 172.47091664017, 1.27255306632404, 1.26922071523808, 1.28009514607922, 1.28032456122318, 319.415451748867, 326.125035191387, 1.03904725323781, 1.03732354084107, 1.05733133448194, 1.05707915969296, 1915.78965365972, 1579.2893087386, 0.826649759291515, 0.826785337659625, 0.872999335480719, 0.872139295456135, 1631.09780519466, 1439.4816341164, 0.833126162290261, 0.83322861200128, 0.874307922187202, 0.874583278692994, 0.864593771520729, 0.890898718140339, 0.790248005037554, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 1294.97750815729, 0.000492336436411942, 0.84615369232105, 0, 137.399750158919, 1294.97750815729, 1095.75, 168.409430287216, 172.47091664017, 1.27255306632404, 1.26922071523808, 1.28009514607922, 1.28032456122318, 319.415451748867, 326.125035191387, 1.03904725323781, 1.03732354084107, 1.05733133448194, 1.05707915969296, 1915.78965365972, 1579.2893087386, 0.826649759291515, 0.826785337659625, 0.872999335480719, 0.872139295456135, 1679.395571984, 1468.64236533402, 0.831794469179949, 0.831808380020276, 0.873846120274961, 0.873526971715532, 0.864593771520729, 0.890898718140339, 0.790248005037554, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 530.662776174139, 0.00084754894068749, 0.688290221962246, 0, 80.3879138140203, 530.662776174139, 365.25, 144.845833378269, 154.338430815216, 1.18209386016743, 1.18685910626967, 1.23260379650845, 1.2328945586653, 258.467359055616, 263.472181842347, 0.858931674482161, 0.872491731163932, 0.953620209091831, 0.95324574405212, 937.102840716029, 526.944363193939, 0.604313436859559, 0.616639746252596, 0.774716263653018, 0.772269638904337, 820.910114606936, 521.872506866228, 0.614845781228058, 0.627573328653665, 0.775097573965574, 0.77627358412678, 0.671549109245072, 0.707106781186548, 0.575249305517941, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 530.662776174139, 0.00084754894068749, 0.688290221962246, 0, 92.3879138140203, 530.662776174139, 365.25, 144.845833378269, 154.338430815216, 1.18209386016743, 1.18685910626967, 1.23260379650845, 1.2328945586653, 258.467359055616, 263.472181842347, 0.858931674482161, 0.872491731163932, 0.953620209091831, 0.95324574405212, 937.102840716029, 526.944363193939, 0.604313436859559, 0.616639746252596, 0.774716263653018, 0.772269638904337, 851.869680126223, 524.408435275461, 0.61167712646352, 0.624286458016658, 0.774862939819895, 0.773196550583822, 0.671549109245072, 0.707106781186548, 0.575249305517941, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 487.811240011495, 0.000946763962961741, 0.748752734749188, 0, 73.8500453474824, 487.811240011495, 365.25, 144.720479819399, 154.338430815216, 1.20121280035632, 1.20301525355773, 1.24643093043189, 1.24670747156213, 256.66696758497, 263.472181842347, 0.895998106085026, 0.904539204733137, 0.983417280224284, 0.983059428267116, 849.733247719418, 526.944363193939, 0.656653218151692, 0.665340249033956, 0.818385630960178, 0.816003991996401, 749.977992815753, 519.545332444572, 0.667073073983678, 0.676002652281153, 0.818880106922577, 0.818184835147122, 0.66750536817838, 0.707106781186548, 0.561518467781801, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 487.811240011495, 0.000946763962961741, 0.748752734749188, 0, 85.8500453474824, 487.811240011495, 365.25, 144.720479819399, 154.338430815216, 1.20121280035632, 1.20301525355773, 1.24643093043189, 1.24670747156213, 256.66696758497, 263.472181842347, 0.895998106085026, 0.904539204733137, 0.983417280224284, 0.983059428267116, 849.733247719418, 526.944363193939, 0.656653218151692, 0.665340249033956, 0.818385630960178, 0.816003991996401, 779.147065565056, 523.244848064633, 0.663612087913526, 0.67247766904027, 0.818571120512631, 0.820626558308148, 0.66750536817838, 0.707106781186548, 0.561518467781801, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 448.173711762122, 0.00106172921203878, 0.81497417276867, 0, 67.8025387878693, 448.173711762122, 365.25, 144.575853410608, 154.338430815216, 1.22218571247698, 1.22165415741681, 1.26237885131536, 1.26263888583259, 254.616014253556, 263.472181842347, 0.937351973274541, 0.941693299854663, 1.01758165147078, 1.01724331706695, 768.881086673482, 526.944363193939, 0.715622712264639, 0.721080685362784, 0.867786961041862, 0.865489519095264, 684.161565025233, 516.451800323596, 0.725910149297709, 0.731436190203914, 0.868423947983205, 0.868469774319969, 0.662850134342769, 0.707106781186548, 0.546017281078366, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 448.173711762122, 0.00106172921203878, 0.81497417276867, 0, 79.8025387878693, 448.173711762122, 365.25, 144.575853410608, 154.338430815216, 1.22218571247698, 1.22165415741681, 1.26237885131536, 1.26263888583259, 254.616014253556, 263.472181842347, 0.937351973274541, 0.941693299854663, 1.01758165147078, 1.01724331706695, 768.881086673482, 526.944363193939, 0.715622712264639, 0.721080685362784, 0.867786961041862, 0.865489519095264, 711.39717721851, 521.698082004145, 0.722138367564368, 0.72765902870954, 0.868042360878507, 0.86744831014456, 0.662850134342769, 0.707106781186548, 0.546017281078366, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 431.659169385762, 0.00111830698964758, 0.84615369232105, 0, 65.2829113600004, 431.659169385762, 365.25, 144.504924562275, 154.338430815216, 1.23214320347613, 1.23079469294272, 1.27019812363459, 1.27045002375466, 253.620348502447, 263.472181842347, 0.957198004265783, 0.959971745186817, 1.03425259910885, 1.03392397464551, 735.190072872761, 526.944363193939, 0.74405234600195, 0.748240390386431, 0.891639728756555, 0.889387120378648, 656.670917972959, 514.80800081078, 0.754307838417916, 0.758578375779962, 0.892376755772202, 0.891374984600819, 0.660571091290658, 0.707106781186548, 0.538546550020005, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 431.659169385762, 0.00111830698964758, 0.84615369232105, 0, 77.2829113600004, 431.659169385762, 365.25, 144.504924562275, 154.338430815216, 1.23214320347613, 1.23079469294272, 1.27019812363459, 1.27045002375466, 253.620348502447, 263.472181842347, 0.957198004265783, 0.959971745186817, 1.03425259910885, 1.03392397464551, 735.190072872761, 526.944363193939, 0.74405234600195, 0.748240390386431, 0.891639728756555, 0.889387120378648, 683.00066470046, 520.876182247737, 0.750360818438097, 0.754590711762528, 0.891884120571964, 0.892926265180788, 0.660571091290658, 0.707106781186548, 0.538546550020005, 0.5
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 121.75, 0.8, 1.5, 0.000948866776947222, 1591.98832852242, 0.000392876882108718, 0.688290221962246, 5.45335709201107e-05, 152.588754576155, 1591.98832852242, 1095.75, 168.570680801899, 172.47091664017, 1.22014241483143, 1.21837240110532, 1.23163062998986, 1.23190800215494, 321.861051810553, 326.125035191387, 0.933312148589178, 0.935373128161932, 0.958481725097562, 0.958175968668093, 2350.49210998256, 1579.2893087386, 0.67369876820638, 0.675431778603913, 0.727439277515721, 0.726473177243506, 1998.97612194417, 1497.09031606267, 0.679523218603858, 0.681305101402838, 0.72836522067999, 0.727554769714042, 0.869844420538939, 0.890898718140339, 0.809620183225086, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 121.75, 0.8, 1.5, 0.000948866776947222, 1591.98832852242, 0.000392876882108718, 0.688290221962246, 5.45335709201107e-05, 164.588754576155, 1591.98832852242, 1095.75, 168.570680801899, 172.47091664017, 1.22014241483143, 1.21837240110532, 1.23163062998986, 1.23190800215494, 321.861051810553, 326.125035191387, 0.933312148589178, 0.935373128161932, 0.958481725097562, 0.958175968668093, 2350.49210998256, 1579.2893087386, 0.67369876820638, 0.675431778603913, 0.727439277515721, 0.726473177243506, 2050.28615449837, 1514.36640649603, 0.678483081329903, 0.680296043769751, 0.728054284108482, 0.726852637118994, 0.869844420538939, 0.890898718140339, 0.809620183225086, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 121.75, 0.8, 1.5, 0.000948866776947222, 1463.43372003449, 0.000430520726935387, 0.748752734749188, 5.74649120856043e-05, 140.820591336387, 1463.43372003449, 1095.75, 168.509582695488, 172.47091664017, 1.24035860085636, 1.23764178356785, 1.24999782381822, 1.25025651314466, 320.9308259247, 326.125035191387, 0.973893303330156, 0.97398376870704, 0.995996819107869, 0.995711001551956, 2164.84056795648, 1579.2893087386, 0.731931986626447, 0.732892873018552, 0.782931412360697, 0.782001822805337, 1839.8316682858, 1475.79372938519, 0.738088811678242, 0.739068005745552, 0.784026031176576, 0.782672948197123, 0.867853394141718, 0.890898718140339, 0.802232889706282, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 121.75, 0.8, 1.5, 0.000948866776947222, 1463.43372003449, 0.000430520726935387, 0.748752734749188, 5.74649120856043e-05, 152.820591336387, 1463.43372003449, 1095.75, 168.509582695488, 172.47091664017, 1.24035860085636, 1.23764178356785, 1.24999782381822, 1.25025651314466, 320.9308259247, 326.125035191387, 0.973893303330156, 0.97398376870704, 0.995996819107869, 0.995711001551956, 2164.84056795648, 1579.2893087386, 0.731931986626447, 0.732892873018552, 0.782931412360697, 0.782001822805337, 1889.94280399688, 1497.46329444845, 0.736924765724042, 0.737837462546876, 0.7836598089025, 0.783037827535347, 0.867853394141718, 0.890898718140339, 0.802232889706282, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 121.75, 0.8, 1.5, 0.000948866776947222, 1344.52113528637, 0.000472388195793766, 0.81497417276867, 6.05062356136198e-05, 129.935079529083, 1344.52113528637, 1095.75, 168.44172258555, 172.47091664017, 1.26227314243151, 1.25903868492776, 1.27039054047764, 1.2706299210784, 319.902825590631, 326.125035191387, 1.01818897168401, 1.01689406217958, 1.03757468603771, 1.03731184957999, 1989.64135701367, 1579.2893087386, 0.796201618710282, 0.796551911380207, 0.844076202810253, 0.843192427571043, 1692.51042689622, 1451.30137548707, 0.802602571287114, 0.802926708452914, 0.845321464790894, 0.845942507636822, 0.865644327972288, 0.890898718140339, 0.794095890790784, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 121.75, 0.8, 1.5, 0.000948866776947222, 1344.52113528637, 0.000472388195793766, 0.81497417276867, 6.05062356136198e-05, 141.935079529083, 1344.52113528637, 1095.75, 168.44172258555, 172.47091664017, 1.26227314243151, 1.25903868492776, 1.27039054047764, 1.2706299210784, 319.902825590631, 326.125035191387, 1.01818897168401, 1.01689406217958, 1.03757468603771, 1.03731184957999, 1989.64135701367, 1579.2893087386, 0.796201618710282, 0.796551911380207, 0.844076202810253, 0.843192427571043, 1741.38689763168, 1478.02370027692, 0.801325712828864, 0.801659069037411, 0.844901769833416, 0.844326925497321, 0.865644327972288, 0.890898718140339, 0.794095890790784, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 121.75, 0.8, 1.5, 0.000948866776947222, 1294.97750815729, 0.000492336436411942, 0.84615369232105, 6.18817911704379e-05, 125.399750158919, 1294.97750815729, 1095.75, 168.409430287216, 172.47091664017, 1.27255306632404, 1.26922071523808, 1.28009514607922, 1.28032456122318, 319.415451748867, 326.125035191387, 1.03904725323781, 1.03732354084107, 1.05733133448194, 1.05707915969296, 1915.78965365972, 1579.2893087386, 0.826649759291515, 0.826785337659625, 0.872999335480719, 0.872139295456135, 1631.09780519466, 1439.4816341164, 0.833126162290261, 0.83322861200128, 0.874307922187202, 0.874583278692994, 0.864593771520729, 0.890898718140339, 0.790248005037554, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 121.75, 0.8, 1.5, 0.000948866776947222, 1294.97750815729, 0.000492336436411942, 0.84615369232105, 6.18817911704379e-05, 137.399750158919, 1294.97750815729, 1095.75, 168.409430287216, 172.47091664017, 1.27255306632404, 1.26922071523808, 1.28009514607922, 1.28032456122318, 319.415451748867, 326.125035191387, 1.03904725323781, 1.03732354084107, 1.05733133448194, 1.05707915969296, 1915.78965365972, 1579.2893087386, 0.826649759291515, 0.826785337659625, 0.872999335480719, 0.872139295456135, 1679.395571984, 1468.64236533402, 0.831794469179949, 0.831808380020276, 0.873846120274961, 0.873526971715532, 0.864593771520729, 0.890898718140339, 0.790248005037554, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 121.75, 0.8, 1.5, 0.00284660033084166, 530.662776174139, 0.00084754894068749, 0.688290221962246, 0.000137203121581945, 80.3879138140203, 530.662776174139, 365.25, 144.845833378269, 154.338430815216, 1.18209386016743, 1.18685910626967, 1.23260379650845, 1.2328945586653, 258.467359055616, 263.472181842347, 0.858931674482161, 0.872491731163932, 0.953620209091831, 0.95324574405212, 937.102840716029, 526.944363193939, 0.604313436859559, 0.616639746252596, 0.774716263653018, 0.772269638904337, 820.910114606936, 521.872506866228, 0.614845781228058, 0.627573328653665, 0.775097573965574, 0.77627358412678, 0.671549109245072, 0.707106781186548, 0.575249305517941, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 121.75, 0.8, 1.5, 0.00284660033084166, 530.662776174139, 0.00084754894068749, 0.688290221962246, 0.000137203121581945, 92.3879138140203, 530.662776174139, 365.25, 144.845833378269, 154.338430815216, 1.18209386016743, 1.18685910626967, 1.23260379650845, 1.2328945586653, 258.467359055616, 263.472181842347, 0.858931674482161, 0.872491731163932, 0.953620209091831, 0.95324574405212, 937.102840716029, 526.944363193939, 0.604313436859559, 0.616639746252596, 0.774716263653018, 0.772269638904337, 851.869680126223, 524.408435275461, 0.61167712646352, 0.624286458016658, 0.774862939819895, 0.773196550583822, 0.671549109245072, 0.707106781186548, 0.575249305517941, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 121.75, 0.8, 1.5, 0.00284660033084166, 487.811240011495, 0.000946763962961741, 0.748752734749188, 0.000146442684399045, 73.8500453474824, 487.811240011495, 365.25, 144.720479819399, 154.338430815216, 1.20121280035632, 1.20301525355773, 1.24643093043189, 1.24670747156213, 256.66696758497, 263.472181842347, 0.895998106085026, 0.904539204733137, 0.983417280224284, 0.983059428267116, 849.733247719418, 526.944363193939, 0.656653218151692, 0.665340249033956, 0.818385630960178, 0.816003991996401, 749.977992815753, 519.545332444572, 0.667073073983678, 0.676002652281153, 0.818880106922577, 0.818184835147122, 0.66750536817838, 0.707106781186548, 0.561518467781801, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 121.75, 0.8, 1.5, 0.00284660033084166, 487.811240011495, 0.000946763962961741, 0.748752734749188, 0.000146442684399045, 85.8500453474824, 487.811240011495, 365.25, 144.720479819399, 154.338430815216, 1.20121280035632, 1.20301525355773, 1.24643093043189, 1.24670747156213, 256.66696758497, 263.472181842347, 0.895998106085026, 0.904539204733137, 0.983417280224284, 0.983059428267116, 849.733247719418, 526.944363193939, 0.656653218151692, 0.665340249033956, 0.818385630960178, 0.816003991996401, 779.147065565056, 523.244848064633, 0.663612087913526, 0.67247766904027, 0.818571120512631, 0.820626558308148, 0.66750536817838, 0.707106781186548, 0.561518467781801, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 121.75, 0.8, 1.5, 0.00284660033084166, 448.173711762122, 0.00106172921203878, 0.81497417276867, 0.000156416879194621, 67.8025387878693, 448.173711762122, 365.25, 144.575853410608, 154.338430815216, 1.22218571247698, 1.22165415741681, 1.26237885131536, 1.26263888583259, 254.616014253556, 263.472181842347, 0.937351973274541, 0.941693299854663, 1.01758165147078, 1.01724331706695, 768.881086673482, 526.944363193939, 0.715622712264639, 0.721080685362784, 0.867786961041862, 0.865489519095264, 684.161565025233, 516.451800323596, 0.725910149297709, 0.731436190203914, 0.868423947983205, 0.868469774319969, 0.662850134342769, 0.707106781186548, 0.546017281078366, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 121.75, 0.8, 1.5, 0.00284660033084166, 448.173711762122, 0.00106172921203878, 0.81497417276867, 0.000156416879194621, 79.8025387878693, 448.173711762122, 365.25, 144.575853410608, 154.338430815216, 1.22218571247698, 1.22165415741681, 1.26237885131536, 1.26263888583259, 254.616014253556, 263.472181842347, 0.937351973274541, 0.941693299854663, 1.01758165147078, 1.01724331706695, 768.881086673482, 526.944363193939, 0.715622712264639, 0.721080685362784, 0.867786961041862, 0.865489519095264, 711.39717721851, 521.698082004145, 0.722138367564368, 0.72765902870954, 0.868042360878507, 0.86744831014456, 0.662850134342769, 0.707106781186548, 0.546017281078366, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 121.75, 0.8, 1.5, 0.00284660033084166, 431.659169385762, 0.00111830698964758, 0.84615369232105, 0.000161065145677892, 65.2829113600004, 431.659169385762, 365.25, 144.504924562275, 154.338430815216, 1.23214320347613, 1.23079469294272, 1.27019812363459, 1.27045002375466, 253.620348502447, 263.472181842347, 0.957198004265783, 0.959971745186817, 1.03425259910885, 1.03392397464551, 735.190072872761, 526.944363193939, 0.74405234600195, 0.748240390386431, 0.891639728756555, 0.889387120378648, 656.670917972959, 514.80800081078, 0.754307838417916, 0.758578375779962, 0.892376755772202, 0.891374984600819, 0.660571091290658, 0.707106781186548, 0.538546550020005, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 121.75, 0.8, 1.5, 0.00284660033084166, 431.659169385762, 0.00111830698964758, 0.84615369232105, 0.000161065145677892, 77.2829113600004, 431.659169385762, 365.25, 144.504924562275, 154.338430815216, 1.23214320347613, 1.23079469294272, 1.27019812363459, 1.27045002375466, 253.620348502447, 263.472181842347, 0.957198004265783, 0.959971745186817, 1.03425259910885, 1.03392397464551, 735.190072872761, 526.944363193939, 0.74405234600195, 0.748240390386431, 0.891639728756555, 0.889387120378648, 683.00066470046, 520.876182247737, 0.750360818438097, 0.754590711762528, 0.891884120571964, 0.892926265180788, 0.660571091290658, 0.707106781186548, 0.538546550020005, 0.5
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 121.75, 0.8, 1.5, 0.000948866776947222, 1591.98832852242, 0.000392876882108718, 0.688290221962246, 0.000212601391428444, 152.588754576155, 1591.98832852242, 1095.75, 168.570680801899, 172.47091664017, 1.22014241483143, 1.21837240110532, 1.23163062998986, 1.23190800215494, 321.861051810553, 326.125035191387, 0.933312148589178, 0.935373128161932, 0.958481725097562, 0.958175968668093, 2350.49210998256, 1579.2893087386, 0.67369876820638, 0.675431778603913, 0.727439277515721, 0.726473177243506, 1998.97612194417, 1497.09031606267, 0.679523218603858, 0.681305101402838, 0.72836522067999, 0.727554769714042, 0.869844420538939, 0.890898718140339, 0.809620183225086, 0.7937005259841
