recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, prog_prop_trt, prog_prop_ctrl, hr_before_after, censoring_prop, effect_size_ph, hazard_after_prog, hazard_trt, prog_rate_trt, prog_rate_ctrl, random_withdrawal, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m, old_seed, median_survival_trt, median_survival_ctrl, rmst_trt_10957.5, rmst_ctrl_10957.5, gAHR_10957.5, AHR_10957.5, node_name
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.2, 0.8, 0.3, 0.5, 0.00237216694236805, 0.00160222085044545, 0.000210859283766049, 0.000474433388473611, 0.000655000667879113, 158.626929913053, 154.595561474256, 0.954036086165639, 0.843161453745839, 276.406548570858, 263.144555871424, 0.921229455971426, 0.842257081703594, 0.745324509033398, 0.705613862425767, 0.552147265100621, 0.493874256066436, 2086283196, 426, 359, 605.231709487838, 511.157261367192, 0.843098962517791, 0.842896703589097, ims-node1
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.2, 0.8, 0.3, 0.5, 0.00237216694236805, 0.00160222085044545, 0.000210859283766049, 0.000474433388473611, 0.000655000667879113, 158.626929913053, 154.595561474256, 0.954036086165639, 0.843161453745839, 276.406548570858, 263.144555871424, 0.921229455971426, 0.842257081703594, 0.745324509033398, 0.705613862425767, 0.552147265100621, 0.493874256066436, 1947495685, 426, 359, 605.231709487838, 511.157261367192, 0.843098962517791, 0.842896703589097, ims-node1
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.8, 0.3, 0.5, 0.00237216694236805, 0.00169158574079688, 0.000210859283766049, 0.000474433388473611, 0.000685462113119069, 157.42344216765, 154.595561474256, 0.967375319965335, 0.888936820115922, 272.478290290966, 263.144555871424, 0.94339515296901, 0.8871209159377, 0.733530564555077, 0.705613862425767, 0.535024007230332, 0.493874256066436, 724584721, 405, 359, 576.980244732863, 510.866948751893, 0.884445173805927, 0.884313724451753, ims-node1
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.8, 0.3, 0.5, 0.00237216694236805, 0.00169158574079688, 0.000210859283766049, 0.000474433388473611, 0.000685462113119069, 157.42344216765, 154.595561474256, 0.967375319965335, 0.888936820115922, 272.478290290966, 263.144555871424, 0.94339515296901, 0.8871209159377, 0.733530564555077, 0.705613862425767, 0.535024007230332, 0.493874256066436, 718439838, 405, 359, 576.980244732863, 510.866948751893, 0.884445173805927, 0.884313724451753, ims-node1
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.2, 0.8, 0.3, 0.5, 0.00237216694236805, 0.00172804070091644, 0.000210859283766049, 0.000474433388473611, 0.000697768222533535, 156.936158561476, 154.595561474256, 0.972831395487605, 0.907605821846748, 270.89877975308, 263.144555871424, 0.952486475771108, 0.905414494703949, 0.728774258292717, 0.705613862425766, 0.528196509312352, 0.493874256066431, 1948537803, 396, 359, 566.204256892283, 510.756705505897, 0.901304171528872, 0.901196406205207, ims-node1
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.2, 0.8, 0.3, 0.5, 0.00237216694236805, 0.00172804070091644, 0.000210859283766049, 0.000474433388473611, 0.000697768222533535, 156.936158561476, 154.595561474256, 0.972831395487605, 0.907605821846748, 270.89877975308, 263.144555871424, 0.952486475771108, 0.905414494703949, 0.728774258292717, 0.705613862425766, 0.528196509312352, 0.493874256066431, 859835440, 396, 359, 566.204256892283, 510.756705505897, 0.901304171528872, 0.901196406205207, ims-node1
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.00303023406616722, 0.000421718567532098, 0.000948866776947221, 0.00115962160539243, 140.289300478863, 131.728591100172, 0.899964397918009, 0.798732522868956, 219.468392224306, 196.096821086991, 0.850336190537658, 0.798766315377348, 0.570534607452784, 0.495170147879947, 0.319406115423563, 0.239467334881789, 1627598949, 224, 180, 320.154871069115, 258.536981786523, 0.806756838551172, 0.806239770523874, ims-node1
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.00303023406616722, 0.000421718567532098, 0.000948866776947221, 0.00115962160539243, 140.289300478863, 131.728591100172, 0.899964397918009, 0.798732522868956, 219.468392224306, 196.096821086991, 0.850336190537658, 0.798766315377348, 0.570534607452784, 0.495170147879947, 0.319406115423563, 0.239467334881789, 1801571300, 224, 180, 320.154871069115, 258.536981786523, 0.806756838551172, 0.806239770523874, ims-node1
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.00319962140993224, 0.000421718567532098, 0.000948866776947221, 0.00121416604651383, 138.396570148392, 131.728591100172, 0.920760465977463, 0.841194294333666, 214.263072989678, 196.096821086991, 0.880488577473696, 0.840115417586024, 0.553820036588274, 0.495170147879947, 0.301346596483551, 0.239467334881791, 389368506, 214, 180, 305.354816049463, 258.231126944465, 0.845165076917794, 0.844795966970319, ims-node1
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.00319962140993224, 0.000421718567532098, 0.000948866776947221, 0.00121416604651383, 138.396570148392, 131.728591100172, 0.920760465977463, 0.841194294333666, 214.263072989678, 196.096821086991, 0.880488577473696, 0.840115417586024, 0.553820036588274, 0.495170147879947, 0.301346596483551, 0.239467334881791, 1603508534, 214, 180, 305.354816049463, 258.231126944465, 0.845165076917794, 0.844795966970319, ims-node1
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.00336900712331952, 0.000421718567532098, 0.000948866776947221, 0.00126806048063419, 136.540477855718, 131.728591100172, 0.941697964234355, 0.8836199905908, 209.243629836214, 196.096821086991, 0.910916949606866, 0.88139907619856, 0.537611357945216, 0.495170147879947, 0.284355671032665, 0.239467334881791, 1717381880, 203, 180, 291.880664246206, 257.955225633006, 0.883580917371628, 0.883327705819854, ims-node1
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.00336900712331952, 0.000421718567532098, 0.000948866776947221, 0.00126806048063419, 136.540477855718, 131.728591100172, 0.941697964234355, 0.8836199905908, 209.243629836214, 196.096821086991, 0.910916949606866, 0.88139907619856, 0.537611357945216, 0.495170147879947, 0.284355671032665, 0.239467334881791, 1443802715, 203, 180, 291.880664246206, 257.955225633006, 0.883580917371628, 0.883327705819854, ims-node1
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.00345991331336121, 0.000421718567532098, 0.000948866776947221, 0.00129657940362679, 135.559164708049, 131.728591100172, 0.952995618405169, 0.906374302700179, 206.623686542523, 196.096821086992, 0.927355479874776, 0.903527934144639, 0.529115642520056, 0.49517014787995, 0.275655229575704, 0.239467334881798, 992094959, 199, 180, 285.137195314586, 257.81986621547, 0.904180587432638, 0.903979950602087, ims-node1
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.00345991331336121, 0.000421718567532098, 0.000948866776947221, 0.00129657940362679, 135.559164708049, 131.728591100172, 0.952995618405169, 0.906374302700179, 206.623686542523, 196.096821086992, 0.927355479874776, 0.903527934144639, 0.529115642520056, 0.49517014787995, 0.275655229575704, 0.239467334881798, 2125553924, 199, 180, 285.137195314586, 257.81986621547, 0.904180587432638, 0.903979950602087, ims-node1
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.5, 0.000790722314122685, 0.000490948445982713, 0.000158144462824537, 0.000158144462824537, 0.000233081733798427, 175.019471692503, 172.838228062349, 0.975919316299274, 0.780076846606638, 334.761899777918, 326.663262430649, 0.955301538749959, 0.783521115106118, 0.913829735469357, 0.89090563852122, 0.833457412178171, 0.792588228838421, 1870148453, 1340, 1076, 1849.00081358291, 1520.26556778199, 0.81615892298501, 0.815985288142439, ims-node1
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.5, 0.000790722314122685, 0.000490948445982713, 0.000158144462824537, 0.000158144462824537, 0.000233081733798427, 175.019471692503, 172.838228062349, 0.975919316299274, 0.780076846606638, 334.761899777918, 326.663262430649, 0.955301538749959, 0.783521115106118, 0.913829735469357, 0.89090563852122, 0.833457412178171, 0.792588228838421, 1459087809, 1340, 1076, 1849.00081358291, 1520.26556778199, 0.81615892298501, 0.815985288142439, ims-node1
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.5, 0.000790722314122685, 0.000520684449104715, 0.000158144462824537, 0.000158144462824537, 0.000243642816857307, 174.558397519412, 172.838228062349, 0.980986428817284, 0.826259798935809, 333.038791056907, 326.663262430649, 0.964662125365833, 0.828989473566754, 0.90896749033082, 0.89090563852122, 0.824701660780824, 0.79258822883842, 1130344111, 1275, 1076, 1768.77481425603, 1520.26556778189, 0.855035010587366, 0.854904918248388, ims-node1
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.5, 0.000790722314122685, 0.000520684449104715, 0.000158144462824537, 0.000158144462824537, 0.000243642816857307, 174.558397519412, 172.838228062349, 0.980986428817284, 0.826259798935809, 333.038791056907, 326.663262430649, 0.964662125365833, 0.828989473566754, 0.90896749033082, 0.89090563852122, 0.824701660780824, 0.79258822883842, 1527148366, 1275, 1076, 1768.77481425603, 1520.26556778189, 0.855035010587366, 0.854904918248388, ims-node1
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.5, 0.000790722314122685, 0.000551788376697585, 0.000158144462824537, 0.000158144462824537, 0.000254246089864005, 174.077887049904, 172.838228062349, 0.986272625381441, 0.874562296714129, 331.249447144996, 326.663262430649, 0.974455749794767, 0.876539537489361, 0.90390968085339, 0.89090563852122, 0.815643631892561, 0.79258822883842, 858924993, 1213, 1076, 1691.92813577104, 1520.26556778174, 0.895558103086096, 0.895468011823152, ims-node1
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.5, 0.000790722314122685, 0.000551788376697585, 0.000158144462824537, 0.000158144462824537, 0.000254246089864005, 174.077887049904, 172.838228062349, 0.986272625381441, 0.874562296714129, 331.249447144996, 326.663262430649, 0.974455749794767, 0.876539537489361, 0.90390968085339, 0.89090563852122, 0.815643631892561, 0.79258822883842, 205726543, 1213, 1076, 1691.92813577104, 1520.26556778174, 0.895558103086096, 0.895468011823152, ims-node1
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.5, 0.000790722314122685, 0.000566275296528024, 0.000158144462824537, 0.000158144462824537, 0.000259037611703327, 173.854702303991, 172.838228062349, 0.988732583895839, 0.897057875629325, 330.420562517843, 326.663262430649, 0.979022158048683, 0.898682966192983, 0.901563729126612, 0.89090563852122, 0.811459537460877, 0.792588228838421, 1514839275, 1187, 1076, 1658.3577490746, 1520.265567782, 0.91437728117159, 0.914304579520836, ims-node1
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.5, 0.000790722314122685, 0.000566275296528024, 0.000158144462824537, 0.000158144462824537, 0.000259037611703327, 173.854702303991, 172.838228062349, 0.988732583895839, 0.897057875629325, 330.420562517843, 326.663262430649, 0.979022158048683, 0.898682966192983, 0.901563729126612, 0.89090563852122, 0.811459537460877, 0.792588228838421, 532102334, 1187, 1076, 1658.3577490746, 1520.265567782, 0.91437728117159, 0.914304579520836, ims-node1
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00237216694236805, 0.00147226718666854, 0.000474433388473611, 0.000474433388473611, 0.000630959000733147, 160.21057142602, 154.595561474256, 0.937596274164588, 0.786602878983681, 281.118326224351, 263.144555871424, 0.897599643244401, 0.794198299881235, 0.760032839610767, 0.705613862425768, 0.570363411811556, 0.493874256066437, 1606104142, 447, 359, 621.150096060182, 511.639542800373, 0.819210734046493, 0.819062538049512, ims-node1
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00237216694236805, 0.00147226718666854, 0.000474433388473611, 0.000474433388473611, 0.000630959000733147, 160.21057142602, 154.595561474256, 0.937596274164588, 0.786602878983681, 281.118326224351, 263.144555871424, 0.897599643244401, 0.794198299881235, 0.760032839610767, 0.705613862425768, 0.570363411811556, 0.493874256066437, 796947764, 447, 359, 621.150096060182, 511.639542800373, 0.819210734046493, 0.819062538049512, ims-node1
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00237216694236805, 0.00156288688195718, 0.000474433388473611, 0.000474433388473611, 0.000662533897385871, 158.990894111393, 154.595561474256, 0.95080718790055, 0.83209618553962, 277.144023764536, 263.144555871424, 0.919139190092586, 0.838124116140803, 0.748088923778168, 0.705613862425767, 0.553083996577376, 0.493874256066435, 78028197, 426, 359, 593.646930775422, 511.295357866274, 0.85798678246534, 0.857868192849615, ims-node1
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00237216694236805, 0.00156288688195718, 0.000474433388473611, 0.000474433388473611, 0.000662533897385871, 158.990894111393, 154.595561474256, 0.95080718790055, 0.83209618553962, 277.144023764536, 263.144555871424, 0.919139190092586, 0.838124116140803, 0.748088923778168, 0.705613862425767, 0.553083996577376, 0.493874256066435, 1005684331, 426, 359, 593.646930775422, 511.295357866274, 0.85798678246534, 0.857868192849615, ims-node1
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00237216694236805, 0.00165789207760735, 0.000474433388473611, 0.000474433388473611, 0.000694603255950501, 157.726136944679, 154.595561474256, 0.964691653755069, 0.879766493178388, 273.064060850673, 263.144555871424, 0.941871911100173, 0.884121806270862, 0.735775274311361, 0.705613862425767, 0.535559132598086, 0.493874256066436, 1530439128, 405, 359, 567.330039295905, 510.973107807907, 0.898514172368034, 0.898426363164821, ims-node1
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00237216694236805, 0.00165789207760735, 0.000474433388473611, 0.000474433388473611, 0.000694603255950501, 157.726136944679, 154.595561474256, 0.964691653755069, 0.879766493178388, 273.064060850673, 263.144555871424, 0.941871911100173, 0.884121806270862, 0.735775274311361, 0.705613862425767, 0.535559132598086, 0.493874256066436, 356504081, 405, 359, 567.330039295905, 510.973107807907, 0.898514172368034, 0.898426363164821, ims-node1
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00237216694236805, 0.00169654282185468, 0.000474433388473611, 0.000474433388473611, 0.000707335599053602, 157.21564311548, 154.595561474256, 0.970354114336858, 0.899152938085847, 271.429116244648, 263.144555871424, 0.951166595878955, 0.902819238284645, 0.730825932267006, 0.705613862425767, 0.528597978133933, 0.493874256066436, 1780239431, 396, 359, 557.284392227241, 510.851627822668, 0.914955833325703, 0.914880912006079, ims-node1
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00237216694236805, 0.00169654282185468, 0.000474433388473611, 0.000474433388473611, 0.000707335599053602, 157.21564311548, 154.595561474256, 0.970354114336858, 0.899152938085847, 271.429116244648, 263.144555871424, 0.951166595878955, 0.902819238284645, 0.730825932267006, 0.705613862425767, 0.528597978133933, 0.493874256066436, 424738706, 396, 359, 557.284392227241, 510.851627822668, 0.914955833325703, 0.914880912006079, ims-node1
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.00293888101145371, 0.000948866776947221, 0.000948866776947221, 0.00115395713429513, 140.742905590138, 131.728591100172, 0.897224683596763, 0.793285341763582, 219.602270622001, 196.096821086991, 0.853308579623594, 0.803234997808546, 0.571994880786814, 0.495170147879946, 0.314690735266098, 0.239467334881789, 1327796874, 224, 180, 313.388119427661, 258.71542540649, 0.821436986119713, 0.821126721529596, ims-node1
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.00293888101145371, 0.000948866776947221, 0.000948866776947221, 0.00115395713429513, 140.742905590138, 131.728591100172, 0.897224683596763, 0.793285341763582, 219.602270622001, 196.096821086991, 0.853308579623594, 0.803234997808546, 0.571994880786814, 0.495170147879946, 0.314690735266098, 0.239467334881789, 1300558809, 224, 180, 313.388119427661, 258.71542540649, 0.821436986119713, 0.821126721529596, ims-node1
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.003119657352992, 0.000948866776947221, 0.000948866776947221, 0.00121341534699168, 138.766909446031, 131.728591100172, 0.918654177516807, 0.837025839319044, 214.287884496898, 196.09682108699, 0.883876605045778, 0.844988956378398, 0.554787650061686, 0.495170147879945, 0.296881221587056, 0.239467334881785, 1276848681, 214, 180, 299.589513385833, 258.371751163447, 0.859444348638357, 0.859200627248262, ims-node1
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.003119657352992, 0.000948866776947221, 0.000948866776947221, 0.00121341534699168, 138.766909446031, 131.728591100172, 0.918654177516807, 0.837025839319044, 214.287884496898, 196.09682108699, 0.883876605045778, 0.844988956378398, 0.554787650061686, 0.495170147879945, 0.296881221587056, 0.239467334881785, 2043079408, 214, 180, 299.589513385833, 258.371751163447, 0.859444348638357, 0.859200627248262, ims-node1
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.00329972816098797, 0.000948866776947221, 0.000948866776947221, 0.00127108632826171, 136.838609342602, 131.728591100172, 0.940132548666229, 0.88053452884101, 209.19005913187, 196.096821086993, 0.914549127680851, 0.886460039000233, 0.538191925952375, 0.495170147879953, 0.280230418743412, 0.239467334881806, 30510185, 203, 180, 287.019126525387, 258.065656769859, 0.897169719168396, 0.896988952126207, ims-node1
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.00329972816098797, 0.000948866776947221, 0.000948866776947221, 0.00127108632826171, 136.838609342602, 131.728591100172, 0.940132548666229, 0.88053452884101, 209.19005913187, 196.096821086993, 0.914549127680851, 0.886460039000233, 0.538191925952375, 0.495170147879953, 0.280230418743412, 0.239467334881806, 710372927, 203, 180, 287.019126525387, 258.065656769859, 0.897169719168396, 0.896988952126207, ims-node1
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.00339609819496222, 0.000948866776947221, 0.000948866776947221, 0.00130139934214013, 135.822693967604, 131.728591100172, 0.951684497786138, 0.903794423077197, 206.539113135968, 196.096821086991, 0.931050261217205, 0.908604837192998, 0.529527380040909, 0.495170147879946, 0.271742142089484, 0.239467334881789, 271708911, 199, 180, 280.722632841446, 257.915212396637, 0.917289270222668, 0.917141979606388, ims-node1
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.5, 0.00474433388473611, 0.00339609819496222, 0.000948866776947221, 0.000948866776947221, 0.00130139934214013, 135.822693967604, 131.728591100172, 0.951684497786138, 0.903794423077197, 206.539113135968, 196.096821086991, 0.931050261217205, 0.908604837192998, 0.529527380040909, 0.495170147879946, 0.271742142089484, 0.239467334881789, 1653427366, 199, 180, 280.722632841446, 257.915212396637, 0.917289270222668, 0.917141979606388, ims-node1
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.1, 0.5, 0.3, 0.5, 0.0012651557025963, 0.00049712885091368, 7.02864279220164e-05, 7.02864279220164e-05, 0.000223776349386181, 174.918009988875, 172.821853828283, 0.976792764565215, 0.788522488656201, 334.36604277408, 326.546587738034, 0.956588645257007, 0.790637509296721, 0.912730952759201, 0.890646726102765, 0.831371914982591, 0.791715012585834, 1837103081, 1326, 1065, 1859.45826398579, 1504.72951104089, 0.804368816750411, 0.804085869200678, ims-node1
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.1, 0.5, 0.3, 0.5, 0.0012651557025963, 0.00049712885091368, 7.02864279220164e-05, 7.02864279220164e-05, 0.000223776349386181, 174.918009988875, 172.821853828283, 0.976792764565215, 0.788522488656201, 334.36604277408, 326.546587738034, 0.956588645257007, 0.790637509296721, 0.912730952759201, 0.890646726102765, 0.831371914982591, 0.791715012585834, 204563649, 1326, 1065, 1859.45826398579, 1504.72951104089, 0.804368816750411, 0.804085869200678, ims-node1
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.1, 0.5, 0.3, 0.5, 0.0012651557025963, 0.000525225648203076, 7.02864279220164e-05, 7.02864279220164e-05, 0.000234872139608188, 174.480356420727, 172.821853828283, 0.981615184768204, 0.832396239741972, 332.723090636347, 326.546587738034, 0.965566948953852, 0.834075150914764, 0.908104891937043, 0.890646726102765, 0.822983882202624, 0.791715012585836, 1872354453, 1262, 1065, 1772.96256438389, 1504.72951104142, 0.844963108568263, 0.844770276125035, ims-node1
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.1, 0.5, 0.3, 0.5, 0.0012651557025963, 0.000525225648203076, 7.02864279220164e-05, 7.02864279220164e-05, 0.000234872139608188, 174.480356420727, 172.821853828283, 0.981615184768204, 0.832396239741972, 332.723090636347, 326.546587738034, 0.965566948953852, 0.834075150914764, 0.908104891937043, 0.890646726102765, 0.822983882202624, 0.791715012585836, 1191089261, 1262, 1065, 1772.96256438389, 1504.72951104142, 0.844963108568263, 0.844770276125035, ims-node1
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.1, 0.5, 0.3, 0.5, 0.0012651557025963, 0.000554712878600681, 7.02864279220164e-05, 7.02864279220164e-05, 0.000246456013476998, 174.022648131243, 172.821853828283, 0.986664926020566, 0.878437771702696, 331.010697149583, 326.546587738034, 0.974994679663143, 0.879657457595083, 0.90327536961382, 0.890646726102765, 0.814272708747699, 0.791715012585834, 1551806050, 1201, 1065, 1690.30537057845, 1504.72951104089, 0.887575875454522, 0.887453563940635, ims-node1
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.1, 0.5, 0.3, 0.5, 0.0012651557025963, 0.000554712878600681, 7.02864279220164e-05, 7.02864279220164e-05, 0.000246456013476998, 174.022648131243, 172.821853828283, 0.986664926020566, 0.878437771702696, 331.010697149583, 326.546587738034, 0.974994679663143, 0.879657457595083, 0.90327536961382, 0.890646726102765, 0.814272708747699, 0.791715012585834, 1921728410, 1201, 1065, 1690.30537057845, 1504.72951104089, 0.887575875454522, 0.887453563940635, ims-node1
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.1, 0.5, 0.3, 0.5, 0.0012651557025963, 0.000568715609370603, 7.02864279220164e-05, 7.02864279220164e-05, 0.000251940147953512, 173.805867419775, 172.821853828283, 0.989061256279053, 0.900300501627791, 330.201752792279, 326.546587738034, 0.9794771343696, 0.901301584183629, 0.900991047980236, 0.890646726102765, 0.810168690585025, 0.791715012585834, 1904504780, 1175, 1065, 1653.6602134409, 1504.7295110409, 0.907809171857163, 0.907714235732141, ims-node1
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.1, 0.5, 0.3, 0.5, 0.0012651557025963, 0.000568715609370603, 7.02864279220164e-05, 7.02864279220164e-05, 0.000251940147953512, 173.805867419775, 172.821853828283, 0.989061256279053, 0.900300501627791, 330.201752792279, 326.546587738034, 0.9794771343696, 0.901301584183629, 0.900991047980236, 0.890646726102765, 0.810168690585025, 0.791715012585834, 1341154939, 1175, 1065, 1653.6602134409, 1504.7295110409, 0.907809171857163, 0.907714235732141, ims-node1
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.1, 0.5, 0.3, 0.5, 0.00379546710778889, 0.00148866532954621, 0.000210859283766049, 0.000210859283766049, 0.000614620037274032, 159.960407312888, 154.485117983279, 0.938637198159326, 0.791287153187165, 280.29687443074, 262.542939772141, 0.897401822464462, 0.795187274760358, 0.757496351385008, 0.704030298515571, 0.566971496652781, 0.490230666269447, 1135953767, 444, 356, 626.31828989834, 506.872542393284, 0.807230958583677, 0.806964816634981, ims-node1
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.1, 0.5, 0.3, 0.5, 0.00379546710778889, 0.00148866532954621, 0.000210859283766049, 0.000210859283766049, 0.000614620037274032, 159.960407312888, 154.485117983279, 0.938637198159326, 0.791287153187165, 280.29687443074, 262.542939772141, 0.897401822464462, 0.795187274760358, 0.757496351385008, 0.704030298515571, 0.566971496652781, 0.490230666269447, 738590732, 444, 356, 626.31828989834, 506.872542393284, 0.807230958583677, 0.806964816634981, ims-node1
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.1, 0.5, 0.3, 0.5, 0.00379546710778889, 0.00157130671132004, 0.000210859283766049, 0.000210859283766049, 0.000644745076214651, 158.832692442951, 154.485117983279, 0.950951914455345, 0.833475333577148, 276.574553877524, 262.542939772141, 0.91783451092076, 0.836600589028254, 0.746371356397382, 0.70403029851557, 0.550535704353167, 0.490230666269444, 137298300, 422, 356, 597.423454199916, 506.535759556939, 0.846136913822795, 0.845949807622879, ims-node1
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.1, 0.5, 0.3, 0.5, 0.00379546710778889, 0.00157130671132004, 0.000210859283766049, 0.000210859283766049, 0.000644745076214651, 158.832692442951, 154.485117983279, 0.950951914455345, 0.833475333577148, 276.574553877524, 262.542939772141, 0.91783451092076, 0.836600589028254, 0.746371356397382, 0.70403029851557, 0.550535704353167, 0.490230666269444, 1418419417, 422, 356, 597.423454199916, 506.535759556939, 0.846136913822795, 0.845949807622879, ims-node1
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.1, 0.5, 0.3, 0.5, 0.00379546710778889, 0.00166236391610162, 0.000210859283766049, 0.000210859283766049, 0.000677622752991303, 157.602921136099, 154.485117983279, 0.964557331936905, 0.879946026264441, 272.554322780046, 262.542939772141, 0.94051441312286, 0.88220982442787, 0.734305878604803, 0.70403029851557, 0.532988391147821, 0.490230666269445, 246490390, 402, 356, 568.54498070228, 506.202027873255, 0.889072978861031, 0.88895078154159, ims-node1
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.1, 0.5, 0.3, 0.5, 0.00379546710778889, 0.00166236391610162, 0.000210859283766049, 0.000210859283766049, 0.000677622752991303, 157.602921136099, 154.485117983279, 0.964557331936905, 0.879946026264441, 272.554322780046, 262.542939772141, 0.94051441312286, 0.88220982442787, 0.734305878604803, 0.70403029851557, 0.532988391147821, 0.490230666269445, 154980376, 402, 356, 568.54498070228, 506.202027873255, 0.889072978861031, 0.88895078154159, ims-node1
