recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, crossing, effect_size_ph, hr_before, hazard_trt_before, target_median_trt, hazard_trt_after, target_hr, random_withdrawal, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 182.625, 0.8, 1.5, 0.00284660033084166, 530.662776174139, 0.000497896512973014, 0.688290221962246, 0, 530.662776174139, 365.25, 142.414246954989, 154.338430815216, 1.5, 1.5, 246.213085790893, 263.472181842347, 0.936165110762857, 0.976132607246367, 0.594603557501361, 0.707106781186548, 0.542922477594316, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 182.625, 0.8, 1.5, 0.00284660033084166, 448.173711762122, 0.00065256123439686, 0.81497417276867, 0, 448.173711762122, 365.25, 142.414246954989, 154.338430815216, 1.5, 1.5, 244.782761000115, 263.472181842347, 0.990512115535015, 1.01225962108728, 0.594603557501361, 0.707106781186548, 0.527801833612701, 0.5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 182.625, 0.8, 1.5, 0.00284660033084166, 530.662776174139, 0.000497896512973014, 0.688290221962246, 0.000421511750229212, 530.662776174139, 365.25, 142.414246954989, 154.338430815216, 1.5, 1.5, 246.213085790893, 263.472181842347, 0.936165110762857, 0.976132607246367, 0.594603557501361, 0.707106781186548, 0.542922477594316, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 182.625, 0.8, 1.5, 0.00284660033084166, 448.173711762122, 0.00065256123439686, 0.81497417276867, 0.000483733575382095, 448.173711762122, 365.25, 142.414246954989, 154.338430815216, 1.5, 1.5, 244.782761000115, 263.472181842347, 0.990512115535015, 1.01225962108728, 0.594603557501361, 0.707106781186548, 0.527801833612701, 0.5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0, 0, 3, 0.00569320066168333, 365.25, 0.00189773355389444, 1, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186547, 0.707106781186548, 0.5, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0, 0, 3, 0.00569320066168333, 365.25, 0.00189773355389444, 1, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186547, 0.707106781186548, 0.5, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0, 0, 3, 0.0113864013233667, 182.625, 0.00379546710778889, 1, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0, 0, 3, 0.0113864013233667, 182.625, 0.00379546710778889, 1, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0, 0, 3, 0.00569320066168333, 365.25, 0.00189773355389444, 1, 0.000813314380240476, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186547, 0.707106781186548, 0.5, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0, 0, 3, 0.00569320066168333, 365.25, 0.00189773355389444, 1, 0.000813314380240476, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186547, 0.707106781186548, 0.5, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0, 0, 3, 0.0113864013233667, 182.625, 0.00379546710778889, 1, 0.00162662876048095, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0, 0, 3, 0.0113864013233667, 182.625, 0.00379546710778889, 1, 0.00162662876048095, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 60.875, 0, 3, 0.00569320066168333, 365.25, 0.00113864013233667, 1, 0, 365.25, 365.25, 131.835531653781, 154.338430815216, 1.55953300075692, 1.48487320569694, 233.335728649249, 263.472181842347, 1.14586471531286, 1.10858332165215, 0.615572206672458, 0.707106781186548, 0.5, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 60.875, 0, 3, 0.00569320066168333, 365.25, 0.00113864013233667, 1, 0, 365.25, 365.25, 131.835531653781, 154.338430815216, 1.55953300075692, 1.48487320569694, 233.335728649249, 263.472181842347, 1.14586471531286, 1.10858332165215, 0.615572206672458, 0.707106781186548, 0.5, 0.5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 60.875, 0, 3, 0.00569320066168333, 365.25, 0.00113864013233667, 1, 0.000638735871923717, 365.25, 365.25, 131.835531653781, 154.338430815216, 1.55953300075692, 1.48487320569694, 233.335728649249, 263.472181842347, 1.14586471531286, 1.10858332165215, 0.615572206672458, 0.707106781186548, 0.5, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 60.875, 0, 3, 0.00569320066168333, 365.25, 0.00113864013233667, 1, 0.000638735871923717, 365.25, 365.25, 131.835531653781, 154.338430815216, 1.55953300075692, 1.48487320569694, 233.335728649249, 263.472181842347, 1.14586471531286, 1.10858332165215, 0.615572206672458, 0.707106781186548, 0.5, 0.5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0, 0.5, 3, 0.00569320066168333, 474.333462580207, 0.00146130778290334, 0.77002789980949, 0, 474.333462580207, 365.25, 160.286839454832, 154.338430815216, 0.77002789980949, 0.77002789980949, 283.029948002611, 263.472181842347, 0.77002789980949, 0.77002789980949, 0.765771594007676, 0.707106781186548, 0.586406134189057, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0, 0.5, 3, 0.00569320066168333, 421.456926876237, 0.00164464536316304, 0.866636604378929, 0, 421.456926876236, 365.25, 157.750426931963, 154.338430815216, 0.866636604378929, 0.866636604378929, 274.573529682126, 263.472181842347, 0.866636604378929, 0.866636604378929, 0.740556491809357, 0.707106781186548, 0.548423917560983, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0, 0.5, 3, 0.0113864013233667, 237.166731290103, 0.00292261556580668, 0.77002789980949, 0, 237.166731290103, 182.625, 141.514974001306, 131.736090921173, 0.77002789980949, 0.77002789980949, 224.500222835276, 197.60413638176, 0.77002789980949, 0.77002789980949, 0.586406134189057, 0.5, 0.343872154214554, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0, 0.5, 3, 0.0113864013233667, 210.728463438118, 0.00328929072632607, 0.866636604378929, 0, 210.728463438118, 182.625, 137.286764841063, 131.736090921173, 0.866636604378929, 0.866636604378929, 212.578110244472, 197.60413638176, 0.866636604378929, 0.866636604378929, 0.548423917560983, 0.5, 0.300768793352936, 0.25
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0, 0.5, 3, 0.00569320066168333, 474.333462580207, 0.00146130778290334, 0.77002789980949, 0.000711258767124859, 474.333462580207, 365.25, 160.286839454832, 154.338430815216, 0.77002789980949, 0.77002789980949, 283.029948002611, 263.472181842347, 0.77002789980949, 0.77002789980949, 0.765771594007676, 0.707106781186548, 0.586406134189057, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0, 0.5, 3, 0.00569320066168333, 421.456926876237, 0.00164464536316304, 0.866636604378929, 0.000756365968549298, 421.456926876236, 365.25, 157.750426931963, 154.338430815216, 0.866636604378929, 0.866636604378929, 274.573529682126, 263.472181842347, 0.866636604378929, 0.866636604378929, 0.740556491809357, 0.707106781186548, 0.548423917560983, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0, 0.5, 3, 0.0113864013233667, 237.166731290103, 0.00292261556580668, 0.77002789980949, 0.00142251753424972, 237.166731290103, 182.625, 141.514974001306, 131.736090921173, 0.77002789980949, 0.77002789980949, 224.500222835276, 197.60413638176, 0.77002789980949, 0.77002789980949, 0.586406134189057, 0.5, 0.343872154214554, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0, 0.5, 3, 0.0113864013233667, 210.728463438118, 0.00328929072632607, 0.866636604378929, 0.0015127319370986, 210.728463438118, 182.625, 137.286764841063, 131.736090921173, 0.866636604378929, 0.866636604378929, 212.578110244472, 197.60413638176, 0.866636604378929, 0.866636604378929, 0.548423917560983, 0.5, 0.300768793352936, 0.25
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 60.875, 0.5, 3, 0.00569320066168333, 474.333462580207, 0.000838230733305503, 0.77002789980949, 0, 474.333462580207, 365.25, 133.289153966615, 154.338430815216, 1.43293087064456, 1.37470880775571, 241.409172795993, 263.472181842347, 0.991748964472024, 0.975022303685224, 0.638503461604969, 0.707106781186548, 0.547873931926031, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 60.875, 0.5, 3, 0.00569320066168333, 421.456926876237, 0.000961150752291942, 0.866636604378929, 0, 421.456926876237, 365.25, 132.690123583754, 154.338430815216, 1.48718890902291, 1.41994056585008, 238.047639033174, 263.472181842347, 1.05679043497629, 1.02960258155167, 0.629019076544778, 0.707106781186548, 0.527754613476022, 0.5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 60.875, 0.5, 3, 0.00569320066168333, 474.333462580207, 0.000838230733305503, 0.77002789980949, 0.000544330799654113, 474.333462580207, 365.25, 133.289153966615, 154.338430815216, 1.43293087064456, 1.37470880775571, 241.409172795993, 263.472181842347, 0.991748964472024, 0.975022303685224, 0.638503461604969, 0.707106781186548, 0.547873931926031, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.5, 3, 0.00569320066168333, 421.456926876237, 0.000961150752291942, 0.866636604378929, 0.000585001653062046, 421.456926876237, 365.25, 132.690123583754, 154.338430815216, 1.48718890902291, 1.41994056585008, 238.047639033174, 263.472181842347, 1.05679043497629, 1.02960258155167, 0.629019076544778, 0.707106781186548, 0.527754613476022, 0.5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0, 0.8, 3, 0.00569320066168333, 530.662776174139, 0.00130619144903521, 0.688290221962246, 0, 530.662776174139, 365.25, 162.476453999378, 154.338430815216, 0.688290221962246, 0.688290221962246, 290.471284888518, 263.472181842347, 0.688290221962246, 0.688290221962246, 0.78777464511645, 0.707106781186548, 0.620588891488348, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0, 0.8, 3, 0.00569320066168333, 448.173711762122, 0.00154660383322047, 0.81497417276867, 0, 448.173711762122, 365.25, 159.099922655326, 154.338430815216, 0.81497417276867, 0.81497417276867, 279.050994398644, 263.472181842347, 0.81497417276867, 0.81497417276867, 0.753935449756192, 0.707106781186548, 0.568418662399072, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0, 0.8, 3, 0.0113864013233667, 265.33138808707, 0.00261238289807042, 0.688290221962246, 0, 265.33138808707, 182.625, 145.235642444259, 131.736090921173, 0.688290221962246, 0.688290221962246, 235.36726879334, 197.60413638176, 0.688290221962246, 0.688290221962246, 0.620588891488348, 0.5, 0.385130572238737, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0, 0.8, 3, 0.0113864013233667, 224.086855881061, 0.00309320766644095, 0.81497417276867, 0, 224.086855881061, 182.625, 139.525497199322, 131.736090921173, 0.81497417276867, 0.81497417276867, 218.834393687926, 197.60413638176, 0.81497417276867, 0.81497417276867, 0.568418662399072, 0.5, 0.32309977576355, 0.25
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0, 0.8, 3, 0.00569320066168333, 530.662776174139, 0.00130619144903521, 0.688290221962246, 0.00067005387039351, 530.662776174139, 365.25, 162.476453999378, 154.338430815216, 0.688290221962246, 0.688290221962246, 290.471284888518, 263.472181842347, 0.688290221962246, 0.688290221962246, 0.78777464511645, 0.707106781186548, 0.620588891488348, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0, 0.8, 3, 0.00569320066168333, 448.173711762122, 0.00154660383322047, 0.81497417276867, 0.00073269118938611, 448.173711762122, 365.25, 159.099922655326, 154.338430815216, 0.81497417276867, 0.81497417276867, 279.050994398644, 263.472181842347, 0.81497417276867, 0.81497417276867, 0.753935449756192, 0.707106781186548, 0.568418662399072, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0, 0.8, 3, 0.0113864013233667, 265.33138808707, 0.00261238289807042, 0.688290221962246, 0.00134010774078702, 265.33138808707, 182.625, 145.235642444259, 131.736090921173, 0.688290221962246, 0.688290221962246, 235.36726879334, 197.60413638176, 0.688290221962246, 0.688290221962246, 0.620588891488348, 0.5, 0.385130572238737, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0, 0.8, 3, 0.0113864013233667, 224.086855881061, 0.00309320766644095, 0.81497417276867, 0.00146538237877222, 224.086855881061, 182.625, 139.525497199322, 131.736090921173, 0.81497417276867, 0.81497417276867, 218.834393687926, 197.60413638176, 0.81497417276867, 0.81497417276867, 0.568418662399072, 0.5, 0.32309977576355, 0.25
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 60.875, 0.8, 3, 0.00569320066168333, 530.662776174139, 0.000737723729430341, 0.688290221962246, 0, 530.662776174139, 365.25, 133.783380300357, 154.338430815216, 1.38503122120801, 1.33756466211039, 244.219376207905, 263.472181842347, 0.935774733053481, 0.930520051910856, 0.646364654157773, 0.707106781186548, 0.564893393095671, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 60.875, 0.8, 3, 0.00569320066168333, 448.173711762122, 0.000894848290878998, 0.81497417276867, 0, 448.173711762122, 365.25, 133.012501954827, 154.338430815216, 1.4584337370113, 1.39556949441668, 239.850656780173, 263.472181842347, 1.02211490364824, 1.00014510086449, 0.634117272219865, 0.707106781186548, 0.538513324576984, 0.5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 60.875, 0.8, 3, 0.00569320066168333, 530.662776174139, 0.000737723729430341, 0.688290221962246, 0.000508531800767803, 530.662776174139, 365.25, 133.783380300357, 154.338430815216, 1.38503122120801, 1.33756466211039, 244.219376207905, 263.472181842347, 0.935774733053481, 0.930520051910856, 0.646364654157773, 0.707106781186548, 0.564893393095671, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.8, 3, 0.00569320066168333, 448.173711762122, 0.000894848290878998, 0.81497417276867, 0.000563456135815783, 448.173711762122, 365.25, 133.012501954827, 154.338430815216, 1.4584337370113, 1.39556949441668, 239.850656780173, 263.472181842347, 1.02211490364824, 1.00014510086449, 0.634117272219865, 0.707106781186548, 0.538513324576984, 0.5
