recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, effect_size_ph, prevalence, hr_subgroup_relative, hazard_trt, target_median_trt, hazard_subgroup, random_withdrawal, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m, old_seed, median_survival_trt, median_survival_ctrl, rmst_trt_10957.5, rmst_ctrl_10957.5, gAHR_10957.5, AHR_10957.5, node_name
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 0.5, 0.1, 0.8, 0.000573200056694862, 1235.60679947348, 0.00045856004535589, 0, 173.570914655678, 172.47091664017, 0.887842389126794, 0.887842389457167, 330.224780036617, 326.125035191387, 0.88767827999651, 0.887678281339807, 0.902517487509213, 0.890898718140339, 0.814570490534966, 0.7937005259841, 1309408048, 1235.60679947348, 1095.75, 1783.83380207428, 1579.2893087386, 0.88437427629413, 0.884374873695545, ims-node5
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 0.5, 0.1, 0.8, 0.000573200056694862, 1235.60679947348, 0.00045856004535589, 0, 173.570914655678, 172.47091664017, 0.887842389126794, 0.887842389457167, 330.224780036617, 326.125035191387, 0.88767827999651, 0.887678281339807, 0.902517487509213, 0.890898718140339, 0.814570490534966, 0.7937005259841, 358912006, 1235.60679947348, 1095.75, 1783.83380207428, 1579.2893087386, 0.88437427629413, 0.884374873695545, ims-node5
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 0.5, 0.1, 0.8, 0.000585975394012771, 1208.66830714622, 0.000468780315210217, 0, 173.37607453402, 172.47091664017, 0.907626563383148, 0.907626563670937, 329.49699993713, 326.125035191387, 0.907455087879222, 0.907455089050233, 0.900457105408513, 0.890898718140339, 0.810857003652983, 0.7937005259841, 2013413634, 1208.66830714622, 1095.75, 1745.46707679047, 1579.2893087386, 0.904035980199915, 0.904036501550634, ims-node5
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 0.5, 0.1, 0.8, 0.000585975394012771, 1208.66830714622, 0.000468780315210217, 0, 173.37607453402, 172.47091664017, 0.907626563383148, 0.907626563670937, 329.49699993713, 326.125035191387, 0.907455087879222, 0.907455089050233, 0.900457105408513, 0.890898718140339, 0.810857003652983, 0.7937005259841, 58383979, 1208.66830714622, 1095.75, 1745.46707679047, 1579.2893087386, 0.904035980199915, 0.904036501550634, ims-node5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0.5, 0.1, 0.8, 0.00155721833702829, 454.81733079405, 0.00124577466962263, 0, 159.391784687178, 154.338430815216, 0.803752171628736, 0.803752175770343, 280.049519488823, 263.472181842347, 0.80338171529071, 0.803381732373444, 0.756879320721368, 0.707106781186548, 0.573040858278981, 0.5, 1396781110, 454.81733079405, 365.250000000001, 658.224857257165, 526.94436319394, 0.800972364640348, 0.800973381040705, ims-node5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0.5, 0.1, 0.8, 0.00155721833702829, 454.81733079405, 0.00124577466962263, 0, 159.391784687178, 154.338430815216, 0.803752171628736, 0.803752175770343, 280.049519488823, 263.472181842347, 0.80338171529071, 0.803381732373444, 0.756879320721368, 0.707106781186548, 0.573040858278981, 0.5, 207088452, 454.81733079405, 365.250000000001, 658.224857257165, 526.94436319394, 0.800972364640348, 0.800973381040705, ims-node5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 0.5, 0.1, 0.8, 0.00163613242150085, 432.880540843429, 0.00130890593720068, 0, 158.324062448296, 154.338430815216, 0.844461988783592, 0.844461992514553, 276.496341749961, 263.472181842347, 0.844053575688667, 0.844053591113507, 0.74627626293225, 0.707106781186548, 0.557116023258383, 0.5, 1067496807, 432.880540843429, 365.250000000001, 626.477354760077, 526.94436319394, 0.841478176079584, 0.84147904978953, ims-node5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 0.5, 0.1, 0.8, 0.00163613242150085, 432.880540843429, 0.00130890593720068, 0, 158.324062448296, 154.338430815216, 0.844461988783592, 0.844461992514553, 276.496341749961, 263.472181842347, 0.844053575688667, 0.844053591113507, 0.74627626293225, 0.707106781186548, 0.557116023258383, 0.5, 168910516, 432.880540843429, 365.250000000001, 626.477354760077, 526.94436319394, 0.841478176079584, 0.84147904978953, ims-node5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0.5, 0.1, 0.8, 0.00171960017008459, 411.868933157827, 0.00137568013606767, 0, 157.205376941673, 154.338430815216, 0.887518728805616, 0.887518731873436, 272.806769917678, 263.472181842347, 0.887068293495294, 0.88706830621764, 0.735223590609287, 0.707106781186548, 0.54075552979723, 0.5, 440562661, 411.868933157826, 365.250000000001, 596.068770182315, 526.94436319394, 0.884311216232717, 0.884311911869257, ims-node5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0.5, 0.1, 0.8, 0.00171960017008459, 411.868933157827, 0.00137568013606767, 0, 157.205376941673, 154.338430815216, 0.887518728805616, 0.887518731873436, 272.806769917678, 263.472181842347, 0.887068293495294, 0.88706830621764, 0.735223590609287, 0.707106781186548, 0.54075552979723, 0.5, 1919843152, 411.868933157826, 365.250000000001, 596.068770182315, 526.94436319394, 0.884311216232717, 0.884311911869257, ims-node5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 0.5, 0.1, 0.8, 0.00175792618203831, 402.889435715407, 0.00140634094563065, 0, 156.695343323238, 154.338430815216, 0.907288401958623, 0.907288404634849, 271.135852548422, 263.472181842347, 0.906818032125533, 0.906818043244767, 0.730203719236396, 0.707106781186548, 0.53340573156316, 0.5, 84260826, 402.889435715408, 365.250000000001, 583.073385684538, 526.94436319394, 0.903975389613435, 0.903975993020612, ims-node5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 0.5, 0.1, 0.8, 0.00175792618203831, 402.889435715407, 0.00140634094563065, 0, 156.695343323238, 154.338430815216, 0.907288401958623, 0.907288404634849, 271.135852548422, 263.472181842347, 0.906818032125533, 0.906818043244767, 0.730203719236396, 0.707106781186548, 0.53340573156316, 0.5, 775316447, 402.889435715408, 365.250000000001, 583.073385684538, 526.94436319394, 0.903975389613435, 0.903975993020612, ims-node5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0.5, 0.1, 0.8, 0.00311443667405658, 227.408665397025, 0.00249154933924526, 0, 140.024759744411, 131.736090921173, 0.80338171529071, 0.803381732373444, 220.310352100038, 197.60413638176, 0.802744419693419, 0.802744489947837, 0.573040858278981, 0.5, 0.328794640521669, 0.25, 899164286, 227.408665397025, 182.625, 329.112487191706, 263.472181842347, 0.800972355269324, 0.800973371765754, ims-node5
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0.5, 0.1, 0.8, 0.00311443667405658, 227.408665397025, 0.00249154933924526, 0, 140.024759744411, 131.736090921173, 0.80338171529071, 0.803381732373444, 220.310352100038, 197.60413638176, 0.802744419693419, 0.802744489947837, 0.573040858278981, 0.5, 0.328794640521669, 0.25, 1701505587, 227.408665397025, 182.625, 329.112487191706, 263.472181842347, 0.800972355269324, 0.800973371765754, ims-node5
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 0.5, 0.1, 0.8, 0.00327226484300169, 216.440270421715, 0.00261781187440136, 0, 138.24817087498, 131.736090921173, 0.844053575688667, 0.844053591113507, 215.316781146044, 197.60413638176, 0.843353078527514, 0.843353142144996, 0.557116023258383, 0.5, 0.310817275933606, 0.25, 362027033, 216.440270421715, 182.625, 313.238704438028, 263.472181842347, 0.841478171110838, 0.841479044864627, ims-node5
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 0.5, 0.1, 0.8, 0.00327226484300169, 216.440270421715, 0.00261781187440136, 0, 138.24817087498, 131.736090921173, 0.844053575688667, 0.844053591113507, 215.316781146044, 197.60413638176, 0.843353078527514, 0.843353142144996, 0.557116023258383, 0.5, 0.310817275933606, 0.25, 2137329242, 216.440270421715, 182.625, 313.238704438028, 263.472181842347, 0.841478171110838, 0.841479044864627, ims-node5
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0.5, 0.1, 0.8, 0.00343920034016917, 205.934466578914, 0.00275136027213534, 0, 136.403384958839, 131.736090921173, 0.887068293495294, 0.88706830621764, 210.215328762347, 197.60413638176, 0.886298235541592, 0.886298288230967, 0.54075552979723, 0.5, 0.29287565305415, 0.25, 1343933346, 205.934466578914, 182.625, 298.034397132437, 263.472181842347, 0.884311213681991, 0.884311909336935, ims-node5
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0.5, 0.1, 0.8, 0.00343920034016917, 205.934466578914, 0.00275136027213534, 0, 136.403384958839, 131.736090921173, 0.887068293495294, 0.88706830621764, 210.215328762347, 197.60413638176, 0.886298235541592, 0.886298288230967, 0.54075552979723, 0.5, 0.29287565305415, 0.25, 1761513827, 205.934466578914, 182.625, 298.034397132437, 263.472181842347, 0.884311213681991, 0.884311909336935, ims-node5
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 0.5, 0.1, 0.8, 0.00351585236407663, 201.444717857704, 0.0028126818912613, 0, 135.567926274211, 131.736090921173, 0.906818032125533, 0.906818043244767, 207.932910737253, 197.60413638176, 0.906015120643419, 0.906015166820673, 0.53340573156316, 0.5, 0.284989566586583, 0.25, 1637246569, 201.444717857703, 182.625, 291.536701163273, 263.472181842347, 0.903975387728846, 0.90397599114818, ims-node5
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 0.5, 0.1, 0.8, 0.00351585236407663, 201.444717857704, 0.0028126818912613, 0, 135.567926274211, 131.736090921173, 0.906818032125533, 0.906818043244767, 207.932910737253, 197.60413638176, 0.906015120643419, 0.906015166820673, 0.53340573156316, 0.5, 0.284989566586583, 0.25, 1609436502, 201.444717857703, 182.625, 291.536701163273, 263.472181842347, 0.903975387728846, 0.90397599114818, ims-node5
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.5, 0.1, 0.8, 0.00051907277900943, 1364.45199238215, 0.000415258223207544, 6.18076083894584e-05, 174.399710778299, 172.47091664017, 0.804017828854035, 0.804017829301968, 333.332671711782, 326.125035191387, 0.803883169097173, 0.803883170914428, 0.911299664397979, 0.890898718140339, 0.830494354782309, 0.7937005259841, 964500001, 1364.45199238215, 1095.75, 1966.25767845434, 1579.2893087386, 0.801049258973611, 0.801050095573449, ims-node5
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.5, 0.1, 0.8, 0.00051907277900943, 1364.45199238215, 0.000415258223207544, 6.18076083894584e-05, 174.399710778299, 172.47091664017, 0.804017828854035, 0.804017829301968, 333.332671711782, 326.125035191387, 0.803883169097173, 0.803883170914428, 0.911299664397979, 0.890898718140339, 0.830494354782309, 0.7937005259841, 1407202347, 1364.45199238215, 1095.75, 1966.25767845434, 1579.2893087386, 0.801049258973611, 0.801050095573449, ims-node5
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.5, 0.1, 0.8, 0.000545377473833616, 1298.64162253029, 0.000436301979066892, 6.34922792711404e-05, 173.996268262245, 172.47091664017, 0.844755138022469, 0.844755138425231, 331.817355658113, 326.125035191387, 0.844606523074656, 0.844606524710241, 0.907021051881886, 0.890898718140339, 0.822717040440531, 0.7937005259841, 411022065, 1298.64162253029, 1095.75, 1873.31938058398, 1579.2893087386, 0.841547637352506, 0.841548373847737, ims-node5
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.5, 0.1, 0.8, 0.000545377473833616, 1298.64162253029, 0.000436301979066892, 6.34922792711404e-05, 173.996268262245, 172.47091664017, 0.844755138022469, 0.844755138425231, 331.817355658113, 326.125035191387, 0.844606523074656, 0.844606524710241, 0.907021051881886, 0.890898718140339, 0.822717040440531, 0.7937005259841, 1672353920, 1298.64162253029, 1095.75, 1873.31938058398, 1579.2893087386, 0.841547637352506, 0.841548373847737, ims-node5
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.5, 0.1, 0.8, 0.000573200056694862, 1235.60679947348, 0.00045856004535589, 6.5202269760013e-05, 173.570914655678, 172.47091664017, 0.887842389126794, 0.887842389457167, 330.224780036617, 326.125035191387, 0.88767827999651, 0.887678281339807, 0.902517487509213, 0.890898718140339, 0.814570490534966, 0.7937005259841, 314252451, 1235.60679947348, 1095.75, 1783.83380207428, 1579.2893087386, 0.88437427629413, 0.884374873695545, ims-node5
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.5, 0.1, 0.8, 0.000573200056694862, 1235.60679947348, 0.00045856004535589, 6.5202269760013e-05, 173.570914655678, 172.47091664017, 0.887842389126794, 0.887842389457167, 330.224780036617, 326.125035191387, 0.88767827999651, 0.887678281339807, 0.902517487509213, 0.890898718140339, 0.814570490534966, 0.7937005259841, 1346544557, 1235.60679947348, 1095.75, 1783.83380207428, 1579.2893087386, 0.88437427629413, 0.884374873695545, ims-node5
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.5, 0.1, 0.8, 0.000585975394012771, 1208.66830714622, 0.000468780315210217, 6.59640598371376e-05, 173.37607453402, 172.47091664017, 0.907626563383148, 0.907626563670937, 329.49699993713, 326.125035191387, 0.907455087879222, 0.907455089050233, 0.900457105408513, 0.890898718140339, 0.810857003652983, 0.7937005259841, 1440544796, 1208.66830714622, 1095.75, 1745.46707679047, 1579.2893087386, 0.904035980199915, 0.904036501550634, ims-node5
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.5, 0.1, 0.8, 0.000585975394012771, 1208.66830714622, 0.000468780315210217, 6.59640598371376e-05, 173.37607453402, 172.47091664017, 0.907626563383148, 0.907626563670937, 329.49699993713, 326.125035191387, 0.907455087879222, 0.907455089050233, 0.900457105408513, 0.890898718140339, 0.810857003652983, 0.7937005259841, 635148495, 1208.66830714622, 1095.75, 1745.46707679047, 1579.2893087386, 0.904035980199915, 0.904036501550634, ims-node5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.5, 0.1, 0.8, 0.00155721833702829, 454.81733079405, 0.00124577466962263, 0.000185422825168375, 159.391784687178, 154.338430815216, 0.803752171628736, 0.803752175770343, 280.049519488823, 263.472181842347, 0.80338171529071, 0.803381732373444, 0.756879320721368, 0.707106781186548, 0.573040858278981, 0.5, 1228042616, 454.81733079405, 365.250000000001, 658.224857257165, 526.94436319394, 0.800972364640348, 0.800973381040705, ims-node5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.5, 0.1, 0.8, 0.00155721833702829, 454.81733079405, 0.00124577466962263, 0.000185422825168375, 159.391784687178, 154.338430815216, 0.803752171628736, 0.803752175770343, 280.049519488823, 263.472181842347, 0.80338171529071, 0.803381732373444, 0.756879320721368, 0.707106781186548, 0.573040858278981, 0.5, 1100050622, 454.81733079405, 365.250000000001, 658.224857257165, 526.94436319394, 0.800972364640348, 0.800973381040705, ims-node5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.5, 0.1, 0.8, 0.00163613242150085, 432.880540843429, 0.00130890593720068, 0.000190476837813421, 158.324062448296, 154.338430815216, 0.844461988783592, 0.844461992514553, 276.496341749961, 263.472181842347, 0.844053575688667, 0.844053591113507, 0.74627626293225, 0.707106781186548, 0.557116023258383, 0.5, 1587093874, 432.880540843429, 365.250000000001, 626.477354760077, 526.94436319394, 0.841478176079584, 0.84147904978953, ims-node5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.5, 0.1, 0.8, 0.00163613242150085, 432.880540843429, 0.00130890593720068, 0.000190476837813421, 158.324062448296, 154.338430815216, 0.844461988783592, 0.844461992514553, 276.496341749961, 263.472181842347, 0.844053575688667, 0.844053591113507, 0.74627626293225, 0.707106781186548, 0.557116023258383, 0.5, 115002578, 432.880540843429, 365.250000000001, 626.477354760077, 526.94436319394, 0.841478176079584, 0.84147904978953, ims-node5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.5, 0.1, 0.8, 0.00171960017008459, 411.868933157827, 0.00137568013606767, 0.000195606809280039, 157.205376941673, 154.338430815216, 0.887518728805616, 0.887518731873436, 272.806769917678, 263.472181842347, 0.887068293495294, 0.88706830621764, 0.735223590609287, 0.707106781186548, 0.54075552979723, 0.5, 1255445378, 411.868933157826, 365.250000000001, 596.068770182315, 526.94436319394, 0.884311216232717, 0.884311911869257, ims-node5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.5, 0.1, 0.8, 0.00171960017008459, 411.868933157827, 0.00137568013606767, 0.000195606809280039, 157.205376941673, 154.338430815216, 0.887518728805616, 0.887518731873436, 272.806769917678, 263.472181842347, 0.887068293495294, 0.88706830621764, 0.735223590609287, 0.707106781186548, 0.54075552979723, 0.5, 523286026, 411.868933157826, 365.250000000001, 596.068770182315, 526.94436319394, 0.884311216232717, 0.884311911869257, ims-node5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.5, 0.1, 0.8, 0.00175792618203831, 402.889435715407, 0.00140634094563065, 0.000197892179511413, 156.695343323238, 154.338430815216, 0.907288401958623, 0.907288404634849, 271.135852548422, 263.472181842347, 0.906818032125533, 0.906818043244767, 0.730203719236396, 0.707106781186548, 0.53340573156316, 0.5, 340602559, 402.889435715408, 365.250000000001, 583.073385684538, 526.94436319394, 0.903975389613435, 0.903975993020612, ims-node5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.5, 0.1, 0.8, 0.00175792618203831, 402.889435715407, 0.00140634094563065, 0.000197892179511413, 156.695343323238, 154.338430815216, 0.907288401958623, 0.907288404634849, 271.135852548422, 263.472181842347, 0.906818032125533, 0.906818043244767, 0.730203719236396, 0.707106781186548, 0.53340573156316, 0.5, 1125675282, 402.889435715408, 365.250000000001, 583.073385684538, 526.94436319394, 0.903975389613435, 0.903975993020612, ims-node5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00311443667405658, 227.408665397025, 0.00249154933924526, 0.00037084565033675, 140.024759744411, 131.736090921173, 0.80338171529071, 0.803381732373444, 220.310352100038, 197.60413638176, 0.802744419693419, 0.802744489947837, 0.573040858278981, 0.5, 0.328794640521669, 0.25, 703495458, 227.408665397025, 182.625, 329.112487191706, 263.472181842347, 0.800972355269324, 0.800973371765754, ims-node5
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00311443667405658, 227.408665397025, 0.00249154933924526, 0.00037084565033675, 140.024759744411, 131.736090921173, 0.80338171529071, 0.803381732373444, 220.310352100038, 197.60413638176, 0.802744419693419, 0.802744489947837, 0.573040858278981, 0.5, 0.328794640521669, 0.25, 1329099820, 227.408665397025, 182.625, 329.112487191706, 263.472181842347, 0.800972355269324, 0.800973371765754, ims-node5
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00327226484300169, 216.440270421715, 0.00261781187440136, 0.000380953675626842, 138.24817087498, 131.736090921173, 0.844053575688667, 0.844053591113507, 215.316781146044, 197.60413638176, 0.843353078527514, 0.843353142144996, 0.557116023258383, 0.5, 0.310817275933606, 0.25, 482034584, 216.440270421715, 182.625, 313.238704438028, 263.472181842347, 0.841478171110838, 0.841479044864627, ims-node5
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00327226484300169, 216.440270421715, 0.00261781187440136, 0.000380953675626842, 138.24817087498, 131.736090921173, 0.844053575688667, 0.844053591113507, 215.316781146044, 197.60413638176, 0.843353078527514, 0.843353142144996, 0.557116023258383, 0.5, 0.310817275933606, 0.25, 60290805, 216.440270421715, 182.625, 313.238704438028, 263.472181842347, 0.841478171110838, 0.841479044864627, ims-node5
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00343920034016917, 205.934466578914, 0.00275136027213534, 0.000391213618560078, 136.403384958839, 131.736090921173, 0.887068293495294, 0.88706830621764, 210.215328762347, 197.60413638176, 0.886298235541592, 0.886298288230967, 0.54075552979723, 0.5, 0.29287565305415, 0.25, 1213138024, 205.934466578914, 182.625, 298.034397132437, 263.472181842347, 0.884311213681991, 0.884311909336935, ims-node5
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00343920034016917, 205.934466578914, 0.00275136027213534, 0.000391213618560078, 136.403384958839, 131.736090921173, 0.887068293495294, 0.88706830621764, 210.215328762347, 197.60413638176, 0.886298235541592, 0.886298288230967, 0.54075552979723, 0.5, 0.29287565305415, 0.25, 1506265244, 205.934466578914, 182.625, 298.034397132437, 263.472181842347, 0.884311213681991, 0.884311909336935, ims-node5
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00351585236407663, 201.444717857704, 0.0028126818912613, 0.000395784359022825, 135.567926274211, 131.736090921173, 0.906818032125533, 0.906818043244767, 207.932910737253, 197.60413638176, 0.906015120643419, 0.906015166820673, 0.53340573156316, 0.5, 0.284989566586583, 0.25, 1265975092, 201.444717857703, 182.625, 291.536701163273, 263.472181842347, 0.903975387728846, 0.90397599114818, ims-node5
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00351585236407663, 201.444717857704, 0.0028126818912613, 0.000395784359022825, 135.567926274211, 131.736090921173, 0.906818032125533, 0.906818043244767, 207.932910737253, 197.60413638176, 0.906015120643419, 0.906015166820673, 0.53340573156316, 0.5, 0.284989566586583, 0.25, 369300741, 201.444717857703, 182.625, 291.536701163273, 263.472181842347, 0.903975387728846, 0.90397599114818, ims-node5
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.00051907277900943, 1364.45199238215, 0.000415258223207544, 0.000239115835023973, 174.399710778299, 172.47091664017, 0.804017828854035, 0.804017829301968, 333.332671711782, 326.125035191387, 0.803883169097173, 0.803883170914428, 0.911299664397979, 0.890898718140339, 0.830494354782309, 0.7937005259841, 1008432694, 1364.45199238215, 1095.75, 1966.25767845434, 1579.2893087386, 0.801049258973611, 0.801050095573449, ims-node5
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.00051907277900943, 1364.45199238215, 0.000415258223207544, 0.000239115835023973, 174.399710778299, 172.47091664017, 0.804017828854035, 0.804017829301968, 333.332671711782, 326.125035191387, 0.803883169097173, 0.803883170914428, 0.911299664397979, 0.890898718140339, 0.830494354782309, 0.7937005259841, 973187581, 1364.45199238215, 1095.75, 1966.25767845434, 1579.2893087386, 0.801049258973611, 0.801050095573449, ims-node5
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.000545377473833616, 1298.64162253029, 0.000436301979066892, 0.000245367171537012, 173.996268262245, 172.47091664017, 0.844755138022469, 0.844755138425231, 331.817355658113, 326.125035191387, 0.844606523074656, 0.844606524710241, 0.907021051881886, 0.890898718140339, 0.822717040440531, 0.7937005259841, 1603635405, 1298.64162253029, 1095.75, 1873.31938058398, 1579.2893087386, 0.841547637352506, 0.841548373847737, ims-node5
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.000545377473833616, 1298.64162253029, 0.000436301979066892, 0.000245367171537012, 173.996268262245, 172.47091664017, 0.844755138022469, 0.844755138425231, 331.817355658113, 326.125035191387, 0.844606523074656, 0.844606524710241, 0.907021051881886, 0.890898718140339, 0.822717040440531, 0.7937005259841, 1999695257, 1298.64162253029, 1095.75, 1873.31938058398, 1579.2893087386, 0.841547637352506, 0.841548373847737, ims-node5
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.000573200056694862, 1235.60679947348, 0.00045856004535589, 0.000251762052852757, 173.570914655678, 172.47091664017, 0.887842389126794, 0.887842389457167, 330.224780036617, 326.125035191387, 0.88767827999651, 0.887678281339807, 0.902517487509213, 0.890898718140339, 0.814570490534966, 0.7937005259841, 183531913, 1235.60679947348, 1095.75, 1783.83380207428, 1579.2893087386, 0.88437427629413, 0.884374873695545, ims-node5
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.000573200056694862, 1235.60679947348, 0.00045856004535589, 0.000251762052852757, 173.570914655678, 172.47091664017, 0.887842389126794, 0.887842389457167, 330.224780036617, 326.125035191387, 0.88767827999651, 0.887678281339807, 0.902517487509213, 0.890898718140339, 0.814570490534966, 0.7937005259841, 235175154, 1235.60679947348, 1095.75, 1783.83380207428, 1579.2893087386, 0.88437427629413, 0.884374873695545, ims-node5
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.000585975394012771, 1208.66830714622, 0.000468780315210217, 0.000254627926277404, 173.37607453402, 172.47091664017, 0.907626563383148, 0.907626563670937, 329.49699993713, 326.125035191387, 0.907455087879222, 0.907455089050233, 0.900457105408513, 0.890898718140339, 0.810857003652983, 0.7937005259841, 1931314218, 1208.66830714622, 1095.75, 1745.46707679047, 1579.2893087386, 0.904035980199915, 0.904036501550634, ims-node5
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.000585975394012771, 1208.66830714622, 0.000468780315210217, 0.000254627926277404, 173.37607453402, 172.47091664017, 0.907626563383148, 0.907626563670937, 329.49699993713, 326.125035191387, 0.907455087879222, 0.907455089050233, 0.900457105408513, 0.890898718140339, 0.810857003652983, 0.7937005259841, 1577836774, 1208.66830714622, 1095.75, 1745.46707679047, 1579.2893087386, 0.904035980199915, 0.904036501550634, ims-node5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0.5, 0.1, 0.8, 0.00155721833702829, 454.81733079405, 0.00124577466962263, 0.000717347505071919, 159.391784687178, 154.338430815216, 0.803752171628736, 0.803752175770343, 280.049519488823, 263.472181842347, 0.80338171529071, 0.803381732373444, 0.756879320721368, 0.707106781186548, 0.573040858278981, 0.5, 1251550631, 454.81733079405, 365.250000000001, 658.224857257165, 526.94436319394, 0.800972364640348, 0.800973381040705, ims-node5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0.5, 0.1, 0.8, 0.00155721833702829, 454.81733079405, 0.00124577466962263, 0.000717347505071919, 159.391784687178, 154.338430815216, 0.803752171628736, 0.803752175770343, 280.049519488823, 263.472181842347, 0.80338171529071, 0.803381732373444, 0.756879320721368, 0.707106781186548, 0.573040858278981, 0.5, 902637242, 454.81733079405, 365.250000000001, 658.224857257165, 526.94436319394, 0.800972364640348, 0.800973381040705, ims-node5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0.5, 0.1, 0.8, 0.00163613242150085, 432.880540843429, 0.00130890593720068, 0.000736101514611035, 158.324062448296, 154.338430815216, 0.844461988783592, 0.844461992514553, 276.496341749961, 263.472181842347, 0.844053575688667, 0.844053591113507, 0.74627626293225, 0.707106781186548, 0.557116023258383, 0.5, 1407585783, 432.880540843429, 365.250000000001, 626.477354760077, 526.94436319394, 0.841478176079584, 0.84147904978953, ims-node5
