recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, effect_size_ph, prevalence, hr_subgroup_relative, hazard_trt, hazard_subgroup, random_withdrawal, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.5, 0.1, 0.8, 0.00164789812012757, 0.00131831849610205, 0.000191213040928063, 429.78985108106, 365.25, 158.16571125883, 154.338430815216, 0.956596217989825, 0.850531450950439, 275.972017409608, 263.472181842347, 0.926127939841228, 0.850117241988061, 0.744708224507638, 0.707106781186548, 0.554780078015723, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.5, 0.1, 0.8, 0.00174333512401077, 0.00139466809920861, 0.000197027170482204, 406.261468617457, 365.25, 156.889249316395, 154.338430815216, 0.970817932862083, 0.899761968041839, 271.77027849306, 263.472181842347, 0.950137063471014, 0.899299243537688, 0.73211076034095, 0.707106781186548, 0.536191966136589, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.5, 0.1, 0.8, 0.00174333512401077, 0.00139466809920861, 0.000197027170482204, 406.261468617457, 365.25, 156.889249316395, 154.338430815216, 0.970817932862083, 0.899761968041839, 271.77027849306, 263.472181842347, 0.950137063471014, 0.899299243537688, 0.73211076034095, 0.707106781186548, 0.536191966136589, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.5, 0.1, 0.8, 0.00178761692829059, 0.00143009354263247, 0.000199633525230215, 396.197796431715, 365.25, 156.301787849335, 154.338430815216, 0.977438768096437, 0.922603430031527, 269.851328724934, 263.472181842347, 0.961351550360722, 0.922117350212094, 0.726338544586393, 0.707106781186548, 0.527780946452669, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.5, 0.1, 0.8, 0.00178761692829059, 0.00143009354263247, 0.000199633525230215, 396.197796431715, 365.25, 156.301787849335, 154.338430815216, 0.977438768096437, 0.922603430031527, 269.851328724934, 263.472181842347, 0.961351550360722, 0.922117350212094, 0.726338544586393, 0.707106781186548, 0.527780946452669, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00312094005460426, 0.00249675204368341, 0.000371270351863212, 226.934793743408, 182.625, 139.95092293264, 131.736090921173, 0.904318512458938, 0.805057708926377, 220.101228994366, 197.60413638176, 0.856641430893672, 0.804417912218609, 0.57237572721881, 0.5, 0.328033643045533, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00312094005460426, 0.00249675204368341, 0.000371270351863212, 226.934793743408, 182.625, 139.95092293264, 131.736090921173, 0.904318512458938, 0.805057708926377, 220.101228994366, 197.60413638176, 0.856641430893672, 0.804417912218609, 0.57237572721881, 0.5, 0.328033643045533, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00329573328268083, 0.00263658662614466, 0.00038242215416114, 214.899030625691, 182.625, 137.986709178397, 131.736090921173, 0.926120056105086, 0.850101018976132, 214.588574179445, 197.60413638176, 0.888985597142747, 0.849390956639749, 0.554786314630043, 0.5, 0.308229772376, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00329573328268083, 0.00263658662614466, 0.00038242215416114, 214.899030625691, 182.625, 137.986709178397, 131.736090921173, 0.926120056105086, 0.850101018976132, 214.588574179445, 197.60413638176, 0.888985597142747, 0.849390956639749, 0.554786314630043, 0.5, 0.308229772376, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00342555976200811, 0.00274044780960649, 0.000390391174817279, 206.754497640001, 182.625, 136.552819675474, 131.736090921173, 0.942426656589813, 0.883553658443197, 210.625404072298, 197.60413638176, 0.913255165912547, 0.882789427969037, 0.54207407898564, 0.5, 0.294301824703352, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00342555976200811, 0.00274044780960649, 0.000390391174817279, 206.754497640001, 182.625, 136.552819675474, 131.736090921173, 0.942426656589813, 0.883553658443197, 210.625404072298, 197.60413638176, 0.913255165912547, 0.882789427969037, 0.54207407898564, 0.5, 0.294301824703352, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00351412139949655, 0.00281129711959724, 0.000395682084410194, 201.543944356138, 182.625, 135.586712872094, 131.736090921173, 0.953607977449299, 0.906372062121452, 207.984044041722, 197.60413638176, 0.929927101645648, 0.905569933975553, 0.533570593328403, 0.5, 0.285165275001385, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.5, 0.1, 0.8, 0.00351412139949655, 0.00281129711959724, 0.000395682084410194, 201.543944356138, 182.625, 135.586712872094, 131.736090921173, 0.953607977449299, 0.906372062121452, 207.984044041722, 197.60413638176, 0.929927101645648, 0.905569933975553, 0.533570593328403, 0.5, 0.285165275001385, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.000493734531043475, 0.00039498762483478, 0.000232891113235008, 1434.47509505241, 1095.75, 174.789524568646, 172.47091664017, 0.97436705509279, 0.764776561036463, 334.801223034648, 326.125035191387, 0.951795009745771, 0.764654705294116, 0.915440235034813, 0.890898718140339, 0.838055708739581, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.000493734531043475, 0.00039498762483478, 0.000232891113235008, 1434.47509505241, 1095.75, 174.789524568646, 172.47091664017, 0.97436705509279, 0.764776561036463, 334.801223034648, 326.125035191387, 0.951795009745771, 0.764654705294116, 0.915440235034813, 0.890898718140339, 0.838055708739581, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.000587239112503132, 0.000469791290002505, 0.00025490908977136, 1206.06729469941, 1095.75, 173.356817273495, 172.47091664017, 0.990152723363341, 0.909583577481353, 329.425127723053, 326.125035191387, 0.98138292068675, 0.909411365576695, 0.900253552099521, 0.890898718140339, 0.810490595690345, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.000587239112503132, 0.000469791290002505, 0.00025490908977136, 1206.06729469941, 1095.75, 173.356817273495, 172.47091664017, 0.990152723363341, 0.909583577481353, 329.425127723053, 326.125035191387, 0.98138292068675, 0.909411365576695, 0.900253552099521, 0.890898718140339, 0.810490595690345, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.000569595652260537, 0.000455676521808429, 0.000250945628319251, 1243.42572616799, 1095.75, 173.625939860064, 172.47091664017, 0.987180185465998, 0.882260497803159, 330.430510125084, 326.125035191387, 0.975792218768147, 0.882098439411659, 0.90309965449262, 0.890898718140339, 0.815621289811574, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.000569595652260537, 0.000455676521808429, 0.000250945628319251, 1243.42572616799, 1095.75, 173.625939860064, 172.47091664017, 0.987180185465998, 0.882260497803159, 330.430510125084, 326.125035191387, 0.975792218768147, 0.882098439411659, 0.90309965449262, 0.890898718140339, 0.815621289811574, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.000588139479517874, 0.000470511583614299, 0.000255109159459637, 1204.22095854494, 1095.75, 173.343098730959, 172.47091664017, 0.990304418014321, 0.910977898641045, 329.373933641015, 326.125035191387, 0.981668439522815, 0.910805160496691, 0.900108553765876, 0.890898718140339, 0.810229640816988, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0.5, 0.1, 0.8, 0.000588139479517874, 0.000470511583614299, 0.000255109159459637, 1204.22095854494, 1095.75, 173.343098730959, 172.47091664017, 0.990304418014321, 0.910977898641045, 329.373933641015, 326.125035191387, 0.981668439522815, 0.910805160496691, 0.900108553765876, 0.890898718140339, 0.810229640816988, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0.5, 0.1, 0.8, 0.00156048924666619, 0.00124839139733295, 0.000718137319447338, 453.863997517981, 365.25, 159.347332904857, 154.338430815216, 0.943616214860424, 0.805439597089259, 279.900973353973, 263.472181842347, 0.904323288231003, 0.805067614894929, 0.756436844811556, 0.707106781186548, 0.572371798216174, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0.5, 0.1, 0.8, 0.00156048924666619, 0.00124839139733295, 0.000718137319447338, 453.863997517981, 365.25, 159.347332904857, 154.338430815216, 0.943616214860424, 0.805439597089259, 279.900973353973, 263.472181842347, 0.904323288231003, 0.805067614894929, 0.756436844811556, 0.707106781186548, 0.572371798216174, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0.5, 0.1, 0.8, 0.00164789812012757, 0.00131831849610205, 0.000738845254703039, 429.78985108106, 365.25, 158.16571125883, 154.338430815216, 0.956596217989825, 0.850531450950439, 275.972017409608, 263.472181842347, 0.926127939841228, 0.850117241988061, 0.744708224507638, 0.707106781186548, 0.554780078015723, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0.5, 0.1, 0.8, 0.00164789812012757, 0.00131831849610205, 0.000738845254703039, 429.78985108106, 365.25, 158.16571125883, 154.338430815216, 0.956596217989825, 0.850531450950439, 275.972017409608, 263.472181842347, 0.926127939841228, 0.850117241988061, 0.744708224507638, 0.707106781186548, 0.554780078015723, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0.5, 0.1, 0.8, 0.00174333512401077, 0.00139466809920861, 0.000760625792460809, 406.261468617457, 365.25, 156.889249316395, 154.338430815216, 0.970817932862083, 0.899761968041839, 271.77027849306, 263.472181842347, 0.950137063471014, 0.899299243537688, 0.73211076034095, 0.707106781186548, 0.536191966136589, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0.5, 0.1, 0.8, 0.00174333512401077, 0.00139466809920861, 0.000760625792460809, 406.261468617457, 365.25, 156.889249316395, 154.338430815216, 0.970817932862083, 0.899761968041839, 271.77027849306, 263.472181842347, 0.950137063471014, 0.899299243537688, 0.73211076034095, 0.707106781186548, 0.536191966136589, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0.5, 0.1, 0.8, 0.00178761692829059, 0.00143009354263247, 0.000770456695243681, 396.197796431715, 365.25, 156.301787849335, 154.338430815216, 0.977438768096437, 0.922603430031527, 269.851328724934, 263.472181842347, 0.961351550360722, 0.922117350212094, 0.726338544586393, 0.707106781186548, 0.527780946452669, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0.5, 0.1, 0.8, 0.00178761692829059, 0.00143009354263247, 0.000770456695243681, 396.197796431715, 365.25, 156.301787849335, 154.338430815216, 0.977438768096437, 0.922603430031527, 269.851328724934, 263.472181842347, 0.961351550360722, 0.922117350212094, 0.726338544586393, 0.707106781186548, 0.527780946452669, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0.5, 0.1, 0.8, 0.00312094005460426, 0.00249675204368341, 0.00143626536369149, 226.934793743408, 182.625, 139.95092293264, 131.736090921173, 0.904318512458938, 0.805057708926377, 220.101228994366, 197.60413638176, 0.856641430893672, 0.804417912218609, 0.57237572721881, 0.5, 0.328033643045533, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0.5, 0.1, 0.8, 0.00312094005460426, 0.00249675204368341, 0.00143626536369149, 226.934793743408, 182.625, 139.95092293264, 131.736090921173, 0.904318512458938, 0.805057708926377, 220.101228994366, 197.60413638176, 0.856641430893672, 0.804417912218609, 0.57237572721881, 0.5, 0.328033643045533, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0.5, 0.1, 0.8, 0.00329573328268083, 0.00263658662614466, 0.00147767586309796, 214.899030625691, 182.625, 137.986709178397, 131.736090921173, 0.926120056105086, 0.850101018976132, 214.588574179445, 197.60413638176, 0.888985597142747, 0.849390956639749, 0.554786314630043, 0.5, 0.308229772376, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0.5, 0.1, 0.8, 0.00329573328268083, 0.00263658662614466, 0.00147767586309796, 214.899030625691, 182.625, 137.986709178397, 131.736090921173, 0.926120056105086, 0.850101018976132, 214.588574179445, 197.60413638176, 0.888985597142747, 0.849390956639749, 0.554786314630043, 0.5, 0.308229772376, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0.5, 0.1, 0.8, 0.00342555976200811, 0.00274044780960649, 0.00150748507067055, 206.754497640001, 182.625, 136.552819675474, 131.736090921173, 0.942426656589813, 0.883553658443197, 210.625404072298, 197.60413638176, 0.913255165912547, 0.882789427969037, 0.54207407898564, 0.5, 0.294301824703352, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0.5, 0.1, 0.8, 0.00342555976200811, 0.00274044780960649, 0.00150748507067055, 206.754497640001, 182.625, 136.552819675474, 131.736090921173, 0.942426656589813, 0.883553658443197, 210.625404072298, 197.60413638176, 0.913255165912547, 0.882789427969037, 0.54207407898564, 0.5, 0.294301824703352, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0.5, 0.1, 0.8, 0.00351412139949655, 0.00281129711959724, 0.0015273820887063, 201.543944356138, 182.625, 135.586712872094, 131.736090921173, 0.953607977449299, 0.906372062121452, 207.984044041722, 197.60413638176, 0.929927101645648, 0.905569933975553, 0.533570593328403, 0.5, 0.285165275001385, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0.5, 0.1, 0.8, 0.00351412139949655, 0.00281129711959724, 0.0015273820887063, 201.543944356138, 182.625, 135.586712872094, 131.736090921173, 0.953607977449299, 0.906372062121452, 207.984044041722, 197.60413638176, 0.929927101645648, 0.905569933975553, 0.533570593328403, 0.5, 0.285165275001385, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 0.8, 0.1, 0.8, 0.000493734531043475, 0.00039498762483478, 0, 1434.47509505241, 1095.75, 174.789524568646, 172.47091664017, 0.97436705509279, 0.764776561036463, 334.801223034648, 326.125035191387, 0.951795009745771, 0.764654705294116, 0.915440235034813, 0.890898718140339, 0.838055708739581, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 0.8, 0.1, 0.8, 0.000493734531043475, 0.00039498762483478, 0, 1434.47509505241, 1095.75, 174.789524568646, 172.47091664017, 0.97436705509279, 0.764776561036463, 334.801223034648, 326.125035191387, 0.951795009745771, 0.764654705294116, 0.915440235034813, 0.890898718140339, 0.838055708739581, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 0.8, 0.1, 0.8, 0.000493734531043475, 0.00039498762483478, 0, 1434.47509505241, 1095.75, 174.789524568646, 172.47091664017, 0.97436705509279, 0.764776561036462, 334.801223034648, 326.125035191387, 0.951795009745771, 0.764654705294116, 0.915440235034813, 0.890898718140339, 0.838055708739581, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 0.8, 0.1, 0.8, 0.000493734531043475, 0.00039498762483478, 0, 1434.47509505241, 1095.75, 174.789524568646, 172.47091664017, 0.97436705509279, 0.764776561036462, 334.801223034648, 326.125035191387, 0.951795009745771, 0.764654705294116, 0.915440235034813, 0.890898718140339, 0.838055708739581, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 0.8, 0.1, 0.8, 0.000576712361571843, 0.000461369889257475, 0, 1228.081682955, 1095.75, 173.517318095114, 172.47091664017, 0.988379221199331, 0.893281640191001, 330.024474497664, 326.125035191387, 0.978046373982686, 0.893115522590121, 0.901950558427147, 0.890898718140339, 0.813547848633685, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 0.8, 0.1, 0.8, 0.000576712361571843, 0.000461369889257475, 0, 1228.081682955, 1095.75, 173.517318095114, 172.47091664017, 0.988379221199331, 0.893281640191001, 330.024474497664, 326.125035191387, 0.978046373982686, 0.893115522590121, 0.901950558427147, 0.890898718140339, 0.813547848633685, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 0.8, 0.1, 0.8, 0.0006063546361598, 0.00048508370892784, 0, 1168.0456397299, 1095.75, 173.065875994456, 172.47091664017, 0.993373897009502, 0.93918597229883, 328.340559493976, 326.125035191387, 0.987450083098783, 0.939002419411876, 0.897180148974187, 0.890898718140339, 0.804968388074715, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 0.8, 0.1, 0.8, 0.0006063546361598, 0.00048508370892784, 0, 1168.0456397299, 1095.75, 173.065875994456, 172.47091664017, 0.993373897009502, 0.93918597229883, 328.340559493976, 326.125035191387, 0.987450083098783, 0.939002419411876, 0.897180148974187, 0.890898718140339, 0.804968388074715, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0.8, 0.1, 0.8, 0.00139852638482168, 0.00111882110785734, 0, 506.425831644965, 365.25, 161.568966207579, 154.338430815216, 0.919621756877647, 0.721880788523466, 287.391158345224, 263.472181842347, 0.864343321505616, 0.721581372562227, 0.778661597050173, 0.707106781186548, 0.606462202906834, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0.8, 0.1, 0.8, 0.00139852638482168, 0.00111882110785734, 0, 506.425831644965, 365.25, 161.568966207579, 154.338430815216, 0.919621756877647, 0.721880788523466, 287.391158345224, 263.472181842347, 0.864343321505616, 0.721581372562227, 0.778661597050173, 0.707106781186548, 0.606462202906834, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 0.8, 0.1, 0.8, 0.00148213742369683, 0.00118570993895746, 0, 477.857097585514, 365.25, 160.416823542866, 154.338430815216, 0.932004711160408, 0.765017913555926, 283.489884226432, 263.472181842347, 0.884918284398123, 0.764681964722886, 0.767107719968735, 0.707106781186548, 0.588616327123865, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 0.8, 0.1, 0.8, 0.00148213742369683, 0.00118570993895746, 0, 477.857097585514, 365.25, 160.416823542866, 154.338430815216, 0.932004711160408, 0.765017913555926, 283.489884226432, 263.472181842347, 0.884918284398123, 0.764681964722886, 0.767107719968735, 0.707106781186548, 0.588616327123865, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0.8, 0.1, 0.8, 0.00162647292565204, 0.00130117834052163, 0, 435.451384683561, 365.25, 158.454229468934, 154.338430815216, 0.953411204144381, 0.839479007175529, 276.927853929943, 263.472181842347, 0.920767363046874, 0.839075345063789, 0.747566080864384, 0.707106781186548, 0.559041186868554, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0.8, 0.1, 0.8, 0.00162647292565204, 0.00130117834052163, 0, 435.451384683561, 365.25, 158.454229468934, 154.338430815216, 0.953411204144381, 0.839479007175529, 276.927853929943, 263.472181842347, 0.920767363046874, 0.839075345063789, 0.747566080864384, 0.707106781186548, 0.559041186868554, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 0.8, 0.1, 0.8, 0.00168852886527147, 0.00135082309221717, 0, 419.447900631158, 365.25, 157.620541804658, 154.338430815216, 0.962643579289134, 0.871490899716036, 274.172081657282, 263.472181842347, 0.936323014560545, 0.871056341618686, 0.739318672737172, 0.707106781186548, 0.546788669921494, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 0.8, 0.1, 0.8, 0.00168852886527147, 0.00135082309221717, 0, 419.447900631158, 365.25, 157.620541804658, 154.338430815216, 0.962643579289134, 0.871490899716036, 274.172081657282, 263.472181842347, 0.936323014560545, 0.871056341618686, 0.739318672737172, 0.707106781186548, 0.546788669921494, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0.8, 0.1, 0.8, 0.00279712526270012, 0.0022377002101601, 0, 253.206339050976, 182.625, 143.694725437634, 131.736090921173, 0.864352213873432, 0.721600058187168, 230.879147930032, 197.60413638176, 0.797772163113361, 0.721082063836985, 0.60645434993719, 0.5, 0.368161762852865, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0.8, 0.1, 0.8, 0.00279712526270012, 0.0022377002101601, 0, 253.206339050976, 182.625, 143.694725437634, 131.736090921173, 0.864352213873432, 0.721600058187168, 230.879147930032, 197.60413638176, 0.797772163113361, 0.721082063836985, 0.60645434993719, 0.5, 0.368161762852865, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 0.8, 0.1, 0.8, 0.00303412347931051, 0.0024272987834484, 0, 233.428168741307, 182.625, 140.941126139634, 131.736090921173, 0.893552147237727, 0.782683809311254, 222.917201602522, 197.60413638176, 0.840722308718206, 0.782077750635998, 0.581319121230467, 0.5, 0.338340025737539, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 0.8, 0.1, 0.8, 0.00303412347931051, 0.0024272987834484, 0, 233.428168741307, 182.625, 140.941126139634, 131.736090921173, 0.893552147237727, 0.782683809311254, 222.917201602522, 197.60413638176, 0.840722308718206, 0.782077750635998, 0.581319121230467, 0.5, 0.338340025737539, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0.8, 0.1, 0.8, 0.00325288753407561, 0.00260231002726049, 0, 217.729595692588, 182.625, 138.464578973386, 131.736090921173, 0.92076007473918, 0.839060317408142, 215.920804938405, 197.60413638176, 0.881021633511743, 0.838367764370007, 0.559047008360432, 0.5, 0.312970152216876, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0.8, 0.1, 0.8, 0.00325288753407561, 0.00260231002726049, 0, 217.729595692588, 182.625, 138.464578973386, 131.736090921173, 0.92076007473918, 0.839060317408142, 215.920804938405, 197.60413638176, 0.881021633511743, 0.838367764370007, 0.559047008360432, 0.5, 0.312970152216876, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 0.8, 0.1, 0.8, 0.00331595282642263, 0.00265276226113811, 0, 213.588650000165, 182.625, 137.762001155743, 131.736090921173, 0.928653189007991, 0.855311193869319, 213.964100344067, 197.60413638176, 0.892751835075712, 0.854592804915146, 0.552786969720897, 0.5, 0.306017833420379, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 0.8, 0.1, 0.8, 0.00331595282642263, 0.00265276226113811, 0, 213.588650000165, 182.625, 137.762001155743, 131.736090921173, 0.928653189007991, 0.855311193869319, 213.964100344067, 197.60413638176, 0.892751835075712, 0.854592804915146, 0.552786969720897, 0.5, 0.306017833420379, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.8, 0.1, 0.8, 0.000493734531043475, 0.00039498762483478, 6.01178789008295e-05, 1434.47509505241, 1095.75, 174.789524568646, 172.47091664017, 0.97436705509279, 0.764776561036463, 334.801223034648, 326.125035191387, 0.951795009745771, 0.764654705294116, 0.915440235034813, 0.890898718140339, 0.838055708739581, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.8, 0.1, 0.8, 0.000493734531043475, 0.00039498762483478, 6.01178789008295e-05, 1434.47509505241, 1095.75, 174.789524568646, 172.47091664017, 0.97436705509279, 0.764776561036463, 334.801223034648, 326.125035191387, 0.951795009745771, 0.764654705294116, 0.915440235034813, 0.890898718140339, 0.838055708739581, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.8, 0.1, 0.8, 0.000493734531043475, 0.00039498762483478, 6.01178789008295e-05, 1434.47509505241, 1095.75, 174.789524568646, 172.47091664017, 0.97436705509279, 0.764776561036462, 334.801223034648, 326.125035191387, 0.951795009745771, 0.764654705294116, 0.915440235034813, 0.890898718140339, 0.838055708739581, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.8, 0.1, 0.8, 0.000493734531043475, 0.00039498762483478, 6.01178789008295e-05, 1434.47509505241, 1095.75, 174.789524568646, 172.47091664017, 0.97436705509279, 0.764776561036462, 334.801223034648, 326.125035191387, 0.951795009745771, 0.764654705294116, 0.915440235034813, 0.890898718140339, 0.838055708739581, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.8, 0.1, 0.8, 0.000576712361571843, 0.000461369889257475, 6.54131366005201e-05, 1228.081682955, 1095.75, 173.517318095114, 172.47091664017, 0.988379221199331, 0.893281640191001, 330.024474497664, 326.125035191387, 0.978046373982686, 0.893115522590121, 0.901950558427147, 0.890898718140339, 0.813547848633685, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.8, 0.1, 0.8, 0.000576712361571843, 0.000461369889257475, 6.54131366005201e-05, 1228.081682955, 1095.75, 173.517318095114, 172.47091664017, 0.988379221199331, 0.893281640191001, 330.024474497664, 326.125035191387, 0.978046373982686, 0.893115522590121, 0.901950558427147, 0.890898718140339, 0.813547848633685, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.8, 0.1, 0.8, 0.0006063546361598, 0.00048508370892784, 6.71503009687565e-05, 1168.0456397299, 1095.75, 173.065875994456, 172.47091664017, 0.993373897009502, 0.93918597229883, 328.340559493976, 326.125035191387, 0.987450083098783, 0.939002419411876, 0.897180148974187, 0.890898718140339, 0.804968388074715, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.8, 0.1, 0.8, 0.0006063546361598, 0.00048508370892784, 6.71503009687565e-05, 1168.0456397299, 1095.75, 173.065875994456, 172.47091664017, 0.993373897009502, 0.93918597229883, 328.340559493976, 326.125035191387, 0.987450083098783, 0.939002419411876, 0.897180148974187, 0.890898718140339, 0.804968388074715, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.8, 0.1, 0.8, 0.00139852638482168, 0.00111882110785734, 0.000174599778142635, 506.425831644965, 365.25, 161.568966207579, 154.338430815216, 0.919621756877647, 0.721880788523466, 287.391158345224, 263.472181842347, 0.864343321505616, 0.721581372562227, 0.778661597050173, 0.707106781186548, 0.606462202906834, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.8, 0.1, 0.8, 0.00139852638482168, 0.00111882110785734, 0.000174599778142635, 506.425831644965, 365.25, 161.568966207579, 154.338430815216, 0.919621756877647, 0.721880788523466, 287.391158345224, 263.472181842347, 0.864343321505616, 0.721581372562227, 0.778661597050173, 0.707106781186548, 0.606462202906834, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.8, 0.1, 0.8, 0.00148213742369683, 0.00118570993895746, 0.000180417162663357, 477.857097585514, 365.25, 160.416823542866, 154.338430815216, 0.932004711160408, 0.765017913555926, 283.489884226432, 263.472181842347, 0.884918284398123, 0.764681964722886, 0.767107719968735, 0.707106781186548, 0.588616327123865, 0.5
