recruitment, n_pat, final_events, interim_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, crossing, effect_size_ph, hr_before, hazard_trt_before, followup, hazard_trt_after, random_withdrawal, rmst_trt, median_survival_trt, rmst_ctrl, median_survival_ctrl, gAHR, AHR, ms_surv_8_trt, ms_surv_12_trt, ms_surv_8_ctrl, ms_surv_12_ctrl, cutoff_used
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00146489232242566, 0, 472.528050349449, 415.75458907392, 439.120303070578, 365.25, 0.888355862175694, 0.862683601031604, 0.643513189583359, 0.538394672490155, 0.629960524947437, 0.5, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00146489232242566, 0, 472.528050349449, 415.75458907392, 439.120303070578, 365.25, 0.888355862175694, 0.862683601031604, 0.643513189583359, 0.538394672490155, 0.629960524947437, 0.5, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00186722097576944, 0, 254.415611229617, 246.484306438493, 219.560151535289, 182.625, 0.774419022319656, 0.722189575699584, 0.502793957027005, 0.400553084864213, 0.39685026299205, 0.25, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00186722097576944, 0, 254.415611229617, 246.484306438493, 219.560151535289, 182.625, 0.774419022319656, 0.722189575699584, 0.502793957027005, 0.400553084864213, 0.39685026299205, 0.25, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.0020225211581491, 0, 248.866794182344, 232.232213685288, 219.560151535289, 182.625, 0.801041949486345, 0.754969747911068, 0.488734189630956, 0.38205967404757, 0.39685026299205, 0.25, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.0020225211581491, 0, 248.866794182344, 232.232213685288, 219.560151535289, 182.625, 0.801041949486345, 0.754969747911068, 0.488734189630956, 0.38205967404757, 0.39685026299205, 0.25, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00219772474699007, 0, 242.864153442925, 218.571540822333, 219.560151535289, 182.625, 0.831059768482917, 0.792005356697319, 0.473343910016629, 0.36221907880351, 0.39685026299205, 0.25, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00219772474699007, 0, 242.864153442925, 218.571540822333, 219.560151535289, 182.625, 0.831059768482917, 0.792005356697319, 0.473343910016629, 0.36221907880351, 0.39685026299205, 0.25, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00231379764464496, 0, 239.031184068977, 210.66060942098, 219.560151535289, 182.625, 0.850956450325212, 0.816548882024007, 0.463415654773991, 0.349645411385565, 0.39685026299205, 0.25, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00231379764464496, 0, 239.031184068977, 210.66060942098, 219.560151535289, 182.625, 0.850956450325212, 0.816548882024007, 0.463415654773991, 0.349645411385565, 0.39685026299205, 0.25, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.00048718520338648, 6.1332546698595e-05, 1494.44267716801, 1365.07083989138, 1317.36090921173, 1095.75, 0.838492572297717, 0.801248050937347, 0.86352324450693, 0.813792986772722, 0.857243982853073, 0.7937005259841, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.00048718520338648, 6.1332546698595e-05, 1494.44267716801, 1365.07083989138, 1317.36090921173, 1095.75, 0.838492572297717, 0.801248050937347, 0.86352324450693, 0.813792986772722, 0.857243982853073, 0.7937005259841, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 6.2915190182083e-05, 1458.86585509335, 1305.4891677146, 1317.36090921173, 1095.75, 0.866891197201386, 0.836842063269389, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 6.2915190182083e-05, 1458.86585509335, 1305.4891677146, 1317.36090921173, 1095.75, 0.866891197201386, 0.836842063269389, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 6.2915190182083e-05, 1458.86585509335, 1305.4891677146, 1317.36090921173, 1095.75, 0.866891197201386, 0.836842063269389, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 6.2915190182083e-05, 1458.86585509335, 1305.4891677146, 1317.36090921173, 1095.75, 0.866891197201386, 0.836842063269389, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 6.2915190182083e-05, 1458.86585509335, 1305.4891677146, 1317.36090921173, 1095.75, 0.866891197201386, 0.836842063269389, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 6.2915190182083e-05, 1458.86585509335, 1305.4891677146, 1317.36090921173, 1095.75, 0.866891197201386, 0.836842063269389, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00115490024087139, 0.000161407938045849, 521.477795366403, 511.009450597842, 439.120303070578, 365.25, 0.771815584382513, 0.715794076900951, 0.680994906958629, 0.591668033291341, 0.629960524947437, 0.5, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00115490024087139, 0.000161407938045849, 521.477795366403, 511.009450597842, 439.120303070578, 365.25, 0.771815584382513, 0.715794076900951, 0.680994906958629, 0.591668033291341, 0.629960524947437, 0.5, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00126387934409341, 0.000170059439069422, 503.347346858057, 472.196213412868, 439.120303070578, 365.25, 0.812395536503909, 0.767489294558159, 0.667575517446921, 0.572364031972848, 0.629960524947437, 0.5, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00126387934409341, 0.000170059439069422, 503.347346858057, 472.196213412868, 439.120303070578, 365.25, 0.812395536503909, 0.767489294558159, 0.667575517446921, 0.572364031972848, 0.629960524947437, 0.5, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00141114799086935, 0.000180901191475006, 480.452343864773, 429.270369432298, 439.120303070578, 365.25, 0.867912291761009, 0.83726208117479, 0.649860407419415, 0.547274395700099, 0.629960524947437, 0.5, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00141114799086935, 0.000180901191475006, 480.452343864773, 429.270369432298, 439.120303070578, 365.25, 0.867912291761009, 0.83726208117479, 0.649860407419415, 0.547274395700099, 0.629960524947437, 0.5, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00146489232242566, 0.000184638430921543, 472.528050349449, 415.75458907392, 439.120303070578, 365.25, 0.888355862175694, 0.862683601031604, 0.643513189583359, 0.538394672490155, 0.629960524947437, 0.5, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00146489232242566, 0.000184638430921543, 472.528050349449, 415.75458907392, 439.120303070578, 365.25, 0.888355862175694, 0.862683601031604, 0.643513189583359, 0.538394672490155, 0.629960524947437, 0.5, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00186722097576944, 0.000286125383161927, 254.415611229617, 246.484306438493, 219.560151535289, 182.625, 0.774419022319656, 0.722189575699584, 0.502793957027005, 0.400553084864213, 0.39685026299205, 0.25, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00186722097576944, 0.000286125383161927, 254.415611229617, 246.484306438493, 219.560151535289, 182.625, 0.774419022319656, 0.722189575699584, 0.502793957027005, 0.400553084864213, 0.39685026299205, 0.25, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.0020225211581491, 0.000300266071986125, 248.866794182344, 232.232213685288, 219.560151535289, 182.625, 0.801041949486345, 0.754969747911068, 0.488734189630956, 0.38205967404757, 0.39685026299205, 0.25, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.0020225211581491, 0.000300266071986125, 248.866794182344, 232.232213685288, 219.560151535289, 182.625, 0.801041949486345, 0.754969747911068, 0.488734189630956, 0.38205967404757, 0.39685026299205, 0.25, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00219772474699007, 0.000315376515975527, 242.864153442925, 218.571540822333, 219.560151535289, 182.625, 0.831059768482917, 0.792005356697319, 0.473343910016629, 0.36221907880351, 0.39685026299205, 0.25, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00219772474699007, 0.000315376515975527, 242.864153442925, 218.571540822333, 219.560151535289, 182.625, 0.831059768482917, 0.792005356697319, 0.473343910016629, 0.36221907880351, 0.39685026299205, 0.25, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00231379764464496, 0.000324935012784227, 239.031184068977, 210.66060942098, 219.560151535289, 182.625, 0.850956450325212, 0.816548882024007, 0.463415654773991, 0.349645411385565, 0.39685026299205, 0.25, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00231379764464496, 0.000324935012784227, 239.031184068977, 210.66060942098, 219.560151535289, 182.625, 0.850956450325212, 0.816548882024007, 0.463415654773991, 0.349645411385565, 0.39685026299205, 0.25, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.3, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.00048718520338648, 0.000237361324599827, 1494.44267716801, 1365.07083989138, 1317.36090921173, 1095.75, 0.838492572297717, 0.801248050937347, 0.86352324450693, 0.813792986772722, 0.857243982853073, 0.7937005259841, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.3, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.00048718520338648, 0.000237361324599827, 1494.44267716801, 1365.07083989138, 1317.36090921173, 1095.75, 0.838492572297717, 0.801248050937347, 0.86352324450693, 0.813792986772722, 0.857243982853073, 0.7937005259841, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.3, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 0.00024322046533348, 1458.86585509335, 1305.4891677146, 1317.36090921173, 1095.75, 0.866891197201386, 0.836842063269389, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.3, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 0.00024322046533348, 1458.86585509335, 1305.4891677146, 1317.36090921173, 1095.75, 0.866891197201386, 0.836842063269389, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.3, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 0.00024322046533348, 1458.86585509335, 1305.4891677146, 1317.36090921173, 1095.75, 0.866891197201386, 0.836842063269389, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.3, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 0.00024322046533348, 1458.86585509335, 1305.4891677146, 1317.36090921173, 1095.75, 0.866891197201386, 0.836842063269389, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.3, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 0.00024322046533348, 1458.86585509335, 1305.4891677146, 1317.36090921173, 1095.75, 0.866891197201386, 0.836842063269389, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.3, 60.875, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 0.00024322046533348, 1458.86585509335, 1305.4891677146, 1317.36090921173, 1095.75, 0.866891197201386, 0.836842063269389, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.3, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00115490024087139, 0.000629920687415095, 521.477795366403, 511.009450597842, 439.120303070578, 365.25, 0.771815584382513, 0.715794076900951, 0.680994906958629, 0.591668033291341, 0.629960524947437, 0.5, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.3, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00115490024087139, 0.000629920687415095, 521.477795366403, 511.009450597842, 439.120303070578, 365.25, 0.771815584382513, 0.715794076900951, 0.680994906958629, 0.591668033291341, 0.629960524947437, 0.5, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.3, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00126387934409341, 0.00066112989139983, 503.347346858057, 472.196213412868, 439.120303070578, 365.25, 0.812395536503909, 0.767489294558159, 0.667575517446921, 0.572364031972848, 0.629960524947437, 0.5, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.3, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00126387934409341, 0.00066112989139983, 503.347346858057, 472.196213412868, 439.120303070578, 365.25, 0.812395536503909, 0.767489294558159, 0.667575517446921, 0.572364031972848, 0.629960524947437, 0.5, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00141114799086935, 0.000700684184007137, 480.452343864773, 429.270369432298, 439.120303070578, 365.25, 0.867912291761009, 0.83726208117479, 0.649860407419415, 0.547274395700099, 0.629960524947437, 0.5, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00141114799086935, 0.000700684184007137, 480.452343864773, 429.270369432298, 439.120303070578, 365.25, 0.867912291761009, 0.83726208117479, 0.649860407419415, 0.547274395700099, 0.629960524947437, 0.5, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.3, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00146489232242566, 0.000714449239866949, 472.528050349449, 415.75458907392, 439.120303070578, 365.25, 0.888355862175694, 0.862683601031604, 0.643513189583359, 0.538394672490155, 0.629960524947437, 0.5, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.3, 60.875, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00146489232242566, 0.000714449239866949, 472.528050349449, 415.75458907392, 439.120303070578, 365.25, 0.888355862175694, 0.862683601031604, 0.643513189583359, 0.538394672490155, 0.629960524947437, 0.5, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.3, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00186722097576944, 0.00112909007656671, 254.415611229617, 246.484306438493, 219.560151535289, 182.625, 0.774419022319656, 0.722189575699584, 0.502793957027005, 0.400553084864213, 0.39685026299205, 0.25, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.3, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00186722097576944, 0.00112909007656671, 254.415611229617, 246.484306438493, 219.560151535289, 182.625, 0.774419022319656, 0.722189575699584, 0.502793957027005, 0.400553084864213, 0.39685026299205, 0.25, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.3, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.0020225211581491, 0.00117926497169933, 248.866794182344, 232.232213685288, 219.560151535289, 182.625, 0.801041949486345, 0.754969747911068, 0.488734189630956, 0.38205967404757, 0.39685026299205, 0.25, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.3, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.0020225211581491, 0.00117926497169933, 248.866794182344, 232.232213685288, 219.560151535289, 182.625, 0.801041949486345, 0.754969747911068, 0.488734189630956, 0.38205967404757, 0.39685026299205, 0.25, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.3, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00219772474699007, 0.0012331712485011, 242.864153442925, 218.571540822333, 219.560151535289, 182.625, 0.831059768482917, 0.792005356697319, 0.473343910016629, 0.36221907880351, 0.39685026299205, 0.25, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.3, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00219772474699007, 0.0012331712485011, 242.864153442925, 218.571540822333, 219.560151535289, 182.625, 0.831059768482917, 0.792005356697319, 0.473343910016629, 0.36221907880351, 0.39685026299205, 0.25, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.3, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00231379764464496, 0.00126745582542749, 239.031184068977, 210.66060942098, 219.560151535289, 182.625, 0.850956450325212, 0.816548882024007, 0.463415654773991, 0.349645411385565, 0.39685026299205, 0.25, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.3, 60.875, 0.8, 1.5, 0.00569320066168333, 472.078776694201, 0.00231379764464496, 0.00126745582542749, 239.031184068977, 210.66060942098, 219.560151535289, 182.625, 0.850956450325212, 0.816548882024007, 0.463415654773991, 0.349645411385565, 0.39685026299205, 0.25, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000467385340671632, 0, 1484.17980924102, 1357.60957924264, 1317.36090921173, 1095.75, 0.839818078821983, 0.802417911970613, 0.84161829799562, 0.795063844069272, 0.857243982853073, 0.7937005259841, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000467385340671632, 0, 1484.17980924102, 1357.60957924264, 1317.36090921173, 1095.75, 0.839818078821983, 0.802417911970613, 0.84161829799562, 0.795063844069272, 0.857243982853073, 0.7937005259841, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000496427993367628, 0, 1442.34909945617, 1285.30777309855, 1317.36090921173, 1095.75, 0.873978500408865, 0.845187713306525, 0.838647638830828, 0.78946107766846, 0.857243982853073, 0.7937005259841, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000496427993367628, 0, 1442.34909945617, 1285.30777309855, 1317.36090921173, 1095.75, 0.873978500408865, 0.845187713306525, 0.838647638830828, 0.78946107766846, 0.857243982853073, 0.7937005259841, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 0, 1422.75537290254, 1253.21742519509, 1317.36090921173, 1095.75, 0.890653106654955, 0.865902928210573, 0.837211273365956, 0.786759147789718, 0.857243982853073, 0.7937005259841, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 0, 1422.75537290254, 1253.21742519509, 1317.36090921173, 1095.75, 0.890653106654955, 0.865902928210573, 0.837211273365956, 0.786759147789718, 0.857243982853073, 0.7937005259841, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 0, 1422.75537290254, 1253.21742519509, 1317.36090921173, 1095.75, 0.890653106654955, 0.865902928210573, 0.837211273365956, 0.786759147789718, 0.857243982853073, 0.7937005259841, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0, 121.75, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000510507538798147, 0, 1422.75537290254, 1253.21742519509, 1317.36090921173, 1095.75, 0.890653106654955, 0.865902928210573, 0.837211273365956, 0.786759147789718, 0.857243982853073, 0.7937005259841, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.000918354198822221, 0, 511.063831458617, 499.135534605765, 439.120303070578, 365.25, 0.769182763011898, 0.715758150311329, 0.632305121607108, 0.565416394592747, 0.629960524947437, 0.5, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.000918354198822221, 0, 511.063831458617, 499.135534605765, 439.120303070578, 365.25, 0.769182763011898, 0.715758150311329, 0.632305121607108, 0.565416394592747, 0.629960524947437, 0.5, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00101311712230099, 0, 497.473589849749, 463.836401118989, 439.120303070578, 365.25, 0.8016781405538, 0.755754221510932, 0.625051895482905, 0.552518915730354, 0.629960524947437, 0.5, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00101311712230099, 0, 497.473589849749, 463.836401118989, 439.120303070578, 365.25, 0.8016781405538, 0.755754221510932, 0.625051895482905, 0.552518915730354, 0.629960524947437, 0.5, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00113192100681265, 0, 481.334209416221, 427.93178140883, 439.120303070578, 365.25, 0.842391593946142, 0.805986248283134, 0.616075983720868, 0.536764216969804, 0.629960524947437, 0.5, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00113192100681265, 0, 481.334209416221, 427.93178140883, 439.120303070578, 365.25, 0.842391593946142, 0.805986248283134, 0.616075983720868, 0.536764216969804, 0.629960524947437, 0.5, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00118984310912505, 0, 473.809288819718, 413.026713393605, 439.120303070578, 365.25, 0.862257808666251, 0.83047749955778, 0.611746689122165, 0.529246814779451, 0.629960524947437, 0.5, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0, 121.75, 0.8, 1.5, 0.00284660033084166, 944.157553388402, 0.00118984310912505, 0, 473.809288819718, 413.026713393605, 439.120303070578, 365.25, 0.862257808666251, 0.83047749955778, 0.611746689122165, 0.529246814779451, 0.629960524947437, 0.5, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 121.75, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000467385340671632, 6.00143799290486e-05, 1484.17980924102, 1357.60957924264, 1317.36090921173, 1095.75, 0.839818078821983, 0.802417911970613, 0.84161829799562, 0.795063844069272, 0.857243982853073, 0.7937005259841, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 121.75, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000467385340671632, 6.00143799290486e-05, 1484.17980924102, 1357.60957924264, 1317.36090921173, 1095.75, 0.839818078821983, 0.802417911970613, 0.84161829799562, 0.795063844069272, 0.857243982853073, 0.7937005259841, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 121.75, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000496427993367628, 6.20332991215229e-05, 1442.34909945617, 1285.30777309855, 1317.36090921173, 1095.75, 0.873978500408865, 0.845187713306525, 0.838647638830828, 0.78946107766846, 0.857243982853073, 0.7937005259841, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 121.75, 0.8, 1.5, 0.000948866776947222, 2832.47266016521, 0.000496427993367628, 6.20332991215229e-05, 1442.34909945617, 1285.30777309855, 1317.36090921173, 1095.75, 0.873978500408865, 0.845187713306525, 0.838647638830828, 0.78946107766846, 0.857243982853073, 0.7937005259841, 2832.47266016521
