recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, effect_size_ph, prevalence, hr_subgroup_relative, hazard_trt, hazard_subgroup, random_withdrawal, rmst_trt, median_survival_trt, rmst_ctrl, median_survival_ctrl, gAHR, AHR, cutoff_used
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0, 0.3, 0.7, 0.00213297231614377, 0.00149308062130064, 0.000200588952274329, 528.953713827207, 360.06362864113, 526.891669248325, 365.25, 0.996418891106592, 0.99642279626876, 4853.33694663044
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.000398820575109739, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.000398820575109739, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.000398820575109739, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.000398820575109739, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.000398820575109739, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.000398820575109739, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.000398820575109739, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.000398820575109739, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0, 0.3, 0.7, 0.000690659803270985, 0.000483461862289689, 0.000254591445132418, 1633.46063415131, 1111.98850568147, 1580.67500774498, 1095.75, 0.968319564151486, 0.968322904392762, 14560.0108398913
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0, 0.3, 0.7, 0.000690659803270985, 0.000483461862289689, 0.000254591445132418, 1633.46063415131, 1111.98850568147, 1580.67500774498, 1095.75, 0.968319564151486, 0.968322904392762, 14560.0108398913
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0, 0.3, 0.7, 0.000690659803270985, 0.000483461862289689, 0.000254591445132418, 1633.46063415131, 1111.98850568147, 1580.67500774498, 1095.75, 0.968319564151486, 0.968322904392762, 14560.0108398913
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0, 0.3, 0.7, 0.000690659803270985, 0.000483461862289689, 0.000254591445132418, 1633.46063415131, 1111.98850568147, 1580.67500774498, 1095.75, 0.968319564151486, 0.968322904392762, 14560.0108398913
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0, 0.3, 0.7, 0.000690659803270985, 0.000483461862289689, 0.000254591445132418, 1633.46063415131, 1111.98850568147, 1580.67500774498, 1095.75, 0.968319564151486, 0.968322904392762, 14560.0108398913
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0, 0.3, 0.7, 0.000690659803270985, 0.000483461862289689, 0.000254591445132418, 1633.46063415131, 1111.98850568147, 1580.67500774498, 1095.75, 0.968319564151486, 0.968322904392762, 14560.0108398913
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0, 0.3, 0.7, 0.000690659803270985, 0.000483461862289689, 0.000254591445132418, 1633.46063415131, 1111.98850568147, 1580.67500774498, 1095.75, 0.968319564151486, 0.968322904392762, 14560.0108398913
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0, 0.3, 0.7, 0.000690659803270985, 0.000483461862289689, 0.000254591445132418, 1633.46063415131, 1111.98850568147, 1580.67500774498, 1095.75, 0.968319564151486, 0.968322904392762, 14560.0108398913
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0, 0.3, 0.7, 0.00213297231614377, 0.00149308062130064, 0.000774071295132129, 528.953713827207, 360.06362864113, 526.891669248325, 365.25, 0.996418891106592, 0.996422796268761, 4853.33694663044
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0, 0.3, 0.7, 0.00213297231614377, 0.00149308062130064, 0.000774071295132129, 528.953713827207, 360.06362864113, 526.891669248325, 365.25, 0.996418891106592, 0.996422796268761, 4853.33694663044
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0, 0.3, 0.7, 0.00213297231614377, 0.00149308062130064, 0.000774071295132129, 528.953713827207, 360.06362864113, 526.891669248325, 365.25, 0.996418891106592, 0.996422796268761, 4853.33694663044
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0, 0.3, 0.7, 0.00213297231614377, 0.00149308062130064, 0.000774071295132129, 528.953713827207, 360.06362864113, 526.891669248325, 365.25, 0.996418891106592, 0.996422796268761, 4853.33694663044
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0, 0.3, 0.7, 0.00213297231614377, 0.00149308062130064, 0.000774071295132129, 528.953713827207, 360.06362864113, 526.891669248325, 365.25, 0.996418891106592, 0.996422796268761, 4853.33694663044
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0, 0.3, 0.7, 0.00213297231614377, 0.00149308062130064, 0.000774071295132129, 528.953713827207, 360.06362864113, 526.891669248325, 365.25, 0.996418891106592, 0.996422796268761, 4853.33694663044
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0, 0.3, 0.7, 0.00213297231614377, 0.00149308062130064, 0.000774071295132129, 528.953713827207, 360.06362864113, 526.891669248325, 365.25, 0.996418891106592, 0.99642279626876, 4853.33694663044
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0, 0.3, 0.7, 0.00213297231614377, 0.00149308062130064, 0.000774071295132129, 528.953713827207, 360.06362864113, 526.891669248325, 365.25, 0.996418891106592, 0.99642279626876, 4853.33694663044
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.00153922596253741, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.00153922596253741, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.00153922596253741, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.00153922596253741, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.00153922596253741, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.00153922596253741, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.00153922596253741, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0, 0.3, 0.7, 0.00421281068944024, 0.00294896748260817, 0.00153922596253741, 267.804984377541, 182.3024599179, 263.445834624163, 182.625, 0.984182026404215, 0.984185929142811, 2426.66847331522
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 0.5, 0.3, 0.7, 0.000615017107973262, 0.000430511975581283, 0, 1833.80620475493, 1248.75510122544, 1580.71156399767, 1095.75, 0.863585686069309, 0.863570530287186, 14975.7466135017
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 0.5, 0.3, 0.7, 0.000615017107973262, 0.000430511975581283, 0, 1833.80620475493, 1248.75510122544, 1580.71156399767, 1095.75, 0.863585686069309, 0.863570530287186, 14975.7466135017
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 0.5, 0.3, 0.7, 0.000595759452993801, 0.000417031617095661, 0, 1893.08316127304, 1289.12051736094, 1580.74361992825, 1095.75, 0.83686146779938, 0.836843864141529, 15459.8308523558
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 0.5, 0.3, 0.7, 0.000595759452993801, 0.000417031617095661, 0, 1893.08316127304, 1289.12051736094, 1580.74361992825, 1095.75, 0.83686146779938, 0.836843864141529, 15459.8308523558
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 0.5, 0.3, 0.7, 0.000635774991673676, 0.000445042494171573, 0, 1773.9721815897, 1207.98358103927, 1580.67500774498, 1095.75, 0.892365886528365, 0.892354712317401, 14560.0108398913
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 0.5, 0.3, 0.7, 0.000635774991673676, 0.000445042494171573, 0, 1773.9721815897, 1207.98358103927, 1580.67500774498, 1095.75, 0.892365886528365, 0.892354712317401, 14560.0108398913
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 0.5, 0.3, 0.7, 0.000652875988066217, 0.000457013191646352, 0, 1727.68957320817, 1176.3424695461, 1580.67500774498, 1095.75, 0.916046214458639, 0.916042096700625, 14560.0108398913
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 0.5, 0.3, 0.7, 0.000652875988066217, 0.000457013191646352, 0, 1727.68957320817, 1176.3424695461, 1580.67500774498, 1095.75, 0.916046214458639, 0.916042096700625, 14560.0108398913
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0.5, 0.3, 0.7, 0.00170767369513821, 0.00119537158659675, 0, 660.443615102077, 449.7379992361, 526.925458772848, 365.25, 0.800005070149012, 0.799984117396841, 5393.50134525012
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0.5, 0.3, 0.7, 0.00170767369513821, 0.00119537158659675, 0, 660.443615102077, 449.7379992361, 526.925458772848, 365.25, 0.800005070149012, 0.799984117396841, 5393.50134525012
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 0.5, 0.3, 0.7, 0.00174538475601004, 0.00122176932920703, 0, 646.173965223583, 440.020888453582, 526.920779648014, 365.25, 0.817469857671953, 0.817450498253195, 5276.96849663743
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 0.5, 0.3, 0.7, 0.00174538475601004, 0.00122176932920703, 0, 646.173965223583, 440.020888453582, 526.920779648014, 365.25, 0.817469857671953, 0.817450498253195, 5276.96849663743
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0.5, 0.3, 0.7, 0.00184992892585269, 0.00129495024809688, 0, 609.657037559945, 415.154193458553, 526.902830098227, 365.25, 0.865841000221676, 0.865826055279141, 4978.75363926797
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0.5, 0.3, 0.7, 0.00184992892585269, 0.00129495024809688, 0, 609.657037559945, 415.154193458553, 526.902830098227, 365.25, 0.865841000221676, 0.865826055279141, 4978.75363926797
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 0.5, 0.3, 0.7, 0.00189757990642118, 0.00132830593449483, 0, 594.347666106386, 404.729070251595, 526.891708531254, 365.25, 0.887866300862588, 0.88785348083166, 4853.72992241829
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 0.5, 0.3, 0.7, 0.00189757990642118, 0.00132830593449483, 0, 594.347666106386, 404.729070251595, 526.891708531254, 365.25, 0.887866300862588, 0.88785348083166, 4853.72992241829
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0.5, 0.3, 0.7, 0.00335423990622819, 0.00234796793435973, 0, 336.237782675488, 228.965659120935, 263.464337396574, 182.625, 0.785848600039551, 0.785826337756163, 2745.88002929496
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0.5, 0.3, 0.7, 0.00335423990622819, 0.00234796793435973, 0, 336.237782675488, 228.965659120935, 263.464337396574, 182.625, 0.785848600039551, 0.785826337756163, 2745.88002929496
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 0.5, 0.3, 0.7, 0.00354718034024591, 0.00248302623817214, 0, 317.948928571705, 216.511616946035, 263.458354056392, 182.625, 0.830526692060768, 0.830508514998166, 2596.52441898053
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 0.5, 0.3, 0.7, 0.00354718034024591, 0.00248302623817214, 0, 317.948928571705, 216.511616946035, 263.458354056392, 182.625, 0.830526692060768, 0.830508514998166, 2596.52441898053
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0.5, 0.3, 0.7, 0.00372707609810551, 0.00260895326867385, 0, 302.602404390155, 206.061194078155, 263.449931552852, 182.625, 0.872132842307442, 0.872118491103624, 2471.19729502112
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0.5, 0.3, 0.7, 0.00372707609810551, 0.00260895326867385, 0, 302.602404390155, 206.061194078155, 263.449931552852, 182.625, 0.872132842307442, 0.872118491103624, 2471.19729502112
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 0.5, 0.3, 0.7, 0.00380961509321519, 0.00266673056525064, 0, 296.051084668051, 201.59667905614, 263.445834624163, 182.625, 0.891203571365962, 0.891191977514795, 2426.66847331522
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 0.5, 0.3, 0.7, 0.00380961509321519, 0.00266673056525064, 0, 296.051084668051, 201.59667905614, 263.445834624163, 182.625, 0.891203571365962, 0.891191977514795, 2426.66847331522
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.5, 0.3, 0.7, 0.000615017107973262, 0.000430511975581283, 6.22618858887024e-05, 1833.80620475493, 1248.75510122544, 1580.71156399767, 1095.75, 0.863585686069309, 0.863570530287186, 14975.7466135017
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.5, 0.3, 0.7, 0.000615017107973262, 0.000430511975581283, 6.22618858887024e-05, 1833.80620475493, 1248.75510122544, 1580.71156399767, 1095.75, 0.863585686069309, 0.863570530287186, 14975.7466135017
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.5, 0.3, 0.7, 0.000595759452993801, 0.000417031617095661, 6.11830999076937e-05, 1893.08316127304, 1289.12051736094, 1580.74361992825, 1095.75, 0.83686146779938, 0.836843864141529, 15459.8308523558
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.5, 0.3, 0.7, 0.000595759452993801, 0.000417031617095661, 6.11830999076937e-05, 1893.08316127304, 1289.12051736094, 1580.74361992825, 1095.75, 0.83686146779938, 0.836843864141529, 15459.8308523558
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.5, 0.3, 0.7, 0.000635774991673676, 0.000445042494171573, 6.3377850910731e-05, 1773.9721815897, 1207.98358103927, 1580.67500774498, 1095.75, 0.892365886528365, 0.892354712317401, 14560.0108398913
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.5, 0.3, 0.7, 0.000635774991673676, 0.000445042494171573, 6.3377850910731e-05, 1773.9721815897, 1207.98358103927, 1580.67500774498, 1095.75, 0.892365886528365, 0.892354712317401, 14560.0108398913
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.5, 0.3, 0.7, 0.000652875988066217, 0.000457013191646352, 6.42009875737948e-05, 1727.68957320817, 1176.3424695461, 1580.67500774498, 1095.75, 0.916046214458639, 0.916042096700625, 14560.0108398913
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.5, 0.3, 0.7, 0.000652875988066217, 0.000457013191646352, 6.42009875737948e-05, 1727.68957320817, 1176.3424695461, 1580.67500774498, 1095.75, 0.916046214458639, 0.916042096700625, 14560.0108398913
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.5, 0.3, 0.7, 0.00170767369513821, 0.00119537158659675, 0.000178949110645513, 660.443615102077, 449.7379992361, 526.925458772848, 365.25, 0.800005070149012, 0.799984117396841, 5393.50134525012
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.5, 0.3, 0.7, 0.00170767369513821, 0.00119537158659675, 0.000178949110645513, 660.443615102077, 449.7379992361, 526.925458772848, 365.25, 0.800005070149012, 0.799984117396841, 5393.50134525012
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.5, 0.3, 0.7, 0.00174538475601004, 0.00122176932920703, 0.000181149229014688, 646.173965223583, 440.020888453582, 526.920779648014, 365.25, 0.817469857671953, 0.817450498253195, 5276.96849663743
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.5, 0.3, 0.7, 0.00174538475601004, 0.00122176932920703, 0.000181149229014688, 646.173965223583, 440.020888453582, 526.920779648014, 365.25, 0.817469857671953, 0.817450498253195, 5276.96849663743
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.5, 0.3, 0.7, 0.00184992892585269, 0.00129495024809688, 0.000187055099053053, 609.657037559945, 415.154193458553, 526.902830098227, 365.25, 0.865841000221676, 0.865826055279141, 4978.75363926797
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.5, 0.3, 0.7, 0.00184992892585269, 0.00129495024809688, 0.000187055099053053, 609.657037559945, 415.154193458553, 526.902830098227, 365.25, 0.865841000221676, 0.865826055279141, 4978.75363926797
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.5, 0.3, 0.7, 0.00189757990642118, 0.00132830593449483, 0.000189657130907504, 594.347666106386, 404.729070251595, 526.891708531254, 365.25, 0.887866300862588, 0.88785348083166, 4853.72992241829
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.5, 0.3, 0.7, 0.00189757990642118, 0.00132830593449483, 0.000189657130907504, 594.347666106386, 404.729070251595, 526.891708531254, 365.25, 0.887866300862588, 0.88785348083166, 4853.72992241829
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.5, 0.3, 0.7, 0.00335423990622819, 0.00234796793435973, 0.000354276394006237, 336.237782675488, 228.965659120935, 263.464337396574, 182.625, 0.785848600039551, 0.785826337756163, 2745.88002929496
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.5, 0.3, 0.7, 0.00335423990622819, 0.00234796793435973, 0.000354276394006237, 336.237782675488, 228.965659120935, 263.464337396574, 182.625, 0.785848600039551, 0.785826337756163, 2745.88002929496
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.5, 0.3, 0.7, 0.00354718034024591, 0.00248302623817214, 0.000365540244600936, 317.948928571705, 216.511616946035, 263.458354056392, 182.625, 0.830526692060768, 0.830508514998166, 2596.52441898053
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.5, 0.3, 0.7, 0.00354718034024591, 0.00248302623817214, 0.000365540244600936, 317.948928571705, 216.511616946035, 263.458354056392, 182.625, 0.830526692060768, 0.830508514998166, 2596.52441898053
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.5, 0.3, 0.7, 0.00372707609810551, 0.00260895326867385, 0.00037560761941094, 302.602404390155, 206.061194078155, 263.449931552852, 182.625, 0.872132842307442, 0.872118491103624, 2471.19729502112
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.5, 0.3, 0.7, 0.00372707609810551, 0.00260895326867385, 0.00037560761941094, 302.602404390155, 206.061194078155, 263.449931552852, 182.625, 0.872132842307442, 0.872118491103624, 2471.19729502112
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.5, 0.3, 0.7, 0.00380961509321519, 0.00266673056525064, 0.000380021773502326, 296.051084668051, 201.59667905614, 263.445834624163, 182.625, 0.891203571365962, 0.891191977514795, 2426.66847331522
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.5, 0.3, 0.7, 0.00380961509321519, 0.00266673056525064, 0.000380021773502326, 296.051084668051, 201.59667905614, 263.445834624163, 182.625, 0.891203571365962, 0.891191977514795, 2426.66847331522
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0.5, 0.3, 0.7, 0.000615017107973262, 0.000430511975581283, 0.000240796944274291, 1833.80620475493, 1248.75510122544, 1580.71156399767, 1095.75, 0.863585686069309, 0.863570530287186, 14975.7466135017
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0.5, 0.3, 0.7, 0.000615017107973262, 0.000430511975581283, 0.000240796944274291, 1833.80620475493, 1248.75510122544, 1580.71156399767, 1095.75, 0.863585686069309, 0.863570530287186, 14975.7466135017
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0.5, 0.3, 0.7, 0.000595759452993801, 0.000417031617095661, 0.000236810114973103, 1893.08316127304, 1289.12051736094, 1580.74361992825, 1095.75, 0.83686146779938, 0.836843864141529, 15459.8308523558
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0.5, 0.3, 0.7, 0.000595759452993801, 0.000417031617095661, 0.000236810114973103, 1893.08316127304, 1289.12051736094, 1580.74361992825, 1095.75, 0.83686146779938, 0.836843864141529, 15459.8308523558
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0.5, 0.3, 0.7, 0.000635774991673676, 0.000445042494171573, 0.000244941063090588, 1773.9721815897, 1207.98358103927, 1580.67500774498, 1095.75, 0.892365886528365, 0.892354712317401, 14560.0108398913
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0.5, 0.3, 0.7, 0.000635774991673676, 0.000445042494171573, 0.000244941063090588, 1773.9721815897, 1207.98358103927, 1580.67500774498, 1095.75, 0.892365886528365, 0.892354712317401, 14560.0108398913
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0.5, 0.3, 0.7, 0.000652875988066217, 0.000457013191646352, 0.000248011281902377, 1727.68957320817, 1176.3424695461, 1580.67500774498, 1095.75, 0.916046214458639, 0.916042096700625, 14560.0108398913
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0.5, 0.3, 0.7, 0.000652875988066217, 0.000457013191646352, 0.000248011281902377, 1727.68957320817, 1176.3424695461, 1580.67500774498, 1095.75, 0.916046214458639, 0.916042096700625, 14560.0108398913
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0.5, 0.3, 0.7, 0.00170767369513821, 0.00119537158659675, 0.000693522066418651, 660.443615102077, 449.7379992361, 526.925458772848, 365.25, 0.800005070149012, 0.799984117396841, 5393.50134525012
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0.5, 0.3, 0.7, 0.00170767369513821, 0.00119537158659675, 0.000693522066418651, 660.443615102077, 449.7379992361, 526.925458772848, 365.25, 0.800005070149012, 0.799984117396841, 5393.50134525012
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0.5, 0.3, 0.7, 0.00174538475601004, 0.00122176932920703, 0.000701595568002283, 646.173965223583, 440.020888453582, 526.920779648014, 365.25, 0.817469857671953, 0.817450498253195, 5276.96849663743
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0.5, 0.3, 0.7, 0.00174538475601004, 0.00122176932920703, 0.000701595568002283, 646.173965223583, 440.020888453582, 526.920779648014, 365.25, 0.817469857671953, 0.817450498253195, 5276.96849663743
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0.5, 0.3, 0.7, 0.00184992892585269, 0.00129495024809688, 0.000723389117167819, 609.657037559945, 415.154193458553, 526.902830098227, 365.25, 0.865841000221676, 0.865826055279141, 4978.75363926797
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0.5, 0.3, 0.7, 0.00184992892585269, 0.00129495024809688, 0.000723389117167819, 609.657037559945, 415.154193458553, 526.902830098227, 365.25, 0.865841000221676, 0.865826055279141, 4978.75363926797
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0.5, 0.3, 0.7, 0.00189757990642118, 0.00132830593449483, 0.000733050195003426, 594.347666106386, 404.729070251595, 526.891708531254, 365.25, 0.887866300862588, 0.88785348083166, 4853.72992241829
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0.5, 0.3, 0.7, 0.00189757990642118, 0.00132830593449483, 0.000733050195003426, 594.347666106386, 404.729070251595, 526.891708531254, 365.25, 0.887866300862588, 0.88785348083166, 4853.72992241829
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0.5, 0.3, 0.7, 0.00335423990622819, 0.00234796793435973, 0.00137378862057338, 336.237782675488, 228.965659120935, 263.464337396574, 182.625, 0.785848600039551, 0.785826337756163, 2745.88002929496
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0.5, 0.3, 0.7, 0.00335423990622819, 0.00234796793435973, 0.00137378862057338, 336.237782675488, 228.965659120935, 263.464337396574, 182.625, 0.785848600039551, 0.785826337756163, 2745.88002929496
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0.5, 0.3, 0.7, 0.00354718034024591, 0.00248302623817214, 0.00141511788879035, 317.948928571705, 216.511616946035, 263.458354056392, 182.625, 0.830526692060768, 0.830508514998166, 2596.52441898053
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0.5, 0.3, 0.7, 0.00354718034024591, 0.00248302623817214, 0.00141511788879035, 317.948928571705, 216.511616946035, 263.458354056392, 182.625, 0.830526692060768, 0.830508514998166, 2596.52441898053
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0.5, 0.3, 0.7, 0.00372707609810551, 0.00260895326867385, 0.0014523303518747, 302.602404390155, 206.061194078155, 263.449931552852, 182.625, 0.872132842307442, 0.872118491103624, 2471.19729502112
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0.5, 0.3, 0.7, 0.00372707609810551, 0.00260895326867385, 0.0014523303518747, 302.602404390155, 206.061194078155, 263.449931552852, 182.625, 0.872132842307442, 0.872118491103624, 2471.19729502112
