recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, delay, effect_size_ph, hazard_trt, random_withdrawal, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 60.875, 0.8, 0.00304043985678982, 0.000376616454369642, 212.858970128978, 182.625, 135.118649470908, 131.736090921173, 0.941947856054592, 0.882221237906093, 211.933321614098, 197.60413638176, 0.892764566142562, 0.854079480629564, 0.548141061999695, 0.5, 0.314590671229297, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 60.875, 0.8, 0.00304043985678982, 0.000376616454369642, 212.858970128978, 182.625, 135.118649470908, 131.736090921173, 0.941947856054592, 0.882221237906093, 211.933321614098, 197.60413638176, 0.892764566142562, 0.854079480629564, 0.548141061999695, 0.5, 0.314590671229297, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 60.875, 0.8, 0.00049164670693531, 0.000238362945528535, 1392.39821499899, 1095.75, 173.431301592727, 172.47091664017, 0.984093901010735, 0.854163497495782, 331.734330164412, 326.125035191387, 0.962625183052928, 0.817704169863055, 0.906316983001468, 0.890898718140339, 0.828487820306313, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 60.875, 0.8, 0.00049164670693531, 0.000238362945528535, 1392.39821499899, 1095.75, 173.431301592727, 172.47091664017, 0.984093901010735, 0.854163497495782, 331.734330164412, 326.125035191387, 0.962625183052928, 0.817704169863055, 0.906316983001468, 0.890898718140339, 0.828487820306313, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 60.875, 0.8, 0.000510507538798147, 0.000243088979191717, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 60.875, 0.8, 0.000510507538798147, 0.000243088979191717, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 60.875, 0.8, 0.000510507538798147, 0.000243088979191717, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 60.875, 0.8, 0.000510507538798147, 0.000243088979191717, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 60.875, 0.8, 0.000571542695048147, 0.000257614511105628, 1206.26450376581, 1095.75, 172.8855317622, 172.47091664017, 0.993123921599339, 0.93693237932274, 328.53496960242, 326.125035191387, 0.983788808539697, 0.92112074961139, 0.897543672335348, 0.890898718140339, 0.80858337314942, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 60.875, 0.8, 0.000571542695048147, 0.000257614511105628, 1206.26450376581, 1095.75, 172.8855317622, 172.47091664017, 0.993123921599339, 0.93693237932274, 328.53496960242, 326.125035191387, 0.983788808539697, 0.92112074961139, 0.897543672335348, 0.890898718140339, 0.80858337314942, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 60.875, 0.8, 0.00127023228358311, 0.000661526637679394, 515.612812864625, 365.25, 157.986151776865, 154.338430815216, 0.93939762657382, 0.791353362523692, 282.387457374685, 263.472181842347, 0.873010115903974, 0.739473040883276, 0.763245677534832, 0.707106781186548, 0.605227123044593, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 60.875, 0.8, 0.00127023228358311, 0.000661526637679394, 515.612812864625, 365.25, 157.986151776865, 154.338430815216, 0.93939762657382, 0.791353362523692, 282.387457374685, 263.472181842347, 0.873010115903974, 0.739473040883276, 0.763245677534832, 0.707106781186548, 0.605227123044593, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 60.875, 0.8, 0.0014222455043888, 0.000702329011657062, 467.009277580192, 365.25, 157.085629625801, 154.338430815216, 0.954151916499075, 0.84206814482467, 277.590788282754, 263.472181842347, 0.903466965909234, 0.802888943312099, 0.749249739660173, 0.707106781186548, 0.577861819504662, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 60.875, 0.8, 0.0014222455043888, 0.000702329011657062, 467.009277580192, 365.25, 157.085629625801, 154.338430815216, 0.954151916499075, 0.84206814482467, 277.590788282754, 263.472181842347, 0.903466965909234, 0.802888943312099, 0.749249739660173, 0.707106781186548, 0.577861819504662, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.8, 0.00155132091756149, 0.000734726435059255, 433.217462431682, 365.25, 156.329539567342, 154.338430815216, 0.966596446971547, 0.88506084230991, 273.628331845406, 263.472181842347, 0.929429896598728, 0.856610610438716, 0.737567365560777, 0.707106781186548, 0.555599352018458, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.8, 0.00155132091756149, 0.000734726435059255, 433.217462431682, 365.25, 156.329539567342, 154.338430815216, 0.966596446971547, 0.88506084230991, 273.628331845406, 263.472181842347, 0.929429896598728, 0.856610610438716, 0.737567365560777, 0.707106781186548, 0.555599352018458, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 60.875, 0.8, 0.00161087688835329, 0.000749054409981134, 419.45153346625, 365.25, 155.983326473831, 154.338430815216, 0.972329251684652, 0.904872009165075, 271.833338399557, 263.472181842347, 0.941460301792274, 0.881350806832301, 0.732238651694981, 0.707106781186548, 0.545618544968376, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 60.875, 0.8, 0.00161087688835329, 0.000749054409981134, 419.45153346625, 365.25, 155.983326473831, 154.338430815216, 0.972329251684652, 0.904872009165075, 271.833338399557, 263.472181842347, 0.941460301792274, 0.881350806832301, 0.732238651694981, 0.707106781186548, 0.545618544968376, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 60.875, 0.8, 0.00238590204813154, 0.00128230451789395, 254.553579862563, 182.625, 138.217837057016, 131.736090921173, 0.891708182440984, 0.778994079109341, 226.094807032605, 197.60413638176, 0.801466794581097, 0.725387601758558, 0.593610063138153, 0.5, 0.3839442204898, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 60.875, 0.8, 0.00238590204813154, 0.00128230451789395, 254.553579862563, 182.625, 138.217837057016, 131.736090921173, 0.891708182440984, 0.778994079109341, 226.094807032605, 197.60413638176, 0.801466794581097, 0.725387601758558, 0.593610063138153, 0.5, 0.3839442204898, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 60.875, 0.8, 0.00265935588063259, 0.00135841255289636, 234.638174661443, 182.625, 136.903554171607, 131.736090921173, 0.912758665983117, 0.822206508236969, 219.965428093606, 197.60413638176, 0.8394257311021, 0.779334886835105, 0.574172365935736, 0.5, 0.353281352704386, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 60.875, 0.8, 0.00265935588063259, 0.00135841255289636, 234.638174661443, 182.625, 136.903554171607, 131.736090921173, 0.912758665983117, 0.822206508236969, 219.965428093606, 197.60413638176, 0.8394257311021, 0.779334886835105, 0.574172365935736, 0.5, 0.353281352704386, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 60.875, 0.8, 0.00289975606744253, 0.00142105871140122, 220.232583750432, 182.625, 135.771358526647, 131.736090921173, 0.931178096654345, 0.860101132285114, 214.831941980707, 197.60413638176, 0.873010188928043, 0.826557084810477, 0.557610626919039, 0.5, 0.328354220352583, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 60.875, 0.8, 0.00289975606744253, 0.00142105871140122, 220.232583750432, 182.625, 135.771358526647, 131.736090921173, 0.931178096654345, 0.860101132285114, 214.831941980707, 197.60413638176, 0.873010188928043, 0.826557084810477, 0.557610626919039, 0.5, 0.328354220352583, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 60.875, 0.8, 0.00304043985678982, 0.00145607436099141, 212.858970128978, 182.625, 135.118649470908, 131.736090921173, 0.941947856054592, 0.882221237906093, 211.933321614098, 197.60413638176, 0.892764566142562, 0.854079480629564, 0.548141061999695, 0.5, 0.314590671229297, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 60.875, 0.8, 0.00304043985678982, 0.00145607436099141, 212.858970128978, 182.625, 135.118649470908, 131.736090921173, 0.941947856054592, 0.882221237906093, 211.933321614098, 197.60413638176, 0.892764566142562, 0.854079480629564, 0.548141061999695, 0.5, 0.314590671229297, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 121.75, 0.8, 0.000484929862086496, 0, 1392.30658010704, 1095.75, 172.718562843224, 172.47091664017, 0.991806153271935, 0.925074259474739, 329.82837803587, 326.125035191387, 0.969213422629996, 0.850045592828916, 0.898942273252106, 0.890898718140339, 0.822755032238301, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 121.75, 0.8, 0.000484929862086496, 0, 1392.30658010704, 1095.75, 172.718562843224, 172.47091664017, 0.991806153271935, 0.925074259474739, 329.82837803587, 326.125035191387, 0.969213422629996, 0.850045592828916, 0.898942273252106, 0.890898718140339, 0.822755032238301, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 121.75, 0.8, 0.000510507538798147, 0, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698348, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 121.75, 0.8, 0.000510507538798147, 0, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698348, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 121.75, 0.8, 0.000510507538798147, 0, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698348, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 121.75, 0.8, 0.000510507538798147, 0, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698348, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 121.75, 0.8, 0.000510507538798147, 0, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698349, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 121.75, 0.8, 0.000510507538798147, 0, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698349, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 121.75, 0.8, 0.0011669998711882, 0, 517.721012321367, 365.25, 155.348586812326, 154.338430815216, 0.966296691788156, 0.885483336299024, 276.941035289653, 263.472181842347, 0.887690875225066, 0.770783742326155, 0.739271396351654, 0.707106781186548, 0.597373024641155, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 121.75, 0.8, 0.0011669998711882, 0, 517.721012321367, 365.25, 155.348586812326, 154.338430815216, 0.966296691788156, 0.885483336299024, 276.941035289653, 263.472181842347, 0.887690875225066, 0.770783742326155, 0.739271396351654, 0.707106781186548, 0.597373024641155, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 121.75, 0.8, 0.00129986242979598, 0, 477.247712512411, 365.25, 155.162700966371, 154.338430815216, 0.972574719802969, 0.906375726734918, 274.375476551701, 263.472181842347, 0.908180812563921, 0.812791412867965, 0.733316278180793, 0.707106781186548, 0.578356070045724, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 121.75, 0.8, 0.00129986242979598, 0, 477.247712512411, 365.25, 155.162700966371, 154.338430815216, 0.972574719802969, 0.906375726734918, 274.375476551701, 263.472181842347, 0.908180812563921, 0.812791412867965, 0.733316278180793, 0.707106781186548, 0.578356070045724, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 121.75, 0.8, 0.00148053675011508, 0, 433.865265181617, 365.25, 154.911514565907, 154.338430815216, 0.980944189027358, 0.934750845302378, 270.971970251665, 263.472181842347, 0.935872043021151, 0.869747288930489, 0.725295054749466, 0.707106781186548, 0.553463341798541, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 121.75, 0.8, 0.00148053675011508, 0, 433.865265181617, 365.25, 154.911514565907, 154.338430815216, 0.980944189027358, 0.934750845302378, 270.971970251665, 263.472181842347, 0.935872043021151, 0.869747288930489, 0.725295054749466, 0.707106781186548, 0.553463341798541, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 121.75, 0.8, 0.00155035378421569, 0, 419.809788080607, 365.25, 154.81493858822, 154.338430815216, 0.984147393380669, 0.94570082694582, 269.682471988651, 263.472181842347, 0.946562649870525, 0.891683296178767, 0.722219010964919, 0.707106781186548, 0.544133745501118, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 121.75, 0.8, 0.00155035378421569, 0, 419.809788080607, 365.25, 154.81493858822, 154.338430815216, 0.984147393380669, 0.94570082694582, 269.682471988651, 263.472181842347, 0.946562649870525, 0.891683296178767, 0.722219010964919, 0.707106781186548, 0.544133745501118, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 121.75, 0.8, 0.00175197144401744, 0, 253.629466971694, 182.625, 133.86979290697, 131.736090921173, 0.927867116788542, 0.858029162430665, 222.366947236758, 197.60413638176, 0.793398411494774, 0.717123688609557, 0.566233137415005, 0.5, 0.411188650152412, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 121.75, 0.8, 0.00175197144401744, 0, 253.629466971694, 182.625, 133.86979290697, 131.736090921173, 0.927867116788542, 0.858029162430665, 222.366947236758, 197.60413638176, 0.793398411494774, 0.717123688609557, 0.566233137415005, 0.5, 0.411188650152412, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 121.75, 0.8, 0.00203049746426317, 0, 235.539386223386, 182.625, 133.568589714078, 131.736090921173, 0.93842166821529, 0.877470582563591, 218.516931787665, 197.60413638176, 0.822263430044096, 0.756252247709132, 0.556713433490265, 0.5, 0.384226040316486, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 121.75, 0.8, 0.00203049746426317, 0, 235.539386223386, 182.625, 133.568589714078, 131.736090921173, 0.93842166821529, 0.877470582563591, 218.516931787665, 197.60413638176, 0.822263430044096, 0.756252247709132, 0.556713433490265, 0.5, 0.384226040316486, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 121.75, 0.8, 0.0023744619693218, 0, 219.055858409954, 182.625, 133.201239339608, 131.736090921173, 0.950885856786613, 0.901505513179583, 213.986625880715, 197.60413638176, 0.857292117050803, 0.804614415436505, 0.545177694363765, 0.5, 0.353355866344944, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 121.75, 0.8, 0.0023744619693218, 0, 219.055858409954, 182.625, 133.201239339608, 131.736090921173, 0.950885856786613, 0.901505513179583, 213.986625880715, 197.60413638176, 0.857292117050803, 0.804614415436505, 0.545177694363765, 0.5, 0.353355866344944, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 121.75, 0.8, 0.00258701993175219, 0, 211.060892950932, 182.625, 132.97674971618, 131.736090921173, 0.958391509768581, 0.916346764760168, 211.304993810964, 197.60413638176, 0.878756947189048, 0.834403726821163, 0.538168829419266, 0.5, 0.33553215881875, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 121.75, 0.8, 0.00258701993175219, 0, 211.060892950932, 182.625, 132.97674971618, 131.736090921173, 0.958391509768581, 0.916346764760168, 211.304993810964, 197.60413638176, 0.878756947189048, 0.834403726821163, 0.538168829419266, 0.5, 0.33553215881875, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 121.75, 0.8, 0.000484929862086496, 6.11727463190093e-05, 1392.30658010704, 1095.75, 172.718562843224, 172.47091664017, 0.991806153271935, 0.925074259474739, 329.82837803587, 326.125035191387, 0.969213422629996, 0.850045592828916, 0.898942273252106, 0.890898718140339, 0.822755032238301, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 121.75, 0.8, 0.000484929862086496, 6.11727463190093e-05, 1392.30658010704, 1095.75, 172.718562843224, 172.47091664017, 0.991806153271935, 0.925074259474739, 329.82837803587, 326.125035191387, 0.969213422629996, 0.850045592828916, 0.898942273252106, 0.890898718140339, 0.822755032238301, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 121.75, 0.8, 0.000510507538798147, 6.29072926273476e-05, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698348, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 121.75, 0.8, 0.000510507538798147, 6.29072926273476e-05, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698348, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 121.75, 0.8, 0.000510507538798147, 6.29072926273476e-05, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698348, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 121.75, 0.8, 0.000510507538798147, 6.29072926273476e-05, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698348, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 121.75, 0.8, 0.000510507538798147, 6.29072926273476e-05, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698349, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 121.75, 0.8, 0.000510507538798147, 6.29072926273476e-05, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698349, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 121.75, 0.8, 0.0011669998711882, 0.000162433480295582, 517.721012321367, 365.25, 155.348586812326, 154.338430815216, 0.966296691788156, 0.885483336299024, 276.941035289653, 263.472181842347, 0.887690875225066, 0.770783742326155, 0.739271396351654, 0.707106781186548, 0.597373024641155, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 121.75, 0.8, 0.0011669998711882, 0.000162433480295582, 517.721012321367, 365.25, 155.348586812326, 154.338430815216, 0.966296691788156, 0.885483336299024, 276.941035289653, 263.472181842347, 0.887690875225066, 0.770783742326155, 0.739271396351654, 0.707106781186548, 0.597373024641155, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 121.75, 0.8, 0.00129986242979598, 0.000172816960919962, 477.247712512411, 365.25, 155.162700966371, 154.338430815216, 0.972574719802969, 0.906375726734918, 274.375476551701, 263.472181842347, 0.908180812563921, 0.812791412867965, 0.733316278180793, 0.707106781186548, 0.578356070045724, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 121.75, 0.8, 0.00129986242979598, 0.000172816960919962, 477.247712512411, 365.25, 155.162700966371, 154.338430815216, 0.972574719802969, 0.906375726734918, 274.375476551701, 263.472181842347, 0.908180812563921, 0.812791412867965, 0.733316278180793, 0.707106781186548, 0.578356070045724, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 121.75, 0.8, 0.00148053675011508, 0.000185661786453475, 433.865265181617, 365.25, 154.911514565907, 154.338430815216, 0.980944189027358, 0.934750845302378, 270.971970251665, 263.472181842347, 0.935872043021151, 0.869747288930489, 0.725295054749466, 0.707106781186548, 0.553463341798541, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 121.75, 0.8, 0.00148053675011508, 0.000185661786453475, 433.865265181617, 365.25, 154.911514565907, 154.338430815216, 0.980944189027358, 0.934750845302378, 270.971970251665, 263.472181842347, 0.935872043021151, 0.869747288930489, 0.725295054749466, 0.707106781186548, 0.553463341798541, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 121.75, 0.8, 0.00155035378421569, 0.000190279048334287, 419.809788080607, 365.25, 154.81493858822, 154.338430815216, 0.984147393380669, 0.94570082694582, 269.682471988651, 263.472181842347, 0.946562649870525, 0.891683296178767, 0.722219010964919, 0.707106781186548, 0.544133745501118, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 121.75, 0.8, 0.00155035378421569, 0.000190279048334287, 419.809788080607, 365.25, 154.81493858822, 154.338430815216, 0.984147393380669, 0.94570082694582, 269.682471988651, 263.472181842347, 0.946562649870525, 0.891683296178767, 0.722219010964919, 0.707106781186548, 0.544133745501118, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 121.75, 0.8, 0.00175197144401744, 0.000274791656710816, 253.629466971694, 182.625, 133.86979290697, 131.736090921173, 0.927867116788542, 0.858029162430665, 222.366947236758, 197.60413638176, 0.793398411494774, 0.717123688609557, 0.566233137415005, 0.5, 0.411188650152412, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 121.75, 0.8, 0.00175197144401744, 0.000274791656710816, 253.629466971694, 182.625, 133.86979290697, 131.736090921173, 0.927867116788542, 0.858029162430665, 222.366947236758, 197.60413638176, 0.793398411494774, 0.717123688609557, 0.566233137415005, 0.5, 0.411188650152412, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 121.75, 0.8, 0.00203049746426317, 0.000300985547352801, 235.539386223386, 182.625, 133.568589714078, 131.736090921173, 0.93842166821529, 0.877470582563591, 218.516931787665, 197.60413638176, 0.822263430044096, 0.756252247709132, 0.556713433490265, 0.5, 0.384226040316486, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 121.75, 0.8, 0.00203049746426317, 0.000300985547352801, 235.539386223386, 182.625, 133.568589714078, 131.736090921173, 0.93842166821529, 0.877470582563591, 218.516931787665, 197.60413638176, 0.822263430044096, 0.756252247709132, 0.556713433490265, 0.5, 0.384226040316486, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 121.75, 0.8, 0.0023744619693218, 0.000329941445445032, 219.055858409954, 182.625, 133.201239339608, 131.736090921173, 0.950885856786613, 0.901505513179583, 213.986625880715, 197.60413638176, 0.857292117050803, 0.804614415436505, 0.545177694363765, 0.5, 0.353355866344944, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 121.75, 0.8, 0.0023744619693218, 0.000329941445445032, 219.055858409954, 182.625, 133.201239339608, 131.736090921173, 0.950885856786613, 0.901505513179583, 213.986625880715, 197.60413638176, 0.857292117050803, 0.804614415436505, 0.545177694363765, 0.5, 0.353355866344944, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 121.75, 0.8, 0.00258701993175219, 0.00034624427785479, 211.060892950932, 182.625, 132.97674971618, 131.736090921173, 0.958391509768581, 0.916346764760168, 211.304993810964, 197.60413638176, 0.878756947189048, 0.834403726821163, 0.538168829419266, 0.5, 0.33553215881875, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 121.75, 0.8, 0.00258701993175219, 0.00034624427785479, 211.060892950932, 182.625, 132.97674971618, 131.736090921173, 0.958391509768581, 0.916346764760168, 211.304993810964, 197.60413638176, 0.878756947189048, 0.834403726821163, 0.538168829419266, 0.5, 0.33553215881875, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 121.75, 0.8, 0.000484929862086496, 0.000236771940326702, 1392.30658010704, 1095.75, 172.718562843224, 172.47091664017, 0.991806153271935, 0.925074259474739, 329.82837803587, 326.125035191387, 0.969213422629996, 0.850045592828916, 0.898942273252106, 0.890898718140339, 0.822755032238301, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 121.75, 0.8, 0.000484929862086496, 0.000236771940326702, 1392.30658010704, 1095.75, 172.718562843224, 172.47091664017, 0.991806153271935, 0.925074259474739, 329.82837803587, 326.125035191387, 0.969213422629996, 0.850045592828916, 0.898942273252106, 0.890898718140339, 0.822755032238301, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 121.75, 0.8, 0.000510507538798147, 0.000243191126156176, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698348, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 121.75, 0.8, 0.000510507538798147, 0.000243191126156176, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698348, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
