recruitment, n_pat, final_events, interim_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, delay, effect_size_ph, followup, hazard_trt, random_withdrawal, rmst_trt, median_survival_trt, rmst_ctrl, median_survival_ctrl, gAHR, AHR, cutoff_used
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.3, 243.5, 0.5, 944.157553388402, 0.00141078306172292, 0.000701450505026249, 475.348662415626, 407.273627891789, 439.120303070578, 365.25, 0.880434954653222, 0.853458388239876, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.3, 243.5, 0.5, 944.157553388402, 0.0014875764036282, 0.000720617151582922, 469.130903954691, 398.819121507386, 439.120303070578, 365.25, 0.899359603517281, 0.87703171629755, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.3, 243.5, 0.5, 944.157553388402, 0.0014875764036282, 0.000720617151582922, 469.130903954691, 398.819121507386, 439.120303070578, 365.25, 0.899359603517281, 0.87703171629755, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0, 0, 0.8, 2832.47266016521, 0.000503685088982186, 0, 1508.66858348516, 1376.15187688127, 1317.36090921173, 1095.75, 0.834009870830882, 0.79624205613356, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0, 0, 0.8, 2832.47266016521, 0.000503685088982186, 0, 1508.66858348516, 1376.15187688127, 1317.36090921173, 1095.75, 0.834009870830882, 0.79624205613356, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0, 0, 0.8, 2832.47266016521, 0.000510507538798147, 0, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0, 0, 0.8, 2832.47266016521, 0.000510507538798147, 0, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0, 0, 0.8, 2832.47266016521, 0.000510507538798147, 0, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0, 0, 0.8, 2832.47266016521, 0.000510507538798147, 0, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0, 0, 0.8, 2832.47266016521, 0.000571542695048147, 0, 1403.00864745787, 1212.7653569285, 1317.36090921173, 1095.75, 0.920390078909883, 0.903513605282343, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0, 0, 0.8, 2832.47266016521, 0.000571542695048147, 0, 1403.00864745787, 1212.7653569285, 1317.36090921173, 1095.75, 0.920390078909883, 0.903513605282343, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0, 0, 0.8, 944.157553388402, 0.00140291258280786, 0, 523.256307024705, 494.077242626653, 439.120303070578, 365.25, 0.789176005874377, 0.73925687825294, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0, 0, 0.8, 944.157553388402, 0.00140291258280786, 0, 523.256307024705, 494.077242626653, 439.120303070578, 365.25, 0.789176005874377, 0.73925687825294, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0, 0, 0.8, 944.157553388402, 0.00150696987451665, 0, 503.637095667054, 459.960873990444, 439.120303070578, 365.25, 0.832302132112177, 0.794089281619176, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0, 0, 0.8, 944.157553388402, 0.00150696987451665, 0, 503.637095667054, 459.960873990444, 439.120303070578, 365.25, 0.832302132112177, 0.794089281619176, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0, 0, 0.8, 944.157553388402, 0.00161580546111128, 0, 484.28108648047, 428.979352553511, 439.120303070578, 365.25, 0.878152574319476, 0.851439580543538, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0, 0, 0.8, 944.157553388402, 0.00161580546111128, 0, 484.28108648047, 428.979352553511, 439.120303070578, 365.25, 0.878152574319476, 0.851439580543538, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0, 0, 0.8, 944.157553388402, 0.00166506903635125, 0, 475.889373507702, 416.287352312354, 439.120303070578, 365.25, 0.899139472071308, 0.877398743851197, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0, 0, 0.8, 944.157553388402, 0.00166506903635125, 0, 475.889373507702, 416.287352312354, 439.120303070578, 365.25, 0.899139472071308, 0.877398743851197, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0, 0, 0.8, 472.078776694201, 0.00274362919526078, 0, 264.671117681578, 252.63879745749, 219.560151535289, 182.625, 0.77643068343897, 0.72286997024172, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0, 0, 0.8, 472.078776694201, 0.00274362919526078, 0, 264.671117681578, 252.63879745749, 219.560151535289, 182.625, 0.77643068343897, 0.72286997024172, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0, 0, 0.8, 472.078776694201, 0.00295299196971123, 0, 254.633313338534, 234.727079406087, 219.560151535289, 182.625, 0.819597811767994, 0.778031237222747, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0, 0, 0.8, 472.078776694201, 0.00295299196971123, 0, 254.633313338534, 234.727079406087, 219.560151535289, 182.625, 0.819597811767994, 0.778031237222747, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0, 0, 0.8, 472.078776694201, 0.00317253293365505, 0, 244.71071402511, 218.483840847438, 219.560151535289, 182.625, 0.865636676363167, 0.835874173996798, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0, 0, 0.8, 472.078776694201, 0.00317253293365505, 0, 244.71071402511, 218.483840847438, 219.560151535289, 182.625, 0.865636676363167, 0.835874173996798, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0, 0, 0.8, 472.078776694201, 0.00327207769573062, 0, 240.40368152715, 211.837017643059, 219.560151535289, 182.625, 0.886755320735557, 0.862101449651825, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0, 0, 0.8, 472.078776694201, 0.00327207769573062, 0, 240.40368152715, 211.837017643059, 219.560151535289, 182.625, 0.886755320735557, 0.862101449651825, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 0, 0.8, 2832.47266016521, 0.000503685088982186, 6.23938183905566e-05, 1508.66858348516, 1376.15187688127, 1317.36090921173, 1095.75, 0.834009870830882, 0.79624205613356, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 0, 0.8, 2832.47266016521, 0.000503685088982186, 6.23938183905566e-05, 1508.66858348516, 1376.15187688127, 1317.36090921173, 1095.75, 0.834009870830882, 0.79624205613356, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 0, 0.8, 2832.47266016521, 0.000510507538798147, 6.28522779039307e-05, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 0, 0.8, 2832.47266016521, 0.000510507538798147, 6.28522779039307e-05, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 0, 0.8, 2832.47266016521, 0.000510507538798147, 6.28522779039307e-05, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 0, 0.8, 2832.47266016521, 0.000510507538798147, 6.28522779039307e-05, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0, 0.8, 2832.47266016521, 0.000571542695048147, 6.67408608623669e-05, 1403.00864745787, 1212.7653569285, 1317.36090921173, 1095.75, 0.920390078909883, 0.903513605282343, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0, 0.8, 2832.47266016521, 0.000571542695048147, 6.67408608623669e-05, 1403.00864745787, 1212.7653569285, 1317.36090921173, 1095.75, 0.920390078909883, 0.903513605282343, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0, 0.8, 944.157553388402, 0.00140291258280786, 0.00017965260796043, 523.256307024705, 494.077242626653, 439.120303070578, 365.25, 0.789176005874377, 0.73925687825294, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0, 0.8, 944.157553388402, 0.00140291258280786, 0.00017965260796043, 523.256307024705, 494.077242626653, 439.120303070578, 365.25, 0.789176005874377, 0.73925687825294, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0, 0.8, 944.157553388402, 0.00150696987451665, 0.000186905094635503, 503.637095667054, 459.960873990444, 439.120303070578, 365.25, 0.832302132112177, 0.794089281619176, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0, 0.8, 944.157553388402, 0.00150696987451665, 0.000186905094635503, 503.637095667054, 459.960873990444, 439.120303070578, 365.25, 0.832302132112177, 0.794089281619176, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0, 0.8, 944.157553388402, 0.00161580546111128, 0.000194064853328264, 484.28108648047, 428.979352553511, 439.120303070578, 365.25, 0.878152574319476, 0.851439580543538, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0, 0.8, 944.157553388402, 0.00161580546111128, 0.000194064853328264, 484.28108648047, 428.979352553511, 439.120303070578, 365.25, 0.878152574319476, 0.851439580543538, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0, 0.8, 944.157553388402, 0.00166506903635125, 0.00019717349167448, 475.889373507702, 416.287352312354, 439.120303070578, 365.25, 0.899139472071308, 0.877398743851197, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0, 0.8, 944.157553388402, 0.00166506903635125, 0.00019717349167448, 475.889373507702, 416.287352312354, 439.120303070578, 365.25, 0.899139472071308, 0.877398743851197, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0, 0.8, 472.078776694201, 0.00274362919526078, 0.000354803734565655, 264.671117681578, 252.63879745749, 219.560151535289, 182.625, 0.77643068343897, 0.72286997024172, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0, 0.8, 472.078776694201, 0.00274362919526078, 0.000354803734565655, 264.671117681578, 252.63879745749, 219.560151535289, 182.625, 0.77643068343897, 0.72286997024172, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0, 0.8, 472.078776694201, 0.00295299196971123, 0.00036964828207587, 254.633313338534, 234.727079406087, 219.560151535289, 182.625, 0.819597811767994, 0.778031237222747, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0, 0.8, 472.078776694201, 0.00295299196971123, 0.00036964828207587, 254.633313338534, 234.727079406087, 219.560151535289, 182.625, 0.819597811767994, 0.778031237222747, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0, 0.8, 472.078776694201, 0.00317253293365505, 0.000384324614362427, 244.71071402511, 218.483840847438, 219.560151535289, 182.625, 0.865636676363167, 0.835874173996798, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0, 0.8, 472.078776694201, 0.00317253293365505, 0.000384324614362427, 244.71071402511, 218.483840847438, 219.560151535289, 182.625, 0.865636676363167, 0.835874173996798, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0, 0.8, 472.078776694201, 0.00327207769573062, 0.000390702431516261, 240.40368152715, 211.837017643059, 219.560151535289, 182.625, 0.886755320735557, 0.862101449651825, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0, 0.8, 472.078776694201, 0.00327207769573062, 0.000390702431516261, 240.40368152715, 211.837017643059, 219.560151535289, 182.625, 0.886755320735557, 0.862101449651825, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.3, 0, 0.8, 2832.47266016521, 0.000503685088982186, 0.000241285801393594, 1508.66858348516, 1376.15187688127, 1317.36090921173, 1095.75, 0.834009870830882, 0.79624205613356, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.3, 0, 0.8, 2832.47266016521, 0.000503685088982186, 0.000241285801393594, 1508.66858348516, 1376.15187688127, 1317.36090921173, 1095.75, 0.834009870830882, 0.79624205613356, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.3, 0, 0.8, 2832.47266016521, 0.000510507538798147, 0.000242986776958651, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.3, 0, 0.8, 2832.47266016521, 0.000510507538798147, 0.000242986776958651, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.3, 0, 0.8, 2832.47266016521, 0.000510507538798147, 0.000242986776958651, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.3, 0, 0.8, 2832.47266016521, 0.000510507538798147, 0.000242986776958651, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.3, 0, 0.8, 2832.47266016521, 0.000571542695048147, 0.000257561512920438, 1403.00864745787, 1212.7653569285, 1317.36090921173, 1095.75, 0.920390078909883, 0.903513605282343, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.3, 0, 0.8, 2832.47266016521, 0.000571542695048147, 0.000257561512920438, 1403.00864745787, 1212.7653569285, 1317.36090921173, 1095.75, 0.920390078909883, 0.903513605282343, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.3, 0, 0.8, 944.157553388402, 0.00140291258280786, 0.000696101029150128, 523.256307024705, 494.077242626653, 439.120303070578, 365.25, 0.789176005874377, 0.73925687825294, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.3, 0, 0.8, 944.157553388402, 0.00140291258280786, 0.000696101029150128, 523.256307024705, 494.077242626653, 439.120303070578, 365.25, 0.789176005874377, 0.73925687825294, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.3, 0, 0.8, 944.157553388402, 0.00150696987451665, 0.000722833300014953, 503.637095667054, 459.960873990444, 439.120303070578, 365.25, 0.832302132112177, 0.794089281619176, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.3, 0, 0.8, 944.157553388402, 0.00150696987451665, 0.000722833300014953, 503.637095667054, 459.960873990444, 439.120303070578, 365.25, 0.832302132112177, 0.794089281619176, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.3, 0, 0.8, 944.157553388402, 0.00161580546111128, 0.000749503309732974, 484.28108648047, 428.979352553511, 439.120303070578, 365.25, 0.878152574319476, 0.851439580543538, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.3, 0, 0.8, 944.157553388402, 0.00161580546111128, 0.000749503309732974, 484.28108648047, 428.979352553511, 439.120303070578, 365.25, 0.878152574319476, 0.851439580543538, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.3, 0, 0.8, 944.157553388402, 0.00166506903635125, 0.000761176571913382, 475.889373507702, 416.287352312354, 439.120303070578, 365.25, 0.899139472071308, 0.877398743851197, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.3, 0, 0.8, 944.157553388402, 0.00166506903635125, 0.000761176571913382, 475.889373507702, 416.287352312354, 439.120303070578, 365.25, 0.899139472071308, 0.877398743851197, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.3, 0, 0.8, 472.078776694201, 0.00274362919526078, 0.00137571670170402, 264.671117681578, 252.63879745749, 219.560151535289, 182.625, 0.77643068343897, 0.72286997024172, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.3, 0, 0.8, 472.078776694201, 0.00274362919526078, 0.00137571670170402, 264.671117681578, 252.63879745749, 219.560151535289, 182.625, 0.77643068343897, 0.72286997024172, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.3, 0, 0.8, 472.078776694201, 0.00295299196971123, 0.00143027025751126, 254.633313338534, 234.727079406087, 219.560151535289, 182.625, 0.819597811767994, 0.778031237222747, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.3, 0, 0.8, 472.078776694201, 0.00295299196971123, 0.00143027025751126, 254.633313338534, 234.727079406087, 219.560151535289, 182.625, 0.819597811767994, 0.778031237222747, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.3, 0, 0.8, 472.078776694201, 0.00317253293365505, 0.00148477531871659, 244.71071402511, 218.483840847438, 219.560151535289, 182.625, 0.865636676363167, 0.835874173996798, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.3, 0, 0.8, 472.078776694201, 0.00317253293365505, 0.00148477531871659, 244.71071402511, 218.483840847438, 219.560151535289, 182.625, 0.865636676363167, 0.835874173996798, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.3, 0, 0.8, 472.078776694201, 0.00327207769573062, 0.0015086532082762, 240.40368152715, 211.837017643059, 219.560151535289, 182.625, 0.886755320735557, 0.862101449651825, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.3, 0, 0.8, 472.078776694201, 0.00327207769573062, 0.0015086532082762, 240.40368152715, 211.837017643059, 219.560151535289, 182.625, 0.886755320735557, 0.862101449651825, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0, 60.875, 0.8, 2832.47266016521, 0.000498071492774296, 0, 1505.81775045631, 1375.2224648906, 1317.36090921173, 1095.75, 0.834282029966807, 0.796431954819543, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0, 60.875, 0.8, 2832.47266016521, 0.000498071492774296, 0, 1505.81775045631, 1375.2224648906, 1317.36090921173, 1095.75, 0.834282029966807, 0.796431954819543, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0, 60.875, 0.8, 2832.47266016521, 0.000510507538798147, 0, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0, 60.875, 0.8, 2832.47266016521, 0.000510507538798147, 0, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0, 60.875, 0.8, 2832.47266016521, 0.000510507538798147, 0, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0, 60.875, 0.8, 2832.47266016521, 0.000510507538798147, 0, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0, 60.875, 0.8, 2832.47266016521, 0.000571542695048147, 0, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859892, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0, 60.875, 0.8, 2832.47266016521, 0.000571542695048147, 0, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859892, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0, 60.875, 0.8, 944.157553388402, 0.00129582196584286, 0, 526.129845582395, 506.632724203194, 439.120303070578, 365.25, 0.775691551962988, 0.721247616121929, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0, 60.875, 0.8, 944.157553388402, 0.00129582196584286, 0, 526.129845582395, 506.632724203194, 439.120303070578, 365.25, 0.775691551962988, 0.721247616121929, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0, 60.875, 0.8, 944.157553388402, 0.00144427832073869, 0, 502.092720553546, 460.81360059548, 439.120303070578, 365.25, 0.829819477918432, 0.790503713224826, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0, 60.875, 0.8, 944.157553388402, 0.00144427832073869, 0, 502.092720553546, 460.81360059548, 439.120303070578, 365.25, 0.829819477918432, 0.790503713224826, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0, 60.875, 0.8, 944.157553388402, 0.00156784019826818, 0, 483.459199347174, 429.29433961424, 439.120303070578, 365.25, 0.875535082141492, 0.847922566559431, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0, 60.875, 0.8, 944.157553388402, 0.00156784019826818, 0, 483.459199347174, 429.29433961424, 439.120303070578, 365.25, 0.875535082141492, 0.847922566559431, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0, 60.875, 0.8, 944.157553388402, 0.00162465820401036, 0, 475.282090795557, 416.409874375914, 439.120303070578, 365.25, 0.896739720160911, 0.874248416104634, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0, 60.875, 0.8, 944.157553388402, 0.00162465820401036, 0, 475.282090795557, 416.409874375914, 439.120303070578, 365.25, 0.896739720160911, 0.874248416104634, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0, 60.875, 0.8, 472.078776694201, 0.00243966502777632, 0, 260.385284449605, 250.285478533803, 219.560151535289, 182.625, 0.779080661490549, 0.725206275435879, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0, 60.875, 0.8, 472.078776694201, 0.00243966502777632, 0, 260.385284449605, 250.285478533803, 219.560151535289, 182.625, 0.779080661490549, 0.725206275435879, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0, 60.875, 0.8, 472.078776694201, 0.0027075693249844, 0, 251.212406739992, 231.543989380709, 219.560151535289, 182.625, 0.822082467095812, 0.780299431025723, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0, 60.875, 0.8, 472.078776694201, 0.0027075693249844, 0, 251.212406739992, 231.543989380709, 219.560151535289, 182.625, 0.822082467095812, 0.780299431025723, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0, 60.875, 0.8, 472.078776694201, 0.00293853885459633, 0, 243.777357860278, 218.129384998348, 219.560151535289, 182.625, 0.859457774375169, 0.827541774470266, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0, 60.875, 0.8, 472.078776694201, 0.00293853885459633, 0, 243.777357860278, 218.129384998348, 219.560151535289, 182.625, 0.859457774375169, 0.827541774470266, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0, 60.875, 0.8, 472.078776694201, 0.00307332715725041, 0, 239.628877408846, 211.232608132653, 219.560151535289, 182.625, 0.88138678538823, 0.854980419443262, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0, 60.875, 0.8, 472.078776694201, 0.00307332715725041, 0, 239.628877408846, 211.232608132653, 219.560151535289, 182.625, 0.88138678538823, 0.854980419443262, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 60.875, 0.8, 2832.47266016521, 0.000498071492774296, 6.20324697036674e-05, 1505.81775045631, 1375.2224648906, 1317.36090921173, 1095.75, 0.834282029966807, 0.796431954819543, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 60.875, 0.8, 2832.47266016521, 0.000498071492774296, 6.20324697036674e-05, 1505.81775045631, 1375.2224648906, 1317.36090921173, 1095.75, 0.834282029966807, 0.796431954819543, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 60.875, 0.8, 2832.47266016521, 0.000510507538798147, 6.28698067499481e-05, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 60.875, 0.8, 2832.47266016521, 0.000510507538798147, 6.28698067499481e-05, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 60.875, 0.8, 2832.47266016521, 0.000510507538798147, 6.28698067499481e-05, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 60.875, 0.8, 2832.47266016521, 0.000510507538798147, 6.28698067499481e-05, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 60.875, 0.8, 2832.47266016521, 0.000571542695048147, 6.67488296920269e-05, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859892, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 60.875, 0.8, 2832.47266016521, 0.000571542695048147, 6.67488296920269e-05, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859892, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 60.875, 0.8, 944.157553388402, 0.00129582196584286, 0.0001720250173645, 526.129845582395, 506.632724203194, 439.120303070578, 365.25, 0.775691551962988, 0.721247616121929, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 60.875, 0.8, 944.157553388402, 0.00129582196584286, 0.0001720250173645, 526.129845582395, 506.632724203194, 439.120303070578, 365.25, 0.775691551962988, 0.721247616121929, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 60.875, 0.8, 944.157553388402, 0.00144427832073869, 0.000182790662979289, 502.092720553546, 460.81360059548, 439.120303070578, 365.25, 0.829819477918432, 0.790503713224826, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 60.875, 0.8, 944.157553388402, 0.00144427832073869, 0.000182790662979289, 502.092720553546, 460.81360059548, 439.120303070578, 365.25, 0.829819477918432, 0.790503713224826, 944.157553388402
