recruitment, n_pat, final_events, interim_events, n_ctrl, n_trt, hazard_ctrl, prog_prop_trt, prog_prop_ctrl, hr_before_after, censoring_prop, effect_size_ph, hazard_trt, hazard_after_prog, followup, prog_rate_trt, prog_rate_ctrl, random_withdrawal, rmst_trt, median_survival_trt, rmst_ctrl, median_survival_ctrl, gAHR, AHR, cutoff_used
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 0.1, 0.5, 0, 0.8, 0.00054996484375, 0.0012651557025963, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 0, 1396.50918229932, 1211, 1286.89436611079, 1065, 0.898210451469174, 0.878749356305259, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 0.1, 0.5, 0, 0.8, 0.00054996484375, 0.0012651557025963, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 0, 1396.50918229932, 1211, 1286.89436611079, 1065, 0.898210451469174, 0.878749356305259, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0.1, 0.5, 0, 0.8, 0.00054996484375, 0.0012651557025963, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 0, 1396.50918229932, 1211, 1286.89436611079, 1065, 0.898210451469174, 0.878749356305259, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0.1, 0.5, 0, 0.8, 0.00054996484375, 0.0012651557025963, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 0, 1396.50918229932, 1211, 1286.89436611079, 1065, 0.898210451469174, 0.878749356305259, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0.1, 0.5, 0, 0.8, 0.00135923185590033, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 0, 515.505572127055, 481, 429.657574782, 356, 0.782948754270052, 0.736926373381762, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0.1, 0.5, 0, 0.8, 0.00135923185590033, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 0, 515.505572127055, 481, 429.657574782, 356, 0.782948754270052, 0.736926373381762, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0.1, 0.5, 0, 0.8, 0.00147203786696691, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 0, 495.431413781854, 448, 429.657574782, 356, 0.82730761486767, 0.792148109103249, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0.1, 0.5, 0, 0.8, 0.00147203786696691, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 0, 495.431413781854, 448, 429.657574782, 356, 0.82730761486767, 0.792148109103249, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0.1, 0.5, 0, 0.8, 0.00159314481131271, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 0, 475.192935544367, 417, 429.657574782, 356, 0.875650803951631, 0.851369057640916, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0.1, 0.5, 0, 0.8, 0.00159314481131271, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 0, 475.192935544367, 417, 429.657574782, 356, 0.875650803951631, 0.851369057640916, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0.1, 0.5, 0, 0.8, 0.00165052220544996, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 0, 466.050373852522, 404, 429.657574782, 356, 0.89879243536542, 0.879402590109225, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0.1, 0.5, 0, 0.8, 0.00165052220544996, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 0, 466.050373852522, 404, 429.657574782, 356, 0.89879243536542, 0.879402590109225, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0.1, 0.5, 0, 0.8, 0.00273831876094074, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0, 257.296155109207, 239, 215.348791060213, 178, 0.787654546698246, 0.742666775754629, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0.1, 0.5, 0, 0.8, 0.00273831876094074, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0, 257.296155109207, 239, 215.348791060213, 178, 0.787654546698246, 0.742666775754629, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0.1, 0.5, 0, 0.8, 0.00296785781315641, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0, 247.156972965307, 223, 215.348791060213, 178, 0.83273864689675, 0.798723980310419, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0.1, 0.5, 0, 0.8, 0.00296785781315641, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0, 247.156972965307, 223, 215.348791060213, 178, 0.83273864689675, 0.798723980310419, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0.1, 0.5, 0, 0.8, 0.00321667374295932, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0, 236.851901211342, 207, 215.348791060213, 178, 0.88231829492199, 0.859379437228206, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0.1, 0.5, 0, 0.8, 0.00321667374295932, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0, 236.851901211342, 207, 215.348791060213, 178, 0.88231829492199, 0.859379437228206, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0.1, 0.5, 0, 0.8, 0.00332677299683837, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0, 232.50570798202, 201, 215.348791060213, 178, 0.90446946113421, 0.886181263392339, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0.1, 0.5, 0, 0.8, 0.00332677299683837, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0, 232.50570798202, 201, 215.348791060213, 178, 0.90446946113421, 0.886181263392339, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 0.2, 0.5, 0, 0.8, 0.000455536022158986, 0.0012651557025963, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 0, 1540.66172291075, 1434, 1251.44372044968, 1031, 0.751447226784881, 0.703140543224471, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 0.2, 0.5, 0, 0.8, 0.000455536022158986, 0.0012651557025963, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 0, 1540.66172291075, 1434, 1251.44372044968, 1031, 0.751447226784881, 0.703140543224471, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 0.2, 0.5, 0, 0.8, 0.000549022370067676, 0.0012651557025963, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 0, 1397.84327960468, 1213, 1251.44372044968, 1031, 0.859129868080441, 0.834476619515172, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 0.2, 0.5, 0, 0.8, 0.000549022370067676, 0.0012651557025963, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 0, 1397.84327960468, 1213, 1251.44372044968, 1031, 0.859129868080441, 0.834476619515172, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 0.2, 0.5, 0, 0.8, 0.00054996484375, 0.0012651557025963, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 0, 1396.50918229932, 1211, 1251.44372044968, 1031, 0.860235988960448, 0.835800870268477, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 0.2, 0.5, 0, 0.8, 0.00054996484375, 0.0012651557025963, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 0, 1396.50918229932, 1211, 1251.44372044968, 1031, 0.860235988960448, 0.835800870268477, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0.2, 0.5, 0, 0.8, 0.000611, 0.0012651557025963, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 0, 1314.18076733245, 1100, 1251.44372044968, 1031, 0.932630463917069, 0.921565980041946, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0.2, 0.5, 0, 0.8, 0.000611, 0.0012651557025963, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 0, 1314.18076733245, 1100, 1251.44372044968, 1031, 0.932630463917069, 0.921565980041946, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0.2, 0.5, 0, 0.8, 0.00142409506657766, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 0, 503.813596381356, 461, 417.81810920504, 344, 0.773723988888513, 0.730622704703288, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0.2, 0.5, 0, 0.8, 0.00142409506657766, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 0, 503.813596381356, 461, 417.81810920504, 344, 0.773723988888513, 0.730622704703288, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0.2, 0.5, 0, 0.8, 0.00154057196189898, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 0, 483.817940196803, 430, 417.81810920504, 344, 0.818221929584939, 0.785079297790751, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0.2, 0.5, 0, 0.8, 0.00154057196189898, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 0, 483.817940196803, 430, 417.81810920504, 344, 0.818221929584939, 0.785079297790751, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.5, 0, 0.8, 0.00166409237765625, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 0, 463.928327808937, 401, 417.81810920504, 344, 0.866151539631633, 0.842808724442002, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.5, 0, 0.8, 0.00166409237765625, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 0, 463.928327808937, 401, 417.81810920504, 344, 0.866151539631633, 0.842808724442002, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0.2, 0.5, 0, 0.8, 0.00171807098908793, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 0, 455.635790243754, 390, 417.81810920504, 344, 0.887316022153106, 0.868029112310667, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0.2, 0.5, 0, 0.8, 0.00171807098908793, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 0, 455.635790243754, 390, 417.81810920504, 344, 0.887316022153106, 0.868029112310667, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.8, 0.00282465922360003, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 253.408082834291, 233, 209.412239590449, 172, 0.770108177165833, 0.725978845202992, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.8, 0.00282465922360003, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 253.408082834291, 233, 209.412239590449, 172, 0.770108177165833, 0.725978845202992, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.8, 0.00305934160803997, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 243.287956172578, 217, 209.412239590449, 172, 0.814744122712516, 0.780713366698367, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.8, 0.00305934160803997, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 243.287956172578, 217, 209.412239590449, 172, 0.814744122712516, 0.780713366698367, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.8, 0.00330573086062522, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 233.326575568173, 202, 209.412239590449, 172, 0.86231532822065, 0.838117149987846, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.8, 0.00330573086062522, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 233.326575568173, 202, 209.412239590449, 172, 0.86231532822065, 0.838117149987846, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.8, 0.00342285097145288, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 228.815076360955, 196, 209.412239590449, 172, 0.885158749626736, 0.865379951201649, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.8, 0.00342285097145288, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 228.815076360955, 196, 209.412239590449, 172, 0.885158749626736, 0.865379951201649, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.8, 0.000444147731623118, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1500.42633156891, 1373, 1251.44372044968, 1031, 0.785166135437154, 0.745753513300299, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.8, 0.000444147731623118, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1500.42633156891, 1373, 1251.44372044968, 1031, 0.785166135437154, 0.745753513300299, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.8, 0.000475883492826925, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1453.27161718705, 1301, 1251.44372044968, 1031, 0.820528298390205, 0.788677034567107, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.8, 0.000475883492826925, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1453.27161718705, 1301, 1251.44372044968, 1031, 0.820528298390205, 0.788677034567107, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.8, 0.00054996484375, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1351.84395210129, 1158, 1251.44372044968, 1031, 0.90447465037086, 0.888714460854732, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.8, 0.00054996484375, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1351.84395210129, 1158, 1251.44372044968, 1031, 0.90447465037086, 0.888714460854732, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.8, 0.00054996484375, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1351.84395210129, 1158, 1251.44372044968, 1031, 0.90447465037086, 0.888714460854732, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.8, 0.00054996484375, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1351.84395210129, 1158, 1251.44372044968, 1031, 0.90447465037086, 0.888714460854732, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.8, 0.00130312207853378, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 505.717463496751, 466, 417.81810920504, 344, 0.774971184882002, 0.733165754197071, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.8, 0.00130312207853378, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 505.717463496751, 466, 417.81810920504, 344, 0.774971184882002, 0.733165754197071, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.8, 0.00142581926597724, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 485.309402021926, 435, 417.81810920504, 344, 0.82038361790491, 0.788412004516756, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.8, 0.00142581926597724, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 485.309402021926, 435, 417.81810920504, 344, 0.82038361790491, 0.788412004516756, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.8, 0.00156014905077979, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 464.414943747524, 405, 417.81810920504, 344, 0.870783616171362, 0.848788701022859, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.8, 0.00156014905077979, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 464.414943747524, 405, 417.81810920504, 344, 0.870783616171362, 0.848788701022859, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.8, 0.00161986327744182, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 455.581470506683, 393, 417.81810920504, 344, 0.893394429779902, 0.8755914828599, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.8, 0.00161986327744182, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 455.581470506683, 393, 417.81810920504, 344, 0.893394429779902, 0.8755914828599, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.8, 0.00259062112684974, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 253.961397497091, 234, 209.412239590449, 172, 0.773029747243871, 0.730609741215457, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.8, 0.00259062112684974, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 253.961397497091, 234, 209.412239590449, 172, 0.773029747243871, 0.730609741215457, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.8, 0.00283155891899373, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 243.907496371359, 219, 209.412239590449, 172, 0.817461824340051, 0.784744593815719, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.8, 0.00283155891899373, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 243.907496371359, 219, 209.412239590449, 172, 0.817461824340051, 0.784744593815719, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.8, 0.00310145103230996, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 233.374263230044, 204, 209.412239590449, 172, 0.867879008783812, 0.845234625634711, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.8, 0.00310145103230996, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 233.374263230044, 204, 209.412239590449, 172, 0.867879008783812, 0.845234625634711, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.8, 0.00324629976326719, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 228.017638716208, 196, 209.412239590449, 172, 0.895187040557107, 0.877631441552912, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.8, 0.00324629976326719, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 228.017638716208, 196, 209.412239590449, 172, 0.895187040557107, 0.877631441552912, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.8, 0.000489182299849757, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.2392855285932e-05, 1510.18885139439, 1383, 1308.11602540983, 1087, 0.826313785995425, 0.788312111242064, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.8, 0.000489182299849757, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.2392855285932e-05, 1510.18885139439, 1383, 1308.11602540983, 1087, 0.826313785995425, 0.788312111242064, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.8, 0.000524937336665908, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.21752897538245e-05, 1455.45481023236, 1295, 1308.11602540983, 1087, 0.868916415526825, 0.841234743525202, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.8, 0.000524937336665908, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.21752897538245e-05, 1455.45481023236, 1295, 1308.11602540983, 1087, 0.868916415526825, 0.841234743525202, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.8, 0.00054996484375, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.20264659317321e-05, 1418.95097319901, 1240, 1308.11602540983, 1087, 0.89904162409101, 0.87822486843101, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.8, 0.00054996484375, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.20264659317321e-05, 1418.95097319901, 1240, 1308.11602540983, 1087, 0.89904162409101, 0.87822486843101, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.8, 0.00054996484375, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.20264659317321e-05, 1418.95097319901, 1240, 1308.11602540983, 1087, 0.89904162409101, 0.87822486843101, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.8, 0.00054996484375, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.20264659317321e-05, 1418.95097319901, 1240, 1308.11602540983, 1087, 0.89904162409101, 0.87822486843101, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.8, 0.00137803478565261, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.48174647511355e-05, 520.026879772724, 489, 436.71256335818, 363, 0.791705391162676, 0.744642675053521, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.8, 0.00137803478565261, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.48174647511355e-05, 520.026879772724, 489, 436.71256335818, 363, 0.791705391162676, 0.744642675053521, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.8, 0.00149230592255844, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.41042615200095e-05, 499.692670240969, 454, 436.71256335818, 363, 0.836543445030941, 0.801019490576574, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.8, 0.00149230592255844, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.41042615200095e-05, 499.692670240969, 454, 436.71256335818, 363, 0.836543445030941, 0.801019490576574, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.8, 0.00161247470428085, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.33756521160559e-05, 479.608117301198, 423, 436.71256335818, 363, 0.884342631827208, 0.860169786391005, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.8, 0.00161247470428085, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.33756521160559e-05, 479.608117301198, 423, 436.71256335818, 363, 0.884342631827208, 0.860169786391005, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.8, 0.00166540844898031, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.30628035803764e-05, 471.158367519188, 410, 436.71256335818, 363, 0.90558819354283, 0.886180045014804, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.8, 0.00166540844898031, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.30628035803764e-05, 471.158367519188, 410, 436.71256335818, 363, 0.90558819354283, 0.886180045014804, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0.8, 0.00270178258411261, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0.000153678573322784, 262.957351914451, 249, 218.86208721783, 182, 0.781944483282971, 0.732100352813708, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0.8, 0.00270178258411261, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0.000153678573322784, 262.957351914451, 249, 218.86208721783, 182, 0.781944483282971, 0.732100352813708, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0.8, 0.0029181435397942, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0.000152315354735611, 253.186100980094, 232, 218.86208721783, 182, 0.824137450168995, 0.785398782666309, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0.8, 0.0029181435397942, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0.000152315354735611, 253.186100980094, 232, 218.86208721783, 182, 0.824137450168995, 0.785398782666309, 472.078776694201
